breakpoints,primitives,points,q_bp
11000,movel_fit,"[array([324.12982252, 545.58120589, 998.5760704 ])]","[array([ 0.11923149, -0.09943135, -0.01937536, -0.04704503, -1.79797827,
       -1.59921581])]"
12000,movel_fit,"[array([ 312.66476329,  547.8071411 , 1004.4544614 ])]","[array([ 0.12810633, -0.10778515, -0.03006044, -0.05112827, -1.81029498,
       -1.60096405])]"
13000,movel_fit,"[array([ 301.21186038,  549.80938735, 1010.17124813])]","[array([ 0.13680876, -0.11609458, -0.04074089, -0.05531755, -1.82250058,
       -1.60264493])]"
14000,movel_fit,"[array([ 289.95861965,  551.63298075, 1015.48840366])]","[array([ 0.14537312, -0.12410937, -0.05111998, -0.05963126, -1.83425403,
       -1.60418143])]"
15000,movel_fit,"[array([ 279.09603127,  553.33584985, 1020.16850758])]","[array([ 0.15385554, -0.13156988, -0.06087183, -0.06406644, -1.84520556,
       -1.60548194])]"
16000,movel_fit,"[array([ 268.81078097,  554.98666549, 1023.98425816])]","[array([ 0.16233263, -0.1382175 , -0.06965498, -0.06860101, -1.85500924,
       -1.60644933])]"
17000,movel_fit,"[array([ 259.28924895,  556.66155298, 1026.71782136])]","[array([ 0.17089104, -0.14379381, -0.07711402, -0.07319628, -1.86331965,
       -1.60698726])]"
18000,movel_fit,"[array([ 250.71502427,  558.44303743, 1028.15673358])]","[array([ 0.17962317, -0.14804015, -0.0828824 , -0.07780507, -1.86978918,
       -1.60700314])]"
19000,movel_fit,"[array([ 243.26766882,  560.41969055, 1028.08227936])]","[array([ 0.1886229 , -0.15069209, -0.08657684, -0.08237983, -1.87405605,
       -1.60640453])]"
20000,movel_fit,"[array([ 237.11903233,  562.6849093 , 1026.25539436])]","[array([ 0.19797943, -0.15147453, -0.08778841, -0.0868792 , -1.87572958,
       -1.60509037])]"
21000,movel_fit,"[array([ 232.40662859,  565.34002893, 1022.39674239])]","[array([ 0.20779557, -0.15010265, -0.08607806, -0.0912885 , -1.87438102,
       -1.60293437])]"
22000,movel_fit,"[array([ 229.22232601,  568.48797846, 1016.16904621])]","[array([ 0.21817498, -0.14628114, -0.08096903, -0.09563382, -1.86952864,
       -1.5997701 ])]"
23000,movel_fit,"[array([ 227.5831627 ,  572.22329286, 1007.17052575])]","[array([ 0.22921214, -0.13971966, -0.0719701 , -0.10001995, -1.86065098,
       -1.59538685])]"
24000,movel_fit,"[array([227.41223987, 576.61795334, 994.9329117 ])]","[array([ 0.24097201, -0.1301466 , -0.05861772, -0.10469557, -1.84721064,
       -1.58954975])]"
25000,movel_fit,"[array([228.55632369, 581.69203892, 978.96583046])]","[array([ 0.25341644, -0.11734064, -0.04057362, -0.11012558, -1.82871988,
       -1.58208931])]"
26000,movel_fit,"[array([230.85336486, 587.37432663, 958.89220568])]","[array([ 0.26628599, -0.101205  , -0.01781051, -0.1170227 , -1.8048826 ,
       -1.57310735])]"
27000,movel_fit,"[array([234.2605294 , 593.47533333, 934.70557169])]","[array([ 0.27898416, -0.08189495,  0.00912999, -0.12620592, -1.77582211,
       -1.56329733])]"
28000,movel_fit,"[array([238.96866378, 599.70569811, 907.13055607])]","[array([ 0.29057825, -0.0599969 ,  0.03887926, -0.13811706, -1.74239418,
       -1.55419983])]"
29000,movel_fit,"[array([245.29643631, 605.77016198, 877.79943128])]","[array([ 0.30012165, -0.03661403,  0.0692747 , -0.15214829, -1.70637431,
       -1.54790591])]"
30000,movel_fit,"[array([253.20074456, 611.46283185, 848.94982446])]","[array([ 0.30724491, -0.01325394,  0.09785613, -0.16650963, -1.67031442,
       -1.54597007])]"
31000,movel_fit,"[array([261.71595609, 616.69321195, 822.66225895])]","[array([ 0.31260101,  0.00846975,  0.12267356, -0.17924241, -1.63698733,
       -1.54829588])]"
32000,movel_fit,"[array([268.81077416, 621.44760858, 800.29911091])]","[array([ 0.31777531,  0.02700583,  0.1427616 , -0.18956876, -1.60892168,
       -1.55307352])]"
33000,movel_fit,"[array([271.69884089, 625.75311001, 782.34162332])]","[array([ 0.32490011,  0.04092416,  0.15818873, -0.19844108, -1.58817393,
       -1.55757954])]"
34000,movel_fit,"[array([267.1699946 , 629.54739683, 768.68840136])]","[array([ 0.33630695,  0.04879348,  0.16968685, -0.20804491, -1.5765541 ,
       -1.55888039])]"
35000,movel_fit,"[array([252.00267849, 632.41037454, 759.08314731])]","[array([ 0.35420713,  0.04914531,  0.17816991, -0.22072666, -1.57586579,
       -1.55414063])]"
36000,movel_fit,"[array([223.84712235, 633.25677525, 753.50430708])]","[array([ 0.38017234,  0.04074623,  0.18421241, -0.23753143, -1.58780218,
       -1.5409785 ])]"
37000,movel_fit,"[array([182.63522163, 630.34219473, 752.48094635])]","[array([ 0.41436075,  0.02312036,  0.18747226, -0.25663141, -1.61355429,
       -1.51830263])]"
38000,movel_fit,"[array([131.79590594, 622.12245458, 757.08941332])]","[array([ 0.45490015, -0.00296589,  0.18634336, -0.27275297, -1.65337508,
       -1.48772164])]"
39000,movel_fit,"[array([ 78.63723764, 609.07932685, 768.42001602])]","[array([ 0.49751482, -0.035184  ,  0.17819368, -0.27890819, -1.705849  ,
       -1.45533773])]"
40000,movel_fit,"[array([ 32.52130446, 595.06324064, 786.54241291])]","[array([ 0.53605567, -0.0697629 ,  0.16061918, -0.27142182, -1.76674701,
       -1.43165172])]"
41000,movel_fit,"[array([-3.35551654e-01,  5.84834036e+02,  8.09554612e+02])]","[array([ 0.56532584, -0.1026669 ,  0.13377866, -0.25497219, -1.8290778 ,
       -1.42503544])]"
42000,movel_fit,"[array([-21.42556927, 579.05785222, 833.37920227])]","[array([ 0.58511786, -0.13126298,  0.10238496, -0.23916065, -1.88561813,
       -1.43267857])]"
43000,movel_fit,"[array([-37.45722641, 574.6120348 , 853.15849398])]","[array([ 0.60033572, -0.15486392,  0.07428024, -0.22920807, -1.93144379,
       -1.44323041])]"
44000,movel_fit,"[array([-54.2346841 , 568.76263394, 865.46997033])]","[array([ 0.61670049, -0.17387762,  0.05642932, -0.22419088, -1.96403316,
       -1.44721915])]"
45000,movel_fit,"[array([-74.7947551 , 560.0288537 , 868.49927917])]","[array([ 0.63815075, -0.18878786,  0.05367924, -0.22158079, -1.98165574,
       -1.43966282])]"
46000,movel_fit,"[array([-101.4260831 ,  546.29469924,  860.94431019])]","[array([ 0.6675464 , -0.20032151,  0.07003978, -0.2201192 , -1.98229388,
       -1.41632952])]"
47000,movel_fit,"[array([-137.91144483,  522.13663497,  841.86314291])]","[array([ 0.70825436, -0.21089455,  0.1091542 , -0.22083543, -1.96417792,
       -1.37001973])]"
48000,movel_fit,"[array([-187.55166072,  477.11810574,  812.06592829])]","[array([ 0.76333162, -0.22464467,  0.17292865, -0.22876607, -1.92551766,
       -1.28983016])]"
49000,movel_fit,"[array([-241.57570701,  405.46960075,  779.83549876])]","[array([ 0.826835  , -0.24249858,  0.25243465, -0.25402661, -1.86339046,
       -1.17517748])]"
50000,movel_fit,"[array([-276.83519536,  334.85204444,  759.6093335 ])]","[array([ 0.87678145, -0.25644056,  0.31974052, -0.30377107, -1.7806804 ,
       -1.06778824])]"
