breakpoints,primitives,points,q_bp
32000,movel_fit,"[array([1020.99227519,  -23.47313182,  942.31639152])]","[array([-0.24689989, -0.06872097,  0.55245707, -2.71982889, -1.71154705,
        0.97551046])]"
33000,movel_fit,"[array([1008.56297946,  -11.34597992,  932.70634272])]","[array([-0.23498317, -0.06493356,  0.56310947, -2.72399839, -1.71579273,
        0.978894  ])]"
34000,movel_fit,"[array([ 9.98260995e+02, -6.39737598e-01,  9.28410032e+02])]","[array([-0.2253128 , -0.0647968 ,  0.57097215, -2.72579364, -1.72056801,
        0.98101568])]"
35000,movel_fit,"[array([989.37900358,   6.79719873, 930.29263713])]","[array([-0.21958276, -0.06951691,  0.57599386, -2.72588262, -1.7268731 ,
        0.98181912])]"
36000,movel_fit,"[array([981.4835497 ,   9.36029785, 939.01462727])]","[array([-0.2194282 , -0.07976676,  0.57799684, -2.724583  , -1.73553074,
        0.98126116])]"
37000,movel_fit,"[array([974.79307839,   6.52657662, 954.73172882])]","[array([-0.22587117, -0.09507022,  0.57655894, -2.72128281, -1.74688882,
        0.97932998])]"
38000,movel_fit,"[array([ 9.70268066e+02, -1.52908867e-01,  9.76928098e+02])]","[array([-0.23849407, -0.11354127,  0.57115789, -2.71403654, -1.76069027,
        0.9760637 ])]"
39000,movel_fit,"[array([ 969.31813903,   -6.3939045 , 1004.37249977])]","[array([-0.25449762, -0.13235184,  0.56167353, -2.69989318, -1.77603327,
        0.97155395])]"
40000,movel_fit,"[array([ 973.07933706,   -5.95994173, 1035.06309761])]","[array([-0.26840724, -0.14913307,  0.54904203, -2.67675695, -1.79109503,
        0.96591446])]"
41000,movel_fit,"[array([ 981.28330409,    5.41975461, 1066.32513164])]","[array([-0.27461328, -0.16345667,  0.53527175, -2.64635071, -1.8031145 ,
        0.95930393])]"
42000,movel_fit,"[array([ 991.2972893 ,   25.45733979, 1095.30215133])]","[array([-0.27223121, -0.17624405,  0.52258281, -2.61465849, -1.81044187,
        0.95229652])]"
43000,movel_fit,"[array([ 998.82452635,   46.99584229, 1119.82605568])]","[array([-0.2656491 , -0.18803978,  0.51275905, -2.58789545, -1.81503607,
        0.94610262])]"
44000,movel_fit,"[array([1000.08542919,   63.74752693, 1138.86693046])]","[array([-0.25998016, -0.19883495,  0.50698738, -2.56930702, -1.82107037,
        0.94200917])]"
45000,movel_fit,"[array([ 992.73666607,   71.62385089, 1151.93438079])]","[array([-0.25882514, -0.2084496 ,  0.50594267, -2.56038444, -1.83219396,
        0.94100509])]"
46000,movel_fit,"[array([ 975.4043867 ,   66.21754691, 1158.47180919])]","[array([-0.26562423, -0.21650937,  0.5098619 , -2.56335873, -1.85071689,
        0.94392496])]"
47000,movel_fit,"[array([ 947.59179683,   40.34911694, 1158.08537616])]","[array([-0.28557584, -0.22238922,  0.51797821, -2.5827438 , -1.87716997,
        0.9514624 ])]"
48000,movel_fit,"[array([ 911.2250442 ,  -16.48453401, 1150.32634312])]","[array([-0.3256245 , -0.22476366,  0.52715177, -2.62631819, -1.90689223,
        0.96361736])]"
49000,movel_fit,"[array([ 875.10990771, -107.32718384, 1133.79541257])]","[array([-0.38458798, -0.22289282,  0.53166318, -2.69905662, -1.92138932,
        0.97696094])]"
50000,movel_fit,"[array([ 850.03569906, -200.13738428, 1110.98900113])]","[array([-0.43589328, -0.22553107,  0.53336596, -2.78129987, -1.90229375,
        0.98305613])]"
