primitives,points,q_bp
moveabsj,"[array([-887.95776379, -280.68851246,  658.37346491])]","[array([-0.20367467, -0.41772652, -3.06572585,  0.59606988,  0.54342178,
        0.54815332])]"
moveabsj,"[array([-885.42440874, -286.17215888,  674.8537004 ])]","[array([-0.19716955, -0.40697105, -3.05479876,  0.59386267,  0.54924873,
        0.55056278])]"
moveabsj,"[array([-882.57815128, -291.55163341,  690.6066242 ])]","[array([-0.19087065, -0.39670769, -3.04444131,  0.59206077,  0.55441579,
        0.55272512])]"
moveabsj,"[array([-879.55118355, -296.86936172,  704.90091742])]","[array([-0.18471324, -0.38757413, -3.03504584,  0.59037482,  0.55901094,
        0.55498837])]"
moveabsj,"[array([-876.40921892, -302.1983997 ,  717.2939046 ])]","[array([-0.17861416, -0.37975779, -3.02694614,  0.58898912,  0.5626827 ,
        0.55714867])]"
moveabsj,"[array([-873.25888805, -307.59638747,  727.25922481])]","[array([-0.17251068, -0.37358172, -3.02048871,  0.58791584,  0.56516533,
        0.55920263])]"
moveabsj,"[array([-870.2262135 , -313.1369523 ,  734.23193368])]","[array([-0.16631269, -0.36942375, -3.01603727,  0.58717643,  0.56622695,
        0.56115635])]"
moveabsj,"[array([-867.33150205, -318.91542318,  737.76213229])]","[array([-0.15992235, -0.36736135, -3.01409537,  0.58702084,  0.5654504 ,
        0.56276422])]"
moveabsj,"[array([-864.81354344, -324.94101105,  737.13656348])]","[array([-0.15332483, -0.36821025, -3.01476538,  0.58737195,  0.56258847,
        0.56416721])]"
moveabsj,"[array([-862.60220259, -331.30370238,  731.61734739])]","[array([-0.14644309, -0.37223065, -3.01896998,  0.58816344,  0.55757626,
        0.56554048])]"
moveabsj,"[array([-860.67945519, -338.00708324,  720.70802078])]","[array([-0.13930758, -0.37981988, -3.02691828,  0.58982058,  0.5497903 ,
        0.56648688])]"
moveabsj,"[array([-858.88261944, -344.98665222,  703.56553788])]","[array([-0.13206809, -0.39165394, -3.03935802,  0.59194736,  0.53926772,
        0.56758367])]"
moveabsj,"[array([-856.91890155, -352.20816777,  680.12145975])]","[array([-0.12480839, -0.40792196, -3.05612384,  0.59551416,  0.5251243 ,
        0.56787824])]"
moveabsj,"[array([-854.24146313, -359.51057606,  649.82936523])]","[array([-0.11782181, -0.42927389, -3.07799396,  0.59945685,  0.50805201,
        0.5687254 ])]"
moveabsj,"[array([-850.29436897, -366.74292905,  613.55560971])]","[array([-0.11133108, -0.45564127, -3.10404507,  0.60414751,  0.48777077,
        0.56973851])]"
moveabsj,"[array([-844.43439245, -373.83220222,  573.1242684 ])]","[array([-0.10541114, -0.48602341, -3.13312125,  0.60967943,  0.46470167,
        0.57066997])]"
moveabsj,"[array([-836.39757506, -380.73792983,  531.31115946])]","[array([-0.10001434, -0.51869074, -3.16323091,  0.61587228,  0.43984118,
        0.57124959])]"
moveabsj,"[array([-826.39571614, -387.41495671,  491.12561521])]","[array([-0.09504628, -0.55138479, -3.1923783 ,  0.62151944,  0.41505777,
        0.57200406])]"
moveabsj,"[array([-815.3010708 , -393.89843412,  455.58243283])]","[array([-0.0902051 , -0.58139556, -3.21824066,  0.62680242,  0.39170107,
        0.57198117])]"
moveabsj,"[array([-804.06975832, -400.10467013,  426.10829486])]","[array([-0.085408  , -0.60714037, -3.23991711,  0.62932079,  0.37219776,
        0.57310231])]"
moveabsj,"[array([-793.92660257, -406.1348289 ,  404.30866106])]","[array([-0.08024369, -0.6264051 , -3.25602734,  0.63086973,  0.35698393,
        0.5732688 ])]"
moveabsj,"[array([-785.85105257, -411.93814002,  390.73851904])]","[array([-0.07462713, -0.63812312, -3.2659864 ,  0.63096266,  0.34719543,
        0.5728302 ])]"
moveabsj,"[array([-780.71613968, -417.47202472,  385.82124282])]","[array([-0.0684962 , -0.6416739 , -3.26903517,  0.62899163,  0.34396971,
        0.57230607])]"
moveabsj,"[array([-779.04820256, -422.70727602,  390.52355054])]","[array([-0.06185033, -0.63570354, -3.26454859,  0.62558555,  0.34764424,
        0.57084592])]"
moveabsj,"[array([-780.86249262, -427.60711109,  405.76104214])]","[array([-0.05482744, -0.61926076, -3.25205211,  0.62088508,  0.35820398,
        0.56793711])]"
moveabsj,"[array([-785.5288124 , -432.46789046,  431.40900375])]","[array([-0.04713473, -0.59343328, -3.23136617,  0.61323921,  0.376611  ,
        0.5651143 ])]"
moveabsj,"[array([-791.69029356, -437.43812598,  468.06534198])]","[array([-0.0388851 , -0.55813868, -3.20238235,  0.60339859,  0.40105527,
        0.56101089])]"
moveabsj,"[array([-797.37847463, -442.90804898,  514.11289554])]","[array([-0.02984885, -0.51616543, -3.16599854,  0.59117132,  0.42974838,
        0.55608168])]"
moveabsj,"[array([-800.47035282, -449.13275022,  565.34316129])]","[array([-0.0199503 , -0.47212842, -3.12545631,  0.57718639,  0.45977874,
        0.55128443])]"
moveabsj,"[array([-799.96916195, -455.6995054 ,  615.88992431])]","[array([-0.00996464, -0.43112912, -3.08528958,  0.5631715 ,  0.48688346,
        0.54739348])]"
moveabsj,"[array([-796.39820897, -462.1487394 ,  659.66796824])]","[array([-5.31532830e-04, -3.97391289e-01, -3.05048374e+00,  5.51042073e-01,
        5.08352002e-01,  5.45013070e-01])]"
moveabsj,"[array([-791.28672686, -468.25661489,  692.03536518])]","[array([ 0.0080694 , -0.37347201, -3.02490612,  0.54218643,  0.52300441,
        0.54425139])]"
moveabsj,"[array([-786.26328186, -474.00499855,  709.84394766])]","[array([ 0.01577315, -0.36076299, -3.01124827,  0.53794766,  0.5297186 ,
        0.54457218])]"
moveabsj,"[array([-782.58711979, -479.31818747,  710.33279558])]","[array([ 0.02239406, -0.36084668, -3.01196349,  0.53887955,  0.52784052,
        0.54625797])]"
moveabsj,"[array([-780.46859531, -483.98627412,  692.68265704])]","[array([ 0.02762073, -0.37436565, -3.02792301,  0.54530569,  0.51682304,
        0.54949871])]"
moveabsj,"[array([-778.64974996, -487.92130449,  658.26174442])]","[array([ 0.0314127 , -0.40088534, -3.05838928,  0.55642714,  0.49695985,
        0.55516406])]"
moveabsj,"[array([-775.02541652, -491.6896673 ,  610.593499  ])]","[array([ 0.0347373 , -0.43934984, -3.09983339,  0.5721852 ,  0.46817395,
        0.5625715 ])]"
moveabsj,"[array([-746.15432215, -505.55472597,  459.84929936])]","[array([ 0.0512621 , -0.57691583, -3.22837092,  0.63242594,  0.36977705,
        0.58027217])]"
