primitives,points,q_bp
moveabsj,"[array([-854.27718464, -359.49234423,  649.79157083])]","[array([-0.11784528, -0.42938658, -3.07792259,  0.5993741 ,  0.50807376,
        0.5688105 ])]"
moveabsj,"[array([-850.34566735, -366.7201655 ,  613.53850639])]","[array([-0.11135965, -0.45576432, -3.10390392,  0.60411479,  0.48774103,
        0.56976241])]"
moveabsj,"[array([-844.50228436, -373.81206051,  573.14431465])]","[array([-0.10543296, -0.48613046, -3.13290285,  0.60976491,  0.4645993 ,
        0.57056314])]"
moveabsj,"[array([-836.46070877, -380.70177412,  531.26641209])]","[array([-0.10006486, -0.51887055, -3.16306426,  0.61575498,  0.4398269 ,
        0.57135051])]"
moveabsj,"[array([-826.42889728, -387.37650086,  491.03150041])]","[array([-0.09510659, -0.55158427, -3.19231476,  0.62121402,  0.41513937,
        0.57230049])]"
moveabsj,"[array([-815.28499335, -393.85254106,  455.39739226])]","[array([-0.0902868 , -0.58166187, -3.2183353 ,  0.62611358,  0.39195558,
        0.57267242])]"
moveabsj,"[array([-804.06337458, -400.09785154,  426.06605356])]","[array([-0.08542084, -0.60719999, -3.23994292,  0.62916346,  0.37226108,
        0.57326227])]"
moveabsj,"[array([-793.90297405, -406.13707536,  404.27514608])]","[array([-0.08024308, -0.62642532, -3.25609976,  0.63072462,  0.35705901,
        0.57342411])]"
moveabsj,"[array([-785.82868226, -411.94643534,  390.72475426])]","[array([-0.07461542, -0.6381125 , -3.26605289,  0.63089857,  0.34724555,
        0.57290697])]"
moveabsj,"[array([-780.6905802 , -417.47842971,  385.85348802])]","[array([-0.06848796, -0.64157929, -3.26910646,  0.62904904,  0.34395434,
        0.57225118])]"
moveabsj,"[array([-779.03075786, -422.70543457,  390.58818244])]","[array([-0.0618555 , -0.63556639, -3.2645914 ,  0.62572609,  0.34756557,
        0.57069266])]"
moveabsj,"[array([-780.85824385, -427.61499733,  405.73358306])]","[array([-0.05481399, -0.61929938, -3.25207001,  0.620828  ,  0.35825578,
        0.56800763])]"
moveabsj,"[array([-785.55131893, -432.47334148,  431.37359283])]","[array([-0.04712339, -0.59352559, -3.23131186,  0.61320925,  0.37664714,
        0.56515421])]"
moveabsj,"[array([-791.76958708, -437.43786946,  468.01258707])]","[array([-0.03888023, -0.55835204, -3.20217518,  0.60340084,  0.40106261,
        0.56101152])]"
moveabsj,"[array([-797.49664584, -442.88510332,  514.07897486])]","[array([-0.02988196, -0.51642577, -3.16567339,  0.59118166,  0.42967876,
        0.55605156])]"
moveabsj,"[array([-800.59685141, -449.09248137,  565.33636378])]","[array([-0.02001423, -0.47237945, -3.12509048,  0.57718761,  0.45965122,
        0.55125166])]"
moveabsj,"[array([-800.05904433, -455.65577958,  615.91347303])]","[array([-0.01003703, -0.43128548, -3.08500256,  0.56316916,  0.48673702,
        0.54736614])]"
moveabsj,"[array([-796.44013175, -462.12440124,  659.68631203])]","[array([-5.72692347e-04, -3.97461629e-01, -3.05034022e+00,  5.51038418e-01,
        5.08269110e-01,  5.45003050e-01])]"
moveabsj,"[array([-791.27884916, -468.25518827,  692.04926744])]","[array([ 0.00806709, -0.37344483, -3.02491107,  0.54220241,  0.52298422,
        0.54423226])]"
moveabsj,"[array([-786.22443896, -474.01593127,  709.82084597])]","[array([ 0.0157928 , -0.3606975 , -3.01139168,  0.53791204,  0.5297953 ,
        0.54461866])]"
moveabsj,"[array([-782.54034195, -479.32893032,  710.30614311])]","[array([ 0.02241412, -0.36076713, -3.01213442,  0.53883247,  0.52792897,
        0.54631779])]"
moveabsj,"[array([-780.4495278 , -483.98898925,  692.67404024])]","[array([ 0.02762624, -0.37433255, -3.02798916,  0.54528496,  0.51685404,
        0.54952419])]"
moveabsj,"[array([-778.71296479, -487.92163525,  658.27979406])]","[array([ 0.0314099 , -0.40099861, -3.05818487,  0.55651086,  0.49688105,
        0.55506783])]"
moveabsj,"[array([-775.19481945, -491.66118419,  610.57330019])]","[array([ 0.03467911, -0.43970295, -3.09936237,  0.57219973,  0.46804577,
        0.56252997])]"
moveabsj,"[array([-746.04203553, -504.52979714,  460.16741445])]","[array([ 0.04948759, -0.57615032, -3.22873829,  0.62902199,  0.36863105,
        0.58275023])]"
