primitives,points,q_bp
moveabsj,"[array([-844.40043406, -373.85689995,  573.16572206])]","[array([-0.1053756 , -0.4859047 , -3.13319638,  0.60979717,  0.46468403,
        0.57055653])]"
moveabsj,"[array([-836.36502305, -380.75850797,  531.34583545])]","[array([-0.099985  , -0.51858225, -3.16331042,  0.61596659,  0.43983205,
        0.57116204])]"
moveabsj,"[array([-826.35461307, -387.42258874,  491.09737227])]","[array([-0.09503994, -0.55135346, -3.19251196,  0.6213975 ,  0.41514401,
        0.57214125])]"
moveabsj,"[array([-815.28346913, -393.90973266,  455.59290156])]","[array([-0.09018835, -0.58134867, -3.21829076,  0.62683408,  0.39171145,
        0.571958  ])]"
moveabsj,"[array([-804.06400989, -400.10737079,  426.10274345])]","[array([-0.08540415, -0.60713996, -3.23993542,  0.62930237,  0.37221395,
        0.57312476])]"
moveabsj,"[array([-793.94575223, -406.13405751,  404.34443858])]","[array([-0.08024233, -0.62637404, -3.25596768,  0.6310163 ,  0.35691127,
        0.57311334])]"
moveabsj,"[array([-785.86388488, -411.93287822,  390.74889844])]","[array([-0.07463474, -0.63812499, -3.26594792,  0.63100483,  0.34716263,
        0.57277978])]"
moveabsj,"[array([-780.73570112, -417.46776722,  385.80408846])]","[array([-0.06850136, -0.64173318, -3.26898016,  0.62897265,  0.34397098,
        0.57232242])]"
moveabsj,"[array([-779.07258778, -422.69994554,  390.51284888])]","[array([-0.06186062, -0.63575926, -3.26447906,  0.62558408,  0.34762867,
        0.57083996])]"
moveabsj,"[array([-780.86150693, -427.60735019,  405.76781491])]","[array([-0.05482711, -0.6192479 , -3.25205384,  0.62090312,  0.35819507,
        0.56791808])]"
moveabsj,"[array([-785.51367992, -432.46771152,  431.416263  ])]","[array([-0.04713628, -0.59339726, -3.23140764,  0.6132278 ,  0.37661477,
        0.56512551])]"
moveabsj,"[array([-791.63900813, -437.43483998,  468.11066099])]","[array([-0.0388942 , -0.55798438, -3.20251123,  0.60341294,  0.40103014,
        0.56098958])]"
moveabsj,"[array([-797.29964122, -442.96443607,  514.05134732])]","[array([-0.0297567 , -0.51610154, -3.16626972,  0.59110984,  0.42996452,
        0.55620148])]"
moveabsj,"[array([-800.39474443, -449.15578373,  565.35328298])]","[array([-0.01991383, -0.47197135, -3.12567   ,  0.57719548,  0.45984405,
        0.55129221])]"
moveabsj,"[array([-799.91534947, -455.72493079,  615.87792759])]","[array([-0.00992256, -0.43103341, -3.08545927,  0.56317484,  0.48696692,
        0.54740713])]"
moveabsj,"[array([-796.37345326, -462.16906747,  659.64285753])]","[array([-4.97141865e-04, -3.97362138e-01, -3.05058517e+00,  5.51034667e-01,
        5.08430749e-01,  5.45033420e-01])]"
moveabsj,"[array([-791.29345725, -468.26303263,  692.0124519 ])]","[array([ 0.00808021, -0.37350377, -3.02491601,  0.54216742,  0.52304548,
        0.54427649])]"
moveabsj,"[array([-786.28735872, -473.99901026,  709.85951966])]","[array([ 0.01576232, -0.36080273, -3.01115764,  0.53797425,  0.52966949,
        0.5445385 ])]"
moveabsj,"[array([-782.6197928 , -479.31119402,  710.35081418])]","[array([ 0.02238092, -0.3609027 , -3.01184487,  0.53891281,  0.52778023,
        0.54621599])]"
moveabsj,"[array([-780.48294274, -483.9861514 ,  692.68901575])]","[array([ 0.02761985, -0.37439077, -3.02787325,  0.54532668,  0.51680152,
        0.54947431])]"
moveabsj,"[array([-778.61136367, -487.92872983,  658.26485111])]","[array([ 0.03142732, -0.40080452, -3.05849664,  0.55642761,  0.49698972,
        0.55516872])]"
moveabsj,"[array([-774.90406649, -491.72285019,  610.63268271])]","[array([ 0.03480065, -0.43907175, -3.100146  ,  0.57226987,  0.4682346 ,
        0.56250411])]"
moveabsj,"[array([-746.28985335, -505.6443483 ,  459.90634391])]","[array([ 0.05140596, -0.57705792, -3.22795025,  0.63317552,  0.36961944,
        0.5795633 ])]"
