primitives,points,q_bp
moveabsj,"[array([1678.56294877, -127.15225919, 1366.46912591])]","[array([-0.48164617,  0.04535761,  0.66537205,  1.77677897,  1.53978893,
        2.24165792])]"
moveabsj,"[array([1673.15389025, -113.24097447, 1337.81679304])]","[array([-0.47691774,  0.04243732,  0.67794722,  1.75869365,  1.52504614,
        2.26215086])]"
moveabsj,"[array([1668.67264145,  -98.27147118, 1305.58589611])]","[array([-0.47098124,  0.04105997,  0.69004629,  1.73900795,  1.50759947,
        2.28535223])]"
moveabsj,"[array([1665.40874185,  -81.95371867, 1272.05700735])]","[array([-0.46335683,  0.04117534,  0.70080478,  1.71912707,  1.48830406,
        2.31010753])]"
moveabsj,"[array([1663.2052808 ,  -64.44137079, 1240.08421563])]","[array([-0.45408676,  0.04230764,  0.70973797,  1.70064601,  1.46879792,
        2.33456132])]"
moveabsj,"[array([1661.53718057,  -46.1506389 , 1212.02729737])]","[array([-0.44366201,  0.04386536,  0.71697523,  1.68491627,  1.45109416,
        2.35638856])]"
moveabsj,"[array([1659.55312248,  -27.83138118, 1189.79567989])]","[array([-0.4329885 ,  0.04463722,  0.7229179 ,  1.6723413 ,  1.4365754 ,
        2.37462045])]"
moveabsj,"[array([1656.39835223,  -10.10308015, 1173.9563824 ])]","[array([-0.42290461,  0.04381329,  0.72835785,  1.66291373,  1.42621747,
        2.38837625])]"
moveabsj,"[array([1651.39674281,    6.46054326, 1164.65132726])]","[array([-0.41412999,  0.04094254,  0.73408957,  1.65675104,  1.42088752,
        2.39669325])]"
moveabsj,"[array([1644.10420364,   21.30306248, 1162.25355602])]","[array([-0.40723852,  0.03545328,  0.74054829,  1.65386817,  1.42101955,
        2.39932874])]"
moveabsj,"[array([1634.39241225,   33.95526853, 1166.93216888])]","[array([-0.40262857,  0.02758302,  0.7481354 ,  1.65503468,  1.42758794,
        2.39464535])]"
moveabsj,"[array([1622.58229745,   44.18921983, 1179.4633762 ])]","[array([-0.40029042,  0.01721373,  0.75649411,  1.66073419,  1.44066834,
        2.38243844])]"
moveabsj,"[array([1609.30136287,   52.32158156, 1201.24854606])]","[array([-0.39965855,  0.00407465,  0.76461718,  1.67145398,  1.45990635,
        2.36342766])]"
moveabsj,"[array([1595.81897641,   59.09756323, 1232.43025585])]","[array([-0.39952026, -0.01044149,  0.7715639 ,  1.68873249,  1.48510326,
        2.33650904])]"
moveabsj,"[array([1583.65653986,   65.83907782, 1271.94109873])]","[array([-0.39806748, -0.02525647,  0.77572489,  1.712164  ,  1.51365176,
        2.30438151])]"
moveabsj,"[array([1574.13863195,   74.02356771, 1315.79459716])]","[array([-0.3935848 , -0.03844863,  0.7764692 ,  1.74027014,  1.54218827,
        2.27026787])]"
moveabsj,"[array([1567.68550362,   84.42062453, 1357.33406747])]","[array([-0.38568842, -0.04849253,  0.77445173,  1.76884058,  1.56680019,
        2.23884437])]"
moveabsj,"[array([1563.06463596,   96.90566974, 1390.92178301])]","[array([-0.37556879, -0.05537542,  0.77189865,  1.79356178,  1.58583618,
        2.2132082 ])]"
moveabsj,"[array([1558.28450079,  110.64908335, 1413.67606336])]","[array([-0.36513617, -0.06050849,  0.7712633 ,  1.81134195,  1.59928993,
        2.19500908])]"
moveabsj,"[array([1551.44772502,  124.4482656 , 1424.40549518])]","[array([-0.35629541, -0.06571053,  0.77462865,  1.82030568,  1.60754295,
        2.18515225])]"
moveabsj,"[array([1541.47914146,  137.09893909, 1422.37478219])]","[array([-0.35061699, -0.07255525,  0.78299159,  1.8186069 ,  1.60999023,
        2.18555458])]"
moveabsj,"[array([1528.69197489,  147.93427378, 1406.82449533])]","[array([-0.34862402, -0.08114536,  0.79629898,  1.8055143 ,  1.60562061,
        2.19751288])]"
moveabsj,"[array([1514.72906787,  157.56302434, 1377.20560724])]","[array([-0.34907498, -0.08908659,  0.81349187,  1.78242032,  1.59448633,
        2.21959525])]"
moveabsj,"[array([1501.88895351,  167.67399309, 1333.93846836])]","[array([-0.34946908, -0.09421333,  0.8323648 ,  1.75116553,  1.57489086,
        2.25166631])]"
moveabsj,"[array([1469.52296664,  201.16043471, 1189.76336821])]","[array([-0.34053091, -0.10143178,  0.87963738,  1.65115849,  1.49114851,
        2.37205592])]"
