primitives,points,q_bp
moveabsj,"[array([1574.0203106 ,   73.96337193, 1315.78779965])]","[array([-0.39363241, -0.03822169,  0.77669748,  1.74064382,  1.54273949,
        2.26947381])]"
moveabsj,"[array([1567.59081549,   84.38860974, 1357.35761618])]","[array([-0.38567717, -0.04815907,  0.77470348,  1.76938636,  1.56751028,
        2.23780244])]"
moveabsj,"[array([1563.01770154,   96.89354434, 1390.9401268 ])]","[array([-0.37551993, -0.05502129,  0.77209309,  1.79407733,  1.58649577,
        2.21223768])]"
moveabsj,"[array([1558.28910563,  110.65563231, 1413.68996562])]","[array([-0.36506341, -0.06014837,  0.77137844,  1.81177986,  1.59986529,
        2.19416857])]"
moveabsj,"[array([1551.47989477,  124.46650413, 1424.39040058])]","[array([-0.3561922 , -0.06526281,  0.77475065,  1.82080609,  1.60819102,
        2.18417136])]"
moveabsj,"[array([1541.52111444,  137.12565249, 1422.34826249])]","[array([-0.35049269, -0.07202261,  0.78312957,  1.81917758,  1.61074153,
        2.18440863])]"
moveabsj,"[array([1528.70212162,  147.94478417, 1406.81926883])]","[array([-0.34853159, -0.08070869,  0.79645225,  1.80603481,  1.60628427,
        2.19649841])]"
moveabsj,"[array([1514.6843072 ,  157.51838461, 1377.22365688])]","[array([-0.34904852, -0.08869898,  0.81368094,  1.78291855,  1.59517568,
        2.21859572])]"
moveabsj,"[array([1501.74837382,  167.57527131, 1333.91826955])]","[array([-0.34958395, -0.09427226,  0.8324696 ,  1.75111308,  1.57501757,
        2.25161178])]"
moveabsj,"[array([1468.88294037,  201.96879959, 1190.08148329])]","[array([-0.33999479, -0.1063781 ,  0.87823269,  1.64623827,  1.48506366,
        2.38303155])]"
