primitives,points,q_bp
moveabsj,"[array([-804.05311084, -400.0833194 ,  426.00174843])]","[array([-0.0854477 , -0.60729046, -3.23998274,  0.62890742,  0.37235439,
        0.57351845])]"
moveabsj,"[array([-793.86479085, -406.13983637,  404.22247484])]","[array([-0.08024362, -0.62645561, -3.25621638,  0.63049124,  0.35717743,
        0.57367282])]"
moveabsj,"[array([-785.7772692 , -411.95663417,  390.65837414])]","[array([-0.07460418, -0.63814905, -3.26620697,  0.6306139 ,  0.34740428,
        0.57321797])]"
moveabsj,"[array([-780.63834825, -417.4923062 ,  385.86172456])]","[array([-0.06846971, -0.64148598, -3.26925668,  0.62899785,  0.34400807,
        0.57231904])]"
moveabsj,"[array([-778.9860273 , -422.71201827,  390.62374536])]","[array([-0.06184875, -0.63543742, -3.26471613,  0.62574855,  0.347565  ,
        0.57067372])]"
moveabsj,"[array([-780.85016684, -427.6233828 ,  405.70994313])]","[array([-0.05480003, -0.61932566, -3.25209828,  0.62077517,  0.3583062 ,
        0.56807399])]"
moveabsj,"[array([-785.60754255, -432.43987392,  431.42328393])]","[array([-0.04717703, -0.59354012, -3.23113235,  0.61332947,  0.37648829,
        0.56498852])]"
moveabsj,"[array([-791.89586026, -437.40304675,  468.00548683])]","[array([-0.03893172, -0.55858064, -3.20180907,  0.60347357,  0.40092559,
        0.56090008])]"
moveabsj,"[array([-797.67285342, -442.84779782,  514.04096736])]","[array([-0.02993656, -0.51679742, -3.1651806 ,  0.5912161 ,  0.42955208,
        0.55598278])]"
moveabsj,"[array([-800.78221637, -449.00442599,  565.38160636])]","[array([-0.02015704, -0.47268401, -3.12450818,  0.57721387,  0.4593485 ,
        0.55115223])]"
moveabsj,"[array([-800.19573416, -455.5752088 ,  615.97877504])]","[array([-0.01017086, -0.43149393, -3.08453606,  0.56318155,  0.48645232,
        0.54729674])]"
moveabsj,"[array([-796.4985582 , -462.08372812,  659.72931671])]","[array([-6.41476358e-04, -3.97544560e-01, -3.05011980e+00,  5.51046614e-01,
        5.08117628e-01,  5.44969940e-01])]"
moveabsj,"[array([-791.2628298 , -468.25338253,  692.07328327])]","[array([ 0.00806424, -0.37339283, -3.02492661,  0.54223023,  0.52295156,
        0.54419931])]"
moveabsj,"[array([-786.16504719, -474.03530151,  709.79290224])]","[array([ 0.01582736, -0.36059221, -3.01160078,  0.53787846,  0.5299017 ,
        0.54466674])]"
moveabsj,"[array([-782.4731397 , -479.34447417,  710.26942416])]","[array([ 0.02244314, -0.36065175, -3.01237781,  0.53876807,  0.52805334,
        0.54640005])]"
moveabsj,"[array([-780.42785999, -483.98863524,  692.65639508])]","[array([ 0.02762665, -0.3743008 , -3.02807466,  0.54523661,  0.51690022,
        0.54957992])]"
moveabsj,"[array([-778.8164905 , -487.92095378,  658.30938183])]","[array([ 0.03140324, -0.40118402, -3.05785015,  0.55664436,  0.49675093,
        0.5549136 ])]"
moveabsj,"[array([-775.43206433, -491.63546313,  610.57091114])]","[array([ 0.03462165, -0.44017122, -3.09867651,  0.57232253,  0.46783414,
        0.56236748])]"
moveabsj,"[array([-746.01163773, -503.36967946,  460.40230263])]","[array([ 0.0474698 , -0.5756418 , -3.22891054,  0.624952  ,  0.36742578,
        0.58578105])]"
