breakpoints,primitives,p_bp,q_bp
38273,movel_fit,"[array([1100.65922354,  268.54415231,  986.43027682])]","[array([ 0.00676286,  0.05902825,  0.4197093 , -2.64949171, -1.75617599,
        1.25723634])]"
39185,movel_fit,"[array([1094.07654653,  285.87546879,  989.22846798])]","[array([ 0.021653  , -0.01889914,  0.45708194, -2.65514284, -1.68446798,
        1.18393682])]"
40077,movel_fit,"[array([1086.75724422,  302.56655259,  991.28319571])]","[array([ 0.03750601, -0.10411684,  0.50204313, -2.65944275, -1.60290132,
        1.13281685])]"
40976,movel_fit,"[array([1078.92287338,  319.27697529,  992.27339043])]","[array([ 0.05403927, -0.20966207,  0.56350372, -2.65946885, -1.49837384,
        1.08995698])]"
41883,movel_fit,"[array([1070.97492206,  336.14345553,  992.087668  ])]","[array([ 0.07224685, -0.3163812 ,  0.63068344, -2.65471178, -1.38969227,
        1.06742145])]"
42771,movel_fit,"[array([1063.69200063,  352.84450403,  990.90970101])]","[array([ 0.09040702, -0.41749724,  0.69886168, -2.64265083, -1.28269815,
        1.07156811])]"
43546,movel_fit,"[array([1058.23829175,  367.74177354,  989.42575392])]","[array([ 0.10570144, -0.49766783,  0.75609224, -2.6246007 , -1.19276117,
        1.1075164 ])]"
44203,movel_fit,"[array([1054.63636708,  380.70367127,  988.19688787])]","[array([ 0.11880519, -0.56057866,  0.80278506, -2.60426948, -1.11666102,
        1.16756236])]"
44782,movel_fit,"[array([1052.50558844,  392.38898892,  987.37851486])]","[array([ 0.13202536, -0.61080199,  0.84082599, -2.58602204, -1.04950795,
        1.24807501])]"
45319,movel_fit,"[array([1051.59748043,  403.38868788,  987.01455032])]","[array([ 0.1474819 , -0.65103264,  0.87133992, -2.57423654, -0.98796432,
        1.34734659])]"
45841,movel_fit,"[array([1051.80843471,  414.1128204 ,  987.10693333])]","[array([ 0.16628525, -0.68033179,  0.89319491, -2.57330967, -0.93277097,
        1.46391922])]"
46373,movel_fit,"[array([1053.1450501 ,  424.96171435,  987.64350732])]","[array([ 0.18819757, -0.69601409,  0.90429829, -2.586047  , -0.88730759,
        1.5952795 ])]"
46945,movel_fit,"[array([1055.7452559 ,  436.3920461 ,  988.59472505])]","[array([ 0.21123111, -0.69333289,  0.90125991, -2.61193964, -0.85834442,
        1.7369148 ])]"
47587,movel_fit,"[array([1059.87248397,  448.86775088,  989.86683604])]","[array([ 0.2314434 , -0.66546883,  0.8792293 , -2.6450811 , -0.85637311,
        1.87936248])]"
48315,movel_fit,"[array([1065.73395872,  462.57995773,  991.1616461 ])]","[array([ 0.2434914 , -0.60522295,  0.83325235, -2.67354584, -0.89347561,
        2.00630881])]"
49087,movel_fit,"[array([1072.87161133,  476.73970654,  991.87699553])]","[array([ 0.24443909, -0.51472823,  0.76597411, -2.68628667, -0.97083575,
        2.10074475])]"
49857,movel_fit,"[array([1080.44386968,  490.63873774,  991.53699312])]","[array([ 0.2377546 , -0.40737481,  0.68886608, -2.68358379, -1.07272341,
        2.16366061])]"
50000,movel_fit,"[array([1081.86242642,  493.19982205,  991.19912359])]","[array([ 0.23573009, -0.38560417,  0.67379784, -2.68115074, -1.09426682,
        2.17013373])]"
