breakpoints,primitives,points,q_bp
12142,movej_fit,"[array([1264.2730716 , -759.06868927,  586.32264532])]","[array([-0.00803848,  1.2548172 , -2.51399655,  0.3494473 , -1.8169903 ,
       -1.61886118])]"
12857,movej_fit,"[array([1280.56507578, -731.24260524,  565.29205816])]","[array([ 0.00483625,  1.260346  , -2.51025485,  0.35956667, -1.81681106,
       -1.62769736])]"
13571,movej_fit,"[array([1296.73557846, -701.84725594,  544.52554683])]","[array([ 0.01845958,  1.26585348, -2.50645074,  0.37010433, -1.81639297,
       -1.63597382])]"
14285,movej_fit,"[array([1312.62875416, -670.93444146,  524.05924307])]","[array([ 0.03281625,  1.27130362, -2.50260761,  0.38100571, -1.81569476,
       -1.64371491])]"
15000,movej_fit,"[array([1328.10606339, -638.54632996,  503.9279076 ])]","[array([ 0.0478982 ,  1.27666274, -2.49874687,  0.39222531, -1.81467797,
       -1.65094399])]"
15714,movej_fit,"[array([1342.98214828, -604.85959381,  484.24440143])]","[array([ 0.06363703,  1.28187829, -2.4949035 ,  0.40367725, -1.81331146,
       -1.65765636])]"
16428,movej_fit,"[array([1357.15489119, -569.91253806,  465.0363731 ])]","[array([ 0.0800307 ,  1.28692199, -2.49109534,  0.41532956, -1.81156483,
       -1.66387853])]"
17142,movej_fit,"[array([1370.51858029, -533.78372299,  446.36801761])]","[array([ 0.0970599 ,  1.29175669, -2.48734745,  0.42714175, -1.80941633,
       -1.66962516])]"
17857,movej_fit,"[array([1383.002902  , -496.4941483 ,  428.29163574])]","[array([ 0.11473346,  1.29634849, -2.48368316,  0.43909676, -1.80684914,
       -1.67491552])]"
18571,movej_fit,"[array([1394.50288131, -458.21679836,  410.94490307])]","[array([ 0.13298833,  1.30064217, -2.48014372,  0.45113326, -1.80386465,
       -1.67974485])]"
19285,movej_fit,"[array([1404.9800743 , -418.96273493,  394.38828177])]","[array([ 0.15183806,  1.30460299, -2.47675436,  0.46324512, -1.80045621,
       -1.68413041])]"
20000,movej_fit,"[array([1414.39832668, -378.73027378,  378.67163509])]","[array([ 0.1713032 ,  1.30819973, -2.47353628,  0.47543105, -1.796611  ,
       -1.68808849])]"
20714,movej_fit,"[array([1422.68508352, -337.67881139,  363.88405368])]","[array([ 0.19132717,  1.31139509, -2.47051571,  0.48764246, -1.7923236 ,
       -1.6916219 ])]"
21428,movej_fit,"[array([1429.80664391, -295.79043554,  350.01971243])]","[array([ 0.21194082,  1.31417643, -2.467696  ,  0.49988574, -1.7875616 ,
       -1.69475279])]"
22142,movej_fit,"[array([1435.71326355, -253.09421166,  337.07694113])]","[array([ 0.23315465,  1.31653195, -2.46507864,  0.5121542 , -1.7822892 ,
       -1.69749764])]"
22857,movej_fit,"[array([1440.36177718, -209.55103416,  325.0399862 ])]","[array([ 0.25501526,  1.31845162, -2.46266157,  0.52446217, -1.77646069,
       -1.69987242])]"
23571,movej_fit,"[array([1443.6973203 , -165.3017171 ,  313.97082279])]","[array([ 0.27747887,  1.31990888, -2.46046042,  0.53677569, -1.77006384,
       -1.70187597])]"
24285,movej_fit,"[array([1445.69915613, -120.30567665,  303.93068345])]","[array([ 0.30058996,  1.32086953, -2.45849545,  0.5491147 , -1.76308065,
       -1.70350703])]"
25000,movej_fit,"[array([1446.3575265 ,  -74.52250027,  295.0483234 ])]","[array([ 0.32438875,  1.32127705, -2.45680718,  0.56150033, -1.75551405,
       -1.70475123])]"
25714,movej_fit,"[array([1445.67957414,  -28.11038627,  287.54567499])]","[array([ 0.34880417,  1.32105584, -2.4554608 ,  0.57390162, -1.74742275,
       -1.70557987])]"
26428,movej_fit,"[array([1443.68987104,   18.95909955,  281.64331957])]","[array([ 0.37385344,  1.32012143, -2.45452593,  0.58633906, -1.73885048,
       -1.70596348])]"
27142,movej_fit,"[array([1440.41603023,   66.64893757,  277.58601283])]","[array([ 0.39951276,  1.31838606, -2.45407807,  0.59881576, -1.72985642,
       -1.70586736])]"
27857,movej_fit,"[array([1435.8740736 ,  114.99152229,  275.60686553])]","[array([ 0.42579161,  1.31576284, -2.45418914,  0.6113533 , -1.72048114,
       -1.70525368])]"
28571,movej_fit,"[array([1430.08981332,  163.81835737,  275.92841705])]","[array([ 0.45258763,  1.31218464, -2.45492288,  0.62392254, -1.71079453,
       -1.70408458])]"
29285,movej_fit,"[array([1423.0609715 ,  213.16180844,  278.75594081])]","[array([ 0.47990552,  1.30757999, -2.45633813,  0.63654865, -1.7008204 ,
       -1.70231435])]"
30000,movej_fit,"[array([1414.7745321 ,  263.04489954,  284.32457951])]","[array([ 0.50774251,  1.30187167, -2.45849952,  0.64925691, -1.69058525,
       -1.69988523])]"
30714,movej_fit,"[array([1405.25824221,  313.25185392,  292.88381427])]","[array([ 0.53595602,  1.29500137, -2.46147176,  0.66201505, -1.68017753,
       -1.69674064])]"
31428,movej_fit,"[array([1394.51768977,  363.72667002,  304.75312738])]","[array([ 0.56448481,  1.28688098, -2.46534114,  0.67483482, -1.66967253,
       -1.69280785])]"
32142,movej_fit,"[array([1382.58094034,  414.27674112,  320.27967414])]","[array([ 0.59318674,  1.27742959, -2.47020023,  0.68769679, -1.65918968,
       -1.6880173 ])]"
32857,movej_fit,"[array([1369.46121128,  464.70295292,  339.83424892])]","[array([ 0.62192053,  1.26656363, -2.47614696,  0.70058504, -1.64885152,
       -1.6822995 ])]"
33571,movej_fit,"[array([1355.22075652,  514.51968441,  363.64377159])]","[array([ 0.65039777,  1.25427557, -2.48323331,  0.71341781, -1.63882016,
       -1.67562553])]"
34285,movej_fit,"[array([1339.85248192,  563.3908525 ,  391.90797881])]","[array([ 0.67844221,  1.24055529, -2.49150062,  0.72616175, -1.62918913,
       -1.66796296])]"
35000,movej_fit,"[array([1323.32773497,  610.92998242,  424.7172673 ])]","[array([ 0.70588218,  1.22543189, -2.50095438,  0.73878344, -1.62001643,
       -1.65929402])]"
35714,movej_fit,"[array([1305.68111122,  656.52638854,  461.87990082])]","[array([ 0.73244816,  1.20904409, -2.51151714,  0.7512017 , -1.61135819,
       -1.64965634])]"
36428,movej_fit,"[array([1286.88352084,  699.76815019,  503.20388256])]","[array([ 0.75800976,  1.19150671, -2.52311264,  0.76339684, -1.60319527,
       -1.63906723])]"
37142,movej_fit,"[array([1266.9404018 ,  740.20561575,  548.33262448])]","[array([ 0.7824288 ,  1.17298535, -2.53562043,  0.77534455, -1.59548754,
       -1.62756491])]"
37857,movej_fit,"[array([1245.83726928,  777.51112184,  596.87781985])]","[array([ 0.80564126,  1.15363977, -2.54891328,  0.78705813, -1.58814861,
       -1.6151685 ])]"
38571,movej_fit,"[array([1223.65213778,  811.31263544,  648.17590029])]","[array([ 0.82753691,  1.13372262, -2.5627898 ,  0.79853155, -1.58108578,
       -1.60193479])]"
39285,movej_fit,"[array([1200.37890319,  841.51287536,  701.74023757])]","[array([ 0.84814524,  1.11340494, -2.57709804,  0.80983548, -1.57415063,
       -1.58784704])]"
40000,movej_fit,"[array([1176.03055568,  868.06579267,  757.10876533])]","[array([ 0.86749792,  1.09284497, -2.59169627,  0.82104516, -1.56720086,
       -1.5728737 ])]"
40714,movej_fit,"[array([1150.78879036,  890.81272439,  813.6063159 ])]","[array([ 0.88551343,  1.07227207, -2.60640002,  0.83215594, -1.56016835,
       -1.55707184])]"
41428,movej_fit,"[array([1124.83168761,  909.65875148,  870.791189  ])]","[array([ 0.9021378 ,  1.05181323, -2.62110881,  0.84314537, -1.5530269 ,
       -1.54050135])]"
42142,movej_fit,"[array([1098.44706067,  924.46368144,  928.13374523])]","[array([ 0.91726333,  1.03160737, -2.63572058,  0.85392027, -1.54581449,
       -1.52331097])]"
42857,movej_fit,"[array([1071.86647546,  935.22738966,  985.20653371])]","[array([ 0.93084767,  1.01174543, -2.65016292,  0.8644139 , -1.5385476 ,
       -1.50562811])]"
43571,movej_fit,"[array([1045.30766012,  942.14270149, 1041.43369496])]","[array([ 0.94289493,  0.9923787 , -2.66430377,  0.87460443, -1.53119165,
       -1.48756301])]"
44285,movej_fit,"[array([1018.75516496,  945.6288791 , 1096.58533764])]","[array([ 0.95353686,  0.97355879, -2.67807023,  0.88459844, -1.52360587,
       -1.46904752])]"
45000,movej_fit,"[array([ 992.21622032,  946.06849125, 1150.44368229])]","[array([ 0.96286782,  0.95533592, -2.69139314,  0.89447479, -1.51567656,
       -1.45003482])]"
45714,movej_fit,"[array([ 965.95365388,  943.69807401, 1202.51070943])]","[array([ 0.97086411,  0.93782781, -2.70417158,  0.90414535, -1.50745011,
       -1.4307174 ])]"
46428,movej_fit,"[array([ 940.15645406,  938.70915359, 1252.57520699])]","[array([ 0.97753286,  0.92104079, -2.71639889,  0.91350848, -1.49900511,
       -1.41127439])]"
47142,movej_fit,"[array([ 914.87368586,  931.41249508, 1300.57745331])]","[array([ 0.98294106,  0.90496592, -2.7280715 ,  0.92255913, -1.49032836,
       -1.39173397])]"
47857,movej_fit,"[array([ 890.16519291,  922.06323053, 1346.46934583])]","[array([ 0.98714668,  0.88957686, -2.73920356,  0.9312595 , -1.48145096,
       -1.37218178])]"
48571,movej_fit,"[array([ 866.70898329,  910.58884166, 1389.5449703 ])]","[array([ 0.99008918,  0.87491375, -2.749822  ,  0.93911632, -1.47294113,
       -1.35352345])]"
49285,movej_fit,"[array([ 844.12932986,  897.41657095, 1430.34000309])]","[array([ 0.99196204,  0.86085252, -2.75999708,  0.94637955, -1.46455677,
       -1.33535623])]"
50000,movej_fit,"[array([ 823.04407801,  883.39877119, 1467.33346251])]","[array([ 0.99308296,  0.84768742, -2.76948955,  0.95276088, -1.45702287,
       -1.31900933])]"
