breakpoints,primitives,p_bp,q_bp
14000,movel_fit,"[array([1419.75808484, -903.26352841,  674.120381  ])]","[array([-0.80632892,  0.50509215,  0.1401576 , -2.59406836, -1.31495927,
       -2.40503947])]"
15000,movel_fit,"[array([1424.50139466, -889.82582499,  706.21881378])]","[array([-0.80198884,  0.49819987,  0.12755168, -2.58639284, -1.34681992,
       -2.41659255])]"
16000,movel_fit,"[array([1429.46051654, -876.9594882 ,  738.51910923])]","[array([-0.79725447,  0.49135203,  0.11411402, -2.57947034, -1.37754649,
       -2.42818079])]"
17000,movel_fit,"[array([1434.55578008, -864.56761812,  770.9835978 ])]","[array([-0.79213424,  0.48452381,  0.09988048, -2.57330727, -1.40717224,
       -2.43981358])]"
18000,movel_fit,"[array([1439.71024733, -852.55536   ,  803.58031131])]","[array([-0.78663807,  0.47765499,  0.08492531, -2.5679074 , -1.43568114,
       -2.45146539])]"
19000,movel_fit,"[array([1444.84878087, -840.82946809,  836.28173267])]","[array([-0.78077593,  0.47064763,  0.06935998, -2.56327928, -1.46300604,
       -2.46307826])]"
20000,movel_fit,"[array([1449.89701588, -829.29758787,  869.06366566])]","[array([-0.77454707,  0.46339683,  0.05328949, -2.55946697, -1.48907486,
       -2.47460772])]"
21000,movel_fit,"[array([1454.78023662, -817.86744698,  901.90396749])]","[array([-0.7679258 ,  0.45583537,  0.03675409, -2.55658357, -1.51387561,
       -2.48608282])]"
22000,movel_fit,"[array([1459.42217238, -806.44611377,  934.78096223])]","[array([-0.76085395,  0.44795513,  0.01970477, -2.5548222 , -1.53748646,
       -2.49763169])]"
23000,movel_fit,"[array([1463.74375481, -794.93940568,  967.67150924])]","[array([-7.53247307e-01,  4.39778653e-01,  2.04343385e-03, -2.55443337e+00,
       -1.56003410e+00, -2.50944239e+00])]"
24000,movel_fit,"[array([1467.66190004, -783.25143311, 1000.54886072])]","[array([-0.74501421,  0.43128797, -0.01628347, -2.55567987, -1.58159119,
       -2.52167231])]"
25000,movel_fit,"[array([1471.08838539, -771.28419913, 1033.38051473])]","[array([-0.73607519,  0.42235193, -0.03519104, -2.5587981 , -1.6020725 ,
       -2.53436017])]"
26000,movel_fit,"[array([1473.92888393, -758.93719517, 1066.12619624])]","[array([-0.72636843,  0.41270369, -0.05442603, -2.56399472, -1.62120341,
       -2.54740497])]"
27000,movel_fit,"[array([1476.08222221, -746.10706417, 1098.73589357])]","[array([-0.71583276,  0.40199087, -0.07362728, -2.57148693, -1.63859226,
       -2.56063631])]"
28000,movel_fit,"[array([1477.43996561, -732.68761775, 1131.14765232])]","[array([-0.70437588,  0.38986553, -0.09243364, -2.58156167, -1.65385971,
       -2.57393169])]"
29000,movel_fit,"[array([1477.88653662, -718.57070123, 1163.28476378])]","[array([-0.69184931,  0.37604592, -0.11055087, -2.59460901, -1.66672601,
       -2.58729244])]"
30000,movel_fit,"[array([1477.30022339, -703.64847173, 1195.05224049])]","[array([-0.67805076,  0.36030024, -0.12771191, -2.61109404, -1.67698404,
       -2.60081411])]"
31000,movel_fit,"[array([1475.55558039, -687.81748625, 1226.33307861])]","[array([-0.66275663,  0.34236805, -0.14354802, -2.63146743, -1.68437867,
       -2.61456766])]"
32000,movel_fit,"[array([1472.52774993, -670.98457724, 1256.9855668 ])]","[array([-0.64576328,  0.32189933, -0.15747656, -2.65605729, -1.68850843,
       -2.62849071])]"
33000,movel_fit,"[array([1468.09902168, -653.07394985, 1286.84340709])]","[array([-0.62690463,  0.29849705, -0.16872704, -2.68500619, -1.68887616,
       -2.64240067])]"
34000,movel_fit,"[array([1462.16743403, -634.03449059, 1315.72021555])]","[array([-0.6060342 ,  0.27186645, -0.17652294, -2.71828283, -1.68509799,
       -2.65614238])]"
35000,movel_fit,"[array([1454.65648075, -613.84613281, 1343.41888471])]","[array([-0.58299849,  0.2419726 , -0.18029819, -2.75573023, -1.67713148,
       -2.66975339])]"
36000,movel_fit,"[array([1445.52426588, -592.52429795, 1369.74465873])]","[array([-0.55763789,  0.20910575, -0.17981457, -2.79709055, -1.66537751,
       -2.68352293])]"
37000,movel_fit,"[array([1434.77009662, -570.12169832, 1394.51945469])]","[array([-0.52981114,  0.17385523, -0.17517714, -2.84201416, -1.65065582,
       -2.69795218])]"
38000,movel_fit,"[array([1422.43678773, -546.72683982, 1417.5948378 ])]","[array([-0.49939592,  0.13706886, -0.16683823, -2.89013028, -1.63416352,
       -2.71372331])]"
39000,movel_fit,"[array([1408.60784224, -522.45839001, 1438.86221354])]","[array([-0.46625314,  0.09981741, -0.15558931, -2.94117567, -1.61744187,
       -2.73169097])]"
40000,movel_fit,"[array([1393.39979615, -497.45477336, 1458.26005646])]","[array([-0.43024851,  0.06326977, -0.1423995 , -2.99497535, -1.60220791,
       -2.75272557])]"
41000,movel_fit,"[array([1376.95091149, -471.85983414, 1475.77766185])]","[array([-0.39142696,  0.02842016, -0.12806798, -3.05110417, -1.58995948,
       -2.77730706])]"
42000,movel_fit,"[array([1359.40802782, -445.80823214, 1491.45294557])]","[array([-0.35019955, -0.00416168, -0.11298084, -3.10854542, -1.58159638,
       -2.80518442])]"
43000,movel_fit,"[array([1340.91420403, -419.41629506, 1505.36152645])]","[array([-0.30715801, -0.03420112, -0.097346  , -3.16607447, -1.57758279,
       -2.83568538])]"
44000,movel_fit,"[array([1321.60076017, -392.78173036, 1517.59975817])]","[array([-0.2625544 , -0.06122679, -0.08166853, -3.22322319, -1.57864712,
       -2.86849838])]"
45000,movel_fit,"[array([1301.58630181, -365.98830342, 1528.27226779])]","[array([-0.21637657, -0.08454393, -0.06659732, -3.28008867, -1.58580221,
       -2.9035549 ])]"
46000,movel_fit,"[array([1280.97935403, -339.10683399, 1537.49062049])]","[array([-0.16911264, -0.10395559, -0.05225993, -3.33592559, -1.59924658,
       -2.94001639])]"
47000,movel_fit,"[array([1259.87508412, -312.1914619 , 1545.36985894])]","[array([-0.12140898, -0.11975901, -0.03838192, -3.38979515, -1.61836669,
       -2.97678125])]"
48000,movel_fit,"[array([1238.34797452, -285.28048939, 1552.01478571])]","[array([-0.07367634, -0.13224266, -0.02469695, -3.44125238, -1.64252342,
       -3.01310286])]"
49000,movel_fit,"[array([1216.46275364, -258.40240403, 1557.53005678])]","[array([-0.02779304, -0.14303649, -0.01050177, -3.48713831, -1.66904193,
       -3.04662836])]"
50000,movel_fit,"[array([1194.28194332, -231.59209285, 1562.0061645 ])]","[array([ 1.58912749e-02, -1.51424700e-01,  3.18692622e-03, -3.52717655e+00,
       -1.69870654e+00, -3.07694875e+00])]"
