breakpoints,primitives,p_bp,q_bp
22999,moveabsj,"[array([1198.20263846, -378.38580619, 1069.34691564])]","[array([ 2.51685106, -0.32494185, -2.77679462,  0.56279994, -1.47331939,
       -2.78589762])]"
23999,moveabsj,"[array([1178.80523504, -385.53501082, 1067.52969563])]","[array([ 2.5118548 , -0.31532241, -2.78415491,  0.54410593, -1.48110403,
       -2.79265095])]"
24999,moveabsj,"[array([1157.64371707, -397.13600668, 1063.88784494])]","[array([ 2.50542588, -0.30555515, -2.79184861,  0.5206149 , -1.48732243,
       -2.80092446])]"
25999,moveabsj,"[array([1135.04741574, -413.72964261, 1057.85334552])]","[array([ 2.49746177, -0.29615401, -2.79988267,  0.49226109, -1.49116316,
       -2.81064793])]"
26999,moveabsj,"[array([1111.6997693 , -435.41821829, 1049.02578288])]","[array([ 2.4880543 , -0.28776307, -2.80820196,  0.45959192, -1.49170946,
       -2.82153387])]"
27999,moveabsj,"[array([1088.63530944, -461.46996882, 1037.47182603])]","[array([ 2.47759457, -0.28099309, -2.81664864,  0.42404246, -1.4882799 ,
       -2.83302421])]"
28999,moveabsj,"[array([1066.93914992, -490.12578115, 1023.96036894])]","[array([ 2.46674174, -0.27613193, -2.82497728,  0.38784708, -1.48098209,
       -2.84437367])]"
29999,moveabsj,"[array([1047.28011321, -518.93941869, 1009.8714989 ])]","[array([ 2.45618733, -0.2729438 , -2.83292635,  0.3534613 , -1.4710583 ,
       -2.85486335])]"
30999,moveabsj,"[array([1029.65763688, -545.61140359,  996.72791281])]","[array([ 2.44634738, -0.27077293, -2.84029633,  0.3227909 , -1.46054178,
       -2.86400713])]"
31999,moveabsj,"[array([1013.63315953, -568.56287327,  985.76584533])]","[array([ 2.43728215, -0.26886976, -2.84694477,  0.29693207, -1.45151676,
       -2.87156605])]"
32999,moveabsj,"[array([ 998.63982503, -587.02089609,  977.75753363])]","[array([ 2.42880244, -0.26663536, -2.85277023,  0.27629847, -1.44560732,
       -2.87747344])]"
33999,moveabsj,"[array([ 984.22072049, -600.62679487,  973.13047194])]","[array([ 2.42066743, -0.26368699, -2.85767783,  0.26103558, -1.44397889,
       -2.8817147 ])]"
34999,moveabsj,"[array([ 970.14675562, -609.00437158,  972.14404259])]","[array([ 2.41275159, -0.25981676, -2.86156666,  0.2513614 , -1.4475426 ,
       -2.88424638])]"
35999,moveabsj,"[array([ 956.41667985, -611.54657042,  974.96879074])]","[array([ 2.40512911, -0.25492975, -2.86437048,  0.24767093, -1.45707784,
       -2.88498312])]"
36999,moveabsj,"[array([ 943.19496079, -607.42736471,  981.66458798])]","[array([ 2.39808228, -0.24902035, -2.86611918,  0.25047457, -1.47321538,
       -2.88382507])]"
37999,moveabsj,"[array([ 930.67495171, -595.81181841,  992.10364182])]","[array([ 2.39201184, -0.24219213, -2.86698836,  0.26023644, -1.49634683,
       -2.88070238])]"
38999,moveabsj,"[array([ 919.06122446, -576.28006109, 1005.81042444])]","[array([ 2.38735027, -0.23475741, -2.86730227,  0.27711377, -1.52627162,
       -2.87563428])]"
39999,moveabsj,"[array([ 908.63778574, -549.6955982 , 1021.69513179])]","[array([ 2.38441526, -0.22733581, -2.86750583,  0.30035895, -1.56139648,
       -2.86885799])]"
40999,moveabsj,"[array([ 899.66018526, -519.12549556, 1037.95636818])]","[array([ 2.38309492, -0.22072235, -2.8680632 ,  0.32754806, -1.59817946,
       -2.86100173])]"
41999,moveabsj,"[array([ 891.85562913, -489.39167043, 1052.58611645])]","[array([ 2.38259673, -0.21538228, -2.8693042 ,  0.35453349, -1.63226029,
       -2.85314218])]"
42999,moveabsj,"[array([ 884.10841922, -464.96625557, 1064.29068482])]","[array([ 2.38173688, -0.2109808 , -2.87135075,  0.37670876, -1.66067679,
       -2.84656935])]"
43999,moveabsj,"[array([ 874.8826699 , -448.45459688, 1072.9092851 ])]","[array([ 2.37951672, -0.20649352, -2.87415749,  0.3904522 , -1.68258723,
       -2.84241029])]"
44999,moveabsj,"[array([ 862.84910407, -441.09302128, 1078.93406577])]","[array([ 2.37534509, -0.20073803, -2.8775759 ,  0.39325622, -1.69805126,
       -2.84152617])]"
45999,moveabsj,"[array([ 847.42654924, -443.76569146, 1082.72877025])]","[array([ 2.36900725, -0.19300841, -2.88137665,  0.3834408 , -1.70665363,
       -2.84451381])]"
46999,moveabsj,"[array([ 829.09187516, -457.07039424, 1084.08169532])]","[array([ 2.36062639, -0.18359221, -2.88535557,  0.3606849 , -1.70725982,
       -2.85147712])]"
47999,moveabsj,"[array([ 808.94939739, -481.09007053, 1082.39719135])]","[array([ 2.35054459, -0.17357609, -2.8895277 ,  0.32614072, -1.69852971,
       -2.86199098])]"
48999,moveabsj,"[array([ 788.19811276, -514.91956055, 1077.363002  ])]","[array([ 2.3393654 , -0.16420481, -2.89414012,  0.28224333, -1.67973623,
       -2.87524333])]"
49999,moveabsj,"[array([ 767.97153855, -555.11437698, 1069.73960505])]","[array([ 2.32814062, -0.15639094, -2.89943308,  0.23352681, -1.65266523,
       -2.88989932])]"
