breakpoints,primitives,points,q_bp
13000,movel_fit,"[array([ 302.75212819,  539.88161279, 1015.28771147])]","[array([ 0.11108903, -0.12703576, -0.03546016, -0.04319258, -1.80820233,
       -1.58741414])]"
14000,movel_fit,"[array([ 291.60940699,  541.14962393, 1021.07530366])]","[array([ 0.11771315, -0.13600447, -0.04552671, -0.04613273, -1.81824611,
       -1.58797322])]"
15000,movel_fit,"[array([ 280.9394977 ,  542.31266903, 1026.20850486])]","[array([ 0.1242076 , -0.14437159, -0.05499552, -0.0492269 , -1.82759671,
       -1.58839077])]"
16000,movel_fit,"[array([ 270.96823247,  543.4298132 , 1030.45496584])]","[array([ 0.13062035, -0.15186069, -0.0635363 , -0.05250082, -1.83595401,
       -1.58858711])]"
17000,movel_fit,"[array([ 261.92669989,  544.56615966, 1033.59238606])]","[array([ 0.13700534, -0.15819403, -0.07080678, -0.05596763, -1.8430173 ,
       -1.58848293])]"
18000,movel_fit,"[array([ 254.04914254,  545.79174033, 1035.40480558])]","[array([ 0.14341818, -0.16309181, -0.07645543, -0.05963353, -1.8484837 ,
       -1.58800365])]"
19000,movel_fit,"[array([ 247.5732735 ,  547.18116029, 1035.67146821])]","[array([ 0.1499119 , -0.16626567, -0.08011626, -0.06350426, -1.85203898,
       -1.58707923])]"
20000,movel_fit,"[array([ 242.73875942,  548.81279102, 1034.15343755])]","[array([ 0.15653146, -0.167412  , -0.0814012 , -0.06759028, -1.85334641,
       -1.58564091])]"
21000,movel_fit,"[array([ 239.7671536 ,  550.77118583, 1030.57573208])]","[array([ 0.16332558, -0.16621156, -0.07989794, -0.07192344, -1.85204074,
       -1.58361192])]"
22000,movel_fit,"[array([ 238.85442494,  553.14283583, 1024.611532  ])]","[array([ 0.17033598, -0.16232568, -0.07516507, -0.07656553, -1.84771806,
       -1.58090276])]"
23000,movel_fit,"[array([ 240.14436453,  556.00903225, 1015.87915292])]","[array([ 0.17758829, -0.15541115, -0.06675708, -0.08163074, -1.83995067,
       -1.5774165 ])]"
24000,movel_fit,"[array([ 243.70967984,  559.43542336, 1003.94453725])]","[array([ 0.18507396, -0.14513524, -0.05426595, -0.08732307, -1.82831106,
       -1.57307483])]"
25000,movel_fit,"[array([249.55291067, 563.4486688 , 988.36863396])]","[array([ 0.1926943 , -0.13121298, -0.03741229, -0.09396397, -1.81243108,
       -1.56789749])]"
26000,movel_fit,"[array([257.62762327, 568.00054694, 968.83990043])]","[array([ 0.20017654, -0.11349447, -0.01621411, -0.10196915, -1.79212171,
       -1.56215835])]"
27000,movel_fit,"[array([267.88142127, 572.93137573, 945.41568855])]","[array([ 0.20700326, -0.09211393,  0.00878321, -0.11168701, -1.76755363,
       -1.55659157])]"
28000,movel_fit,"[array([280.25892138, 577.95756347, 918.8518795 ])]","[array([ 0.21245137, -0.06770095,  0.03628089, -0.1230189 , -1.73949106,
       -1.55248424])]"
29000,movel_fit,"[array([294.56671817, 582.73236559, 890.75642831])]","[array([ 0.21588334, -0.04149551,  0.06426495, -0.13502452, -1.7094105 ,
       -1.55132146])]"
30000,movel_fit,"[array([310.15169763, 586.97175393, 863.30499651])]","[array([ 0.217217  , -0.01523352,  0.09045306, -0.14605035, -1.67936721,
       -1.55393226])]"
31000,movel_fit,"[array([325.66537453, 590.58521988, 838.53394762])]","[array([ 0.21721185,  0.0092233 ,  0.11300719, -0.15465265, -1.65156187,
       -1.55980621])]"
32000,movel_fit,"[array([339.1288969 , 593.71877357, 817.8246234 ])]","[array([ 0.21730993,  0.03015695,  0.13092949, -0.16054983, -1.62799775,
       -1.56725803])]"
33000,movel_fit,"[array([348.26261744, 596.70913739, 801.7708563 ])]","[array([ 0.21925525,  0.0461231 ,  0.14406452, -0.16483421, -1.61030686,
       -1.5741515 ])]"
34000,movel_fit,"[array([350.68328684, 599.93882453, 790.48535457])]","[array([ 0.22481341,  0.05581751,  0.15273025, -0.16944021, -1.59991358,
       -1.57841403])]"
35000,movel_fit,"[array([344.08013398, 603.60983258, 783.98516422])]","[array([ 0.23557279,  0.05796727,  0.15730965, -0.1763144 , -1.59818723,
       -1.57819188])]"
36000,movel_fit,"[array([326.68036532, 607.47065488, 782.46266198])]","[array([ 0.25264125,  0.05147641,  0.15791811, -0.18642188, -1.60631018,
       -1.57200775])]"
37000,movel_fit,"[array([298.02134905, 610.64544324, 786.44885936])]","[array([ 0.27620334,  0.03575936,  0.15411785, -0.19875318, -1.62494778,
       -1.5591951 ])]"
38000,movel_fit,"[array([259.6915167 , 611.85236115, 796.81101721])]","[array([ 0.30514048,  0.01105383,  0.14475884, -0.20994846, -1.65395994,
       -1.54069558])]"
39000,movel_fit,"[array([216.01698619, 610.1459787 , 814.40742597])]","[array([ 0.33657225, -0.02120575,  0.12815774, -0.2152352 , -1.69199596,
       -1.52024738])]"
40000,movel_fit,"[array([173.89800714, 605.90538475, 839.05248138])]","[array([ 0.36576129, -0.05789835,  0.10310083, -0.21156099, -1.73583033,
       -1.50467987])]"
41000,movel_fit,"[array([139.63362929, 600.75466701, 868.12848795])]","[array([ 0.38810509, -0.09451357,  0.07080322, -0.20145532, -1.78051046,
       -1.49994427])]"
42000,movel_fit,"[array([114.51176063, 595.92808095, 896.6672261 ])]","[array([ 0.40273983, -0.12690055,  0.03603658, -0.19145945, -1.82108374,
       -1.50493716])]"
43000,movel_fit,"[array([ 95.5738004 , 591.66255288, 919.83986135])]","[array([ 0.41279599, -0.15279992,  0.00516679, -0.18564911, -1.85408106,
       -1.51286445])]"
44000,movel_fit,"[array([ 79.97114709, 588.05324608, 934.98234067])]","[array([ 0.42196949, -0.17151576, -0.01678219, -0.18384291, -1.87746922,
       -1.51790254])]"
45000,movel_fit,"[array([ 66.6458089 , 585.39635084, 940.9701671 ])]","[array([ 0.43251905, -0.18266663, -0.02649156, -0.18447653, -1.88973458,
       -1.51721682])]"
46000,movel_fit,"[array([ 55.09378417, 583.8213274 , 936.9819751 ])]","[array([ 0.44568795, -0.18586572, -0.0214227 , -0.18661131, -1.8894112 ,
       -1.50909984])]"
47000,movel_fit,"[array([ 43.18722242, 582.51968536, 922.33604161])]","[array([ 4.62867743e-01, -1.81785219e-01,  4.58081499e-05, -1.90632663e-01,
       -1.87585142e+00, -1.49112967e+00])]"
48000,movel_fit,"[array([ 26.30525148, 579.01594977, 896.39995344])]","[array([ 0.48617808, -0.17265262,  0.03854497, -0.19928004, -1.84972285,
       -1.45925703])]"
49000,movel_fit,"[array([1.71658428e-01, 5.69251627e+02, 8.59033877e+02])]","[array([ 0.51660559, -0.16119774,  0.09317183, -0.21911964, -1.81284862,
       -1.40997363])]"
50000,movel_fit,"[array([-29.69917717, 552.3627943 , 814.52258984])]","[array([ 0.54752424, -0.14814422,  0.15643469, -0.25713003, -1.7682867 ,
       -1.35208327])]"
