primitives,points,q_bp
moveabsj,"[array([2037.92572712,  705.19239584, 1295.54859304])]","[array([ 0.50314437,  0.31758054,  0.51972893, -2.55090097,  1.14673424,
       -0.06774817])]"
moveabsj,"[array([2045.04719949,  714.32505324, 1286.00847271])]","[array([ 0.50442121,  0.32676739,  0.51316757, -2.55311571,  1.14169668,
       -0.06778146])]"
moveabsj,"[array([2051.36415699,  722.20930934, 1273.900459  ])]","[array([ 0.5060106 ,  0.33594517,  0.50786757, -2.55292933,  1.13662845,
       -0.06650069])]"
moveabsj,"[array([2056.90085979,  728.49282749, 1258.90523874])]","[array([ 0.50784895,  0.34517711,  0.5038972 , -2.54999546,  1.13148148,
       -0.06377515])]"
moveabsj,"[array([2061.86988334,  732.60379957, 1240.63869028])]","[array([ 0.50972152,  0.3546335 ,  0.50121415, -2.54402335,  1.12613998,
       -0.05941455])]"
moveabsj,"[array([2066.57296423,  734.04986715, 1218.90355221])]","[array([ 0.51136695,  0.36448786,  0.4996181 , -2.53489221,  1.12036481,
       -0.0533421 ])]"
moveabsj,"[array([2071.51320508,  732.5126042 , 1193.78890852])]","[array([ 0.51246186,  0.37496811,  0.4986032 , -2.52273276,  1.11373554,
       -0.04563513])]"
moveabsj,"[array([2077.34086476,  728.15391666, 1165.87403365])]","[array([ 0.5126781 ,  0.38629515,  0.49735938, -2.50824583,  1.10569248,
       -0.03659431])]"
moveabsj,"[array([2084.70805497,  721.88739654, 1136.38664798])]","[array([ 0.51186404,  0.39855173,  0.49482   , -2.49257189,  1.09557571,
       -0.02685721])]"
moveabsj,"[array([2093.88032611,  715.34516233, 1107.10133256])]","[array([ 0.51011968,  0.41157678,  0.49020351, -2.47757546,  1.08328229,
       -0.01711952])]"
moveabsj,"[array([2104.63348277,  710.38702212, 1079.94808135])]","[array([ 0.50791506,  0.42488367,  0.48313322, -2.46463835,  1.06909408,
       -0.00817057])]"
moveabsj,"[array([2116.09588227,  708.56962925, 1056.34626527])]","[array([ 5.05940250e-01,  4.37830028e-01,  4.74047856e-01, -2.45465478e+00,
        1.05400763e+00, -5.52015137e-04])]"
moveabsj,"[array([2127.13758369,  710.75900931, 1036.93509167])]","[array([ 0.50482369,  0.44985477,  0.46392086, -2.44802735,  1.03935009,
        0.00546208])]"
moveabsj,"[array([2136.64739542,  717.19662501, 1021.64057232])]","[array([ 0.505045  ,  0.46056227,  0.45388614, -2.44465873,  1.02632137,
        0.00972166])]"
moveabsj,"[array([2143.80922006,  727.70859339, 1010.04037554])]","[array([ 0.50686857,  0.46973844,  0.44486672, -2.44419625,  1.01572862,
        0.01206128])]"
moveabsj,"[array([2147.9768319 ,  742.01905552, 1001.79566808])]","[array([ 0.51045375,  0.47726123,  0.43758949, -2.44635666,  1.00833066,
        0.01231841])]"
moveabsj,"[array([2148.77412414,  759.80674774,  996.83535988])]","[array([ 0.51571223,  0.48323051,  0.4326513 , -2.4518611 ,  1.005337  ,
        0.01077285])]"
moveabsj,"[array([2145.97891993,  781.28557118,  996.0286187 ])]","[array([ 0.52280806,  0.48711498,  0.42994965, -2.46028202,  1.0063965 ,
        0.00690623])]"
moveabsj,"[array([2140.03944168,  806.81549444, 1000.51656314])]","[array([ 5.31595452e-01,  4.88880754e-01,  4.28756289e-01, -2.47223589e+00,
        1.01132428e+00,  6.69779996e-04])]"
moveabsj,"[array([2132.09301684,  836.92596305, 1011.70670889])]","[array([ 0.54166968,  0.4887567 ,  0.42753721, -2.48868902,  1.01925   ,
       -0.00803703])]"
moveabsj,"[array([2123.87203985,  871.32642523, 1030.14266537])]","[array([ 0.55215679,  0.487232  ,  0.42438796, -2.51011385,  1.02811708,
       -0.01918216])]"
moveabsj,"[array([2117.10605149,  908.21354413, 1054.53298627])]","[array([ 0.56195666,  0.48513681,  0.41786519, -2.53544379,  1.03559366,
       -0.03221496])]"
moveabsj,"[array([2112.52047535,  944.3093333 , 1081.276649  ])]","[array([ 0.5702532 ,  0.4834099 ,  0.40824927, -2.56183436,  1.04053448,
       -0.04557828])]"
moveabsj,"[array([2109.56697636,  976.43995469, 1105.36836476])]","[array([ 0.57703118,  0.48271631,  0.39751425, -2.58534949,  1.04299553,
       -0.0573376 ])]"
moveabsj,"[array([2107.3733776 , 1003.11906786, 1122.11771016])]","[array([ 0.58280214,  0.48359301,  0.3878825 , -2.60312028,  1.04340759,
       -0.06604754])]"
moveabsj,"[array([2105.40723945, 1023.96946098, 1127.74717166])]","[array([ 0.58800165,  0.4866236 ,  0.38107095, -2.61389676,  1.04214796,
       -0.07070281])]"
moveabsj,"[array([2103.59156321, 1038.42919587, 1119.52945997])]","[array([ 0.59288126,  0.49206026,  0.3780415 , -2.61599959,  1.03858469,
       -0.0709508 ])]"
moveabsj,"[array([2102.16316464, 1045.33627962, 1096.58704594])]","[array([ 0.59701587,  0.49990865,  0.3792517 , -2.60929271,  1.03247952,
       -0.06649087])]"
moveabsj,"[array([2102.16547561, 1043.80047083, 1060.72782464])]","[array([ 0.59959068,  0.51032277,  0.38339677, -2.5946258 ,  1.02375525,
       -0.0575725 ])]"
moveabsj,"[array([2104.6332677 , 1034.58717721, 1016.09094502])]","[array([ 0.60002745,  0.5228797 ,  0.38802133, -2.5737051 ,  1.01125141,
       -0.04538653])]"
moveabsj,"[array([2117.32640207,  998.91723793,  892.32907427])]","[array([ 0.59504581,  0.55949867,  0.39261677, -2.51279971,  0.96462326,
       -0.01026965])]"
