primitives,points,q_bp
moveabsj,"[array([2127.14020394,  710.75367668, 1036.9091109 ])]","[array([ 0.50486956,  0.44980506,  0.46385783, -2.4477157 ,  1.03913859,
        0.00535179])]"
moveabsj,"[array([2136.64035143,  717.19299859, 1021.61240901])]","[array([ 0.50506882,  0.46052409,  0.45386502, -2.44448788,  1.02618042,
        0.0096617 ])]"
moveabsj,"[array([2143.79607678,  727.70862255, 1010.02351138])]","[array([ 0.50688701,  0.4696756 ,  0.44485851, -2.44404506,  1.01555168,
        0.01199453])]"
moveabsj,"[array([2147.96273797,  742.03899104, 1001.82176704])]","[array([ 0.51051053,  0.47712962,  0.43752365, -2.44597243,  1.00796915,
        0.01212812])]"
moveabsj,"[array([2148.8054116 ,  759.77272807,  996.81374568])]","[array([ 0.51572597,  0.48320099,  0.43258409, -2.45161829,  1.00515315,
        0.01068394])]"
moveabsj,"[array([2146.01504019,  781.24514741,  996.01473002])]","[array([ 0.52282441,  0.48708885,  0.42987254, -2.46001541,  1.00622037,
        0.00681077])]"
moveabsj,"[array([2140.04893904,  806.78016448, 1000.49194811])]","[array([ 5.31634631e-01,  4.88820494e-01,  4.28689798e-01, -2.47187720e+00,
        1.01108362e+00,  5.43985580e-04])]"
moveabsj,"[array([2132.07345919,  836.93286701, 1011.70121052])]","[array([ 0.54173049,  0.4887086 ,  0.42748821, -2.48837723,  1.01909566,
       -0.00814805])]"
moveabsj,"[array([2123.82936937,  871.35652633, 1030.13651514])]","[array([ 0.55219481,  0.48723179,  0.42440048, -2.51005105,  1.02815652,
       -0.01919601])]"
moveabsj,"[array([2117.04343428,  908.24914465, 1054.51460862])]","[array([ 0.56196227,  0.48516453,  0.41794025, -2.53560316,  1.03576584,
       -0.03214684])]"
moveabsj,"[array([2112.46840768,  944.34524317, 1081.2660013 ])]","[array([ 0.57021582,  0.48347348,  0.4083488 , -2.56220304,  1.04081912,
       -0.04544547])]"
moveabsj,"[array([2109.53409998,  976.464905  , 1105.36339902])]","[array([ 0.57697107,  0.48279655,  0.39760549, -2.58577987,  1.04330762,
       -0.05718722])]"
moveabsj,"[array([2107.35069106, 1003.1266311 , 1122.10864792])]","[array([ 0.58274456,  0.48364951,  0.38796004, -2.60347263,  1.04363806,
       -0.06592471])]"
moveabsj,"[array([2105.41179543, 1023.95178749, 1127.72344389])]","[array([ 0.58788996,  0.48674821,  0.38116386, -2.61446168,  1.04254086,
       -0.0704913 ])]"
moveabsj,"[array([2103.64387289, 1038.41427938, 1119.53121263])]","[array([ 0.59277539,  0.49223074,  0.37806067, -2.61650367,  1.03900871,
       -0.07075643])]"
moveabsj,"[array([2102.14605719, 1045.33690389, 1096.57419509])]","[array([ 0.59694156,  0.50000964,  0.3793356 , -2.60974118,  1.03283049,
       -0.06632039])]"
moveabsj,"[array([2102.10372602, 1043.80621693, 1060.7204107 ])]","[array([ 0.59951341,  0.51041701,  0.38354228, -2.59518245,  1.02419783,
       -0.05735873])]"
moveabsj,"[array([2104.53756745, 1034.59340969, 1016.05946603])]","[array([ 0.59998879,  0.52294604,  0.38818372, -2.57412912,  1.01164365,
       -0.04519969])]"
moveabsj,"[array([2117.40909883,  998.93423367,  892.39640979])]","[array([ 0.59513773,  0.55932208,  0.3923719 , -2.51197149,  0.96390556,
       -0.01067391])]"
