primitives,points,q_bp
moveabsj,"[array([-864.77413006, -324.96735357,  737.02714241])]","[array([-0.15329086, -0.36819979, -3.01503552,  0.58719548,  0.56282292,
        0.56438546])]"
moveabsj,"[array([-862.55420489, -331.3331592 ,  731.52666237])]","[array([-0.14640554, -0.37218977, -3.01923904,  0.5880183 ,  0.55778629,
        0.56572247])]"
moveabsj,"[array([-860.63521583, -338.01270805,  720.55635024])]","[array([-0.13930855, -0.37984535, -3.02724037,  0.58950377,  0.55007865,
        0.56685819])]"
moveabsj,"[array([-858.85630784, -344.98732572,  703.48697043])]","[array([-0.13207282, -0.39166518, -3.03952917,  0.59176972,  0.53941656,
        0.56778913])]"
moveabsj,"[array([-856.91654104, -352.17247559,  679.8722929 ])]","[array([-0.12486869, -0.40815079, -3.05639812,  0.59492669,  0.52550882,
        0.56853517])]"
moveabsj,"[array([-854.31860371, -359.44444116,  649.63786003])]","[array([-0.11791732, -0.4296322 , -3.07794261,  0.59897958,  0.50825519,
        0.56923258])]"
moveabsj,"[array([-850.40749059, -366.68261442,  613.47059862])]","[array([-0.11141105, -0.4559665 , -3.10377268,  0.60394509,  0.48777275,
        0.56993089])]"
moveabsj,"[array([-844.5900519 , -373.77667925,  573.11971007])]","[array([-0.10547689, -0.48633181, -3.13265548,  0.60973349,  0.46453922,
        0.57057571])]"
moveabsj,"[array([-836.52749824, -380.64884889,  531.15417016])]","[array([-0.10014315, -0.51914973, -3.16292259,  0.61542952,  0.43990039,
        0.5716657 ])]"
moveabsj,"[array([-826.48371253, -387.32816431,  490.93592472])]","[array([-0.09518023, -0.55182481, -3.19218663,  0.62091195,  0.41519547,
        0.57258501])]"
moveabsj,"[array([-815.28757375, -393.80863711,  455.23272858])]","[array([-0.09036216, -0.58192725, -3.21837003,  0.62552547,  0.39216391,
        0.57325892])]"
moveabsj,"[array([-804.05196382, -400.07734431,  425.97052705])]","[array([-0.08545828, -0.6073403 , -3.23999136,  0.62879583,  0.37239694,
        0.57363088])]"
moveabsj,"[array([-793.87675673, -406.13209102,  404.21188636])]","[array([-0.08025554, -0.62649273, -3.25618201,  0.63045979,  0.35717446,
        0.57369779])]"
moveabsj,"[array([-785.78647606, -411.95139822,  390.65182902])]","[array([-0.07461222, -0.63817469, -3.26618032,  0.63059701,  0.34740004,
        0.57323002])]"
moveabsj,"[array([-780.65164354, -417.48526822,  385.86110072])]","[array([-0.06848057, -0.64150753, -3.26921765,  0.6290014 ,  0.34398934,
        0.57230725])]"
moveabsj,"[array([-779.00301095, -422.70099256,  390.65643229])]","[array([-0.06186639, -0.63540779, -3.26466265,  0.62584217,  0.34749014,
        0.57056124])]"
moveabsj,"[array([-780.8655643 , -427.60402233,  405.76213387])]","[array([-0.05483257, -0.61926396, -3.25204268,  0.62088304,  0.35819668,
        0.56793564])]"
moveabsj,"[array([-785.63103405, -432.39848999,  431.51291863])]","[array([-0.04724713, -0.59343882, -3.23103492,  0.61346217,  0.37629449,
        0.56479826])]"
moveabsj,"[array([-791.89302206, -437.34705516,  468.12673296])]","[array([-0.03902831, -0.5584007 , -3.20176009,  0.60357128,  0.40069246,
        0.56073312])]"
moveabsj,"[array([-797.64232266, -442.82538886,  514.10666831])]","[array([-0.02997631, -0.51665598, -3.16522785,  0.59124849,  0.42945487,
        0.55592466])]"
moveabsj,"[array([-800.73894829, -448.98735817,  565.44471728])]","[array([-0.02018742, -0.47252838, -3.12458265,  0.57724384,  0.4592656 ,
        0.55110389])]"
moveabsj,"[array([-800.14993064, -455.56468089,  616.04142602])]","[array([-0.01018944, -0.43133977, -3.0846067 ,  0.56323142,  0.48637247,
        0.54723263])]"
moveabsj,"[array([-796.47233196, -462.0723543 ,  659.78000249])]","[array([-6.60756265e-04, -3.97446688e-01, -3.05013690e+00,  5.51088625e-01,
        5.08039189e-01,  5.44915207e-01])]"
moveabsj,"[array([-791.26858863, -468.24483155,  692.10433204])]","[array([ 0.00804965, -0.37338103, -3.02486999,  0.54226681,  0.52288567,
        0.54415282])]"
moveabsj,"[array([-786.1711622 , -474.03118171,  709.83490477])]","[array([ 0.01582019, -0.36057521, -3.01152625,  0.53794665,  0.52981951,
        0.54458581])]"
moveabsj,"[array([-782.47444146, -479.34335829,  710.30508185])]","[array([ 0.02244119, -0.36062908, -3.01232578,  0.53883055,  0.52798825,
        0.5463272 ])]"
moveabsj,"[array([-780.41098311, -483.99737298,  692.67683878])]","[array([ 0.02764228, -0.37425017, -3.0280967 ,  0.54528944,  0.5168836 ,
        0.54952379])]"
moveabsj,"[array([-778.79482465, -487.92355259,  658.31146701])]","[array([ 0.03140879, -0.401138  , -3.05791052,  0.55664036,  0.49676591,
        0.55492013])]"
moveabsj,"[array([-775.39223929, -491.61850336,  610.53026641])]","[array([ 0.03459528, -0.44013435, -3.0988327 ,  0.57214399,  0.46792129,
        0.56255607])]"
moveabsj,"[array([-746.06657615, -503.14853674,  460.36725534])]","[array([ 0.04708012, -0.57576969, -3.22879434,  0.62404689,  0.36725568,
        0.58649389])]"
