primitives,points,q_bp
moveabsj,"[array([-890.17322464, -275.09271773,  641.46575121])]","[array([-0.2103655 , -0.42890634, -3.07704432,  0.59835475,  0.53751383,
        0.54589657])]"
moveabsj,"[array([-887.93849492, -280.69690157,  658.38871451])]","[array([-0.20366738, -0.41767053, -3.06576948,  0.59609321,  0.54341541,
        0.54812892])]"
moveabsj,"[array([-885.39020777, -286.17954817,  674.9429482 ])]","[array([-0.19716863, -0.40681956, -3.05479985,  0.59400166,  0.54912459,
        0.55040017])]"
moveabsj,"[array([-882.56388284, -291.5515898 ,  690.62730214])]","[array([-0.1908753 , -0.39666116, -3.04445767,  0.59208064,  0.55438828,
        0.55270014])]"
moveabsj,"[array([-879.53538828, -296.87041905,  704.92971231])]","[array([-0.1847164 , -0.38751799, -3.03505624,  0.59041064,  0.55897125,
        0.55494509])]"
moveabsj,"[array([-876.39698794, -302.19812302,  717.3317067 ])]","[array([-0.1786183 , -0.37970315, -3.02693306,  0.58904241,  0.56262417,
        0.55708438])]"
moveabsj,"[array([-873.26332442, -307.58263969,  727.28815506])]","[array([-0.17253235, -0.37357399, -3.02043152,  0.58793966,  0.56509967,
        0.55916801])]"
moveabsj,"[array([-870.21721063, -313.135004  ,  734.27660602])]","[array([-0.16631848, -0.36937276, -3.01600306,  0.58724194,  0.56615291,
        0.56107707])]"
moveabsj,"[array([-867.36504332, -318.8965489 ,  737.767301  ])]","[array([-0.15994492, -0.36743383, -3.01398358,  0.58702104,  0.56540553,
        0.56275764])]"
moveabsj,"[array([-864.82409364, -324.94584223,  737.06394548])]","[array([-0.15331399, -0.3682839 , -3.01483368,  0.58726371,  0.56271247,
        0.56429825])]"
moveabsj,"[array([-862.59765562, -331.31277778,  731.58024453])]","[array([-0.14642899, -0.37224623, -3.01903541,  0.58811308,  0.55765125,
        0.56560394])]"
moveabsj,"[array([-860.6736997 , -338.00231514,  720.63147061])]","[array([-0.13931693, -0.37986924, -3.02703003,  0.58965969,  0.54991918,
        0.56667271])]"
moveabsj,"[array([-858.85286863, -344.99005333,  703.50845098])]","[array([-0.13206901, -0.39163948, -3.03951421,  0.59181375,  0.53938485,
        0.56773907])]"
moveabsj,"[array([-856.85710076, -352.19865778,  679.8992032 ])]","[array([-0.12483732, -0.40799944, -3.05654946,  0.59497914,  0.52552549,
        0.56848605])]"
moveabsj,"[array([-854.19076513, -359.48831804,  649.64490463])]","[array([-0.11786917, -0.42936073, -3.07832144,  0.59895483,  0.50836921,
        0.56928065])]"
moveabsj,"[array([-850.20302739, -366.75090669,  613.45568014])]","[array([-0.11133483, -0.45557181, -3.10440213,  0.60383289,  0.48800554,
        0.57009297])]"
moveabsj,"[array([-844.35957277, -373.84733952,  573.08863104])]","[array([-0.10539898, -0.48592324, -3.13336988,  0.60953315,  0.46482958,
        0.57083986])]"
moveabsj,"[array([-836.28155063, -380.73278218,  531.14481197])]","[array([-0.10004279, -0.51870383, -3.1636655 ,  0.61526627,  0.44019259,
        0.57190323])]"
moveabsj,"[array([-826.28873218, -387.40131016,  490.94402761])]","[array([-0.09508704, -0.55146494, -3.19276614,  0.62081662,  0.4154188 ,
        0.57274691])]"
moveabsj,"[array([-815.20063741, -393.85751829,  455.30562241])]","[array([-0.09029139, -0.58166397, -3.21860889,  0.62571303,  0.39217689,
        0.57310282])]"
moveabsj,"[array([-804.0641401 , -400.09751696,  426.06365596])]","[array([-0.08542131, -0.60720515, -3.23994118,  0.62915727,  0.37226362,
        0.57326858])]"
moveabsj,"[array([-793.95608347, -406.11551342,  404.27564668])]","[array([-0.08027347, -0.62650828, -3.25594358,  0.63077133,  0.35698665,
        0.57335236])]"
moveabsj,"[array([-785.88136008, -411.92806686,  390.72096287])]","[array([-0.07464093, -0.63819985, -3.26589982,  0.63094689,  0.3471816 ,
        0.57283683])]"
moveabsj,"[array([-780.77167616, -417.44728936,  385.78383109])]","[array([-0.06853328, -0.64182388, -3.26887566,  0.62892135,  0.34394633,
        0.57235334])]"
moveabsj,"[array([-779.11357613, -422.67404128,  390.59738015])]","[array([-0.06190193, -0.63567798, -3.26434957,  0.62582935,  0.34744026,
        0.57054887])]"
moveabsj,"[array([-780.90878333, -427.55386635,  405.90653062])]","[array([-0.05491653, -0.61909399, -3.25188752,  0.62119663,  0.35789585,
        0.56754106])]"
moveabsj,"[array([-785.55053539, -432.4109581 ,  431.55311213])]","[array([-0.04723205, -0.59324369, -3.23125691,  0.61345676,  0.37632318,
        0.56481431])]"
moveabsj,"[array([-791.61634706, -437.38255463,  468.24134073])]","[array([-0.03898577, -0.55775636, -3.20251595,  0.6035139 ,  0.40080394,
        0.56082222])]"
moveabsj,"[array([-797.22273538, -442.92068086,  514.1876072 ])]","[array([-0.02983524, -0.51578334, -3.16640732,  0.59116702,  0.42977704,
        0.55609411])]"
moveabsj,"[array([-800.2961834 , -449.13766563,  565.45436585])]","[array([-0.01994786, -0.47166576, -3.12587502,  0.57723961,  0.45974311,
        0.55122624])]"
moveabsj,"[array([-799.81305944, -455.71535154,  615.99453246])]","[array([-0.00994047, -0.43071224, -3.08564067,  0.56328261,  0.48683984,
        0.54727776])]"
moveabsj,"[array([-796.29942687, -462.14206379,  659.76584207])]","[array([-5.42924217e-04, -3.97103236e-01, -3.05065691e+00,  5.51130003e-01,
        5.08248438e-01,  5.44908483e-01])]"
moveabsj,"[array([-791.29323747, -468.24422743,  692.07588252])]","[array([ 0.00804828, -0.37345447, -3.02483518,  0.54222991,  0.52291809,
        0.54419501])]"
moveabsj,"[array([-786.30673568, -473.98964374,  709.93960331])]","[array([ 0.01574586, -0.36078666, -3.01099319,  0.53810504,  0.52950625,
        0.5443826 ])]"
moveabsj,"[array([-782.62388208, -479.311218  ,  710.42162541])]","[array([ 0.0223808 , -0.36086101, -3.011737  ,  0.53904431,  0.52765182,
        0.54606375])]"
moveabsj,"[array([-780.45247108, -484.01099867,  692.76314352])]","[array([ 0.02766347, -0.37427111, -3.02786458,  0.54551846,  0.51671369,
        0.54926665])]"
moveabsj,"[array([-778.52387602, -487.92790958,  658.2482793 ])]","[array([ 0.03143059, -0.40064026, -3.05876992,  0.55632735,  0.49708394,
        0.55528394])]"
moveabsj,"[array([-774.78028316, -491.66670838,  610.4940162 ])]","[array([ 0.03471283, -0.43897008, -3.10064323,  0.57167809,  0.46852337,
        0.56312919])]"
moveabsj,"[array([-746.54235452, -505.62369357,  459.53288375])]","[array([ 0.05134744, -0.57805361, -3.22734895,  0.63244178,  0.36991019,
        0.58031157])]"
