primitives,points,q_bp
moveabsj,"[array([1661.49198743,  -46.20228114, 1212.13257808])]","[array([-0.44370864,  0.04354885,  0.71681603,  1.68447938,  1.45070977,
        2.35719913])]"
moveabsj,"[array([1659.55416144,  -27.83514383, 1189.81763034])]","[array([-0.43298691,  0.04441814,  0.72275544,  1.67193356,  1.43620813,
        2.37533002])]"
moveabsj,"[array([1656.43776519,  -10.08987934, 1173.96914899])]","[array([-0.42288006,  0.04365474,  0.72816133,  1.66252108,  1.42587944,
        2.389046  ])]"
moveabsj,"[array([1651.43173345,    6.47263935, 1164.68028447])]","[array([-0.41409524,  0.04065119,  0.73384126,  1.65619494,  1.42034971,
        2.39770179])]"
moveabsj,"[array([1644.16352294,   21.32866829, 1162.29614911])]","[array([-0.40719224,  0.03514016,  0.7401821 ,  1.65313063,  1.42040365,
        2.40059698])]"
moveabsj,"[array([1634.45824334,   33.98037434, 1166.86415061])]","[array([-0.40258638,  0.02743333,  0.74788173,  1.654507  ,  1.42713976,
        2.39548106])]"
moveabsj,"[array([1622.65623062,   44.18318502, 1179.32155361])]","[array([-0.40026389,  0.01699659,  0.75620178,  1.66004029,  1.44002857,
        2.38353071])]"
moveabsj,"[array([1609.36781801,   52.28335743, 1201.06571158])]","[array([-0.39966425,  0.00378959,  0.76430194,  1.67063234,  1.45913685,
        2.36471053])]"
moveabsj,"[array([1595.795987  ,   58.98507649, 1232.22820673])]","[array([-0.39961664, -0.01067707,  0.77141352,  1.68809625,  1.48456223,
        2.33739692])]"
moveabsj,"[array([1583.51085403,   65.72013099, 1271.85229544])]","[array([-0.39819805, -0.02535311,  0.77583645,  1.71202894,  1.51365569,
        2.30444036])]"
moveabsj,"[array([1573.97512976,   73.88600621, 1315.68492435])]","[array([-0.39369806, -0.03824282,  0.77677712,  1.74060329,  1.54270678,
        2.26946402])]"
moveabsj,"[array([1567.52868243,   84.30660638, 1357.2418092 ])]","[array([-0.38574131, -0.04811515,  0.77483916,  1.7694428 ,  1.56760744,
        2.23759342])]"
moveabsj,"[array([1562.98812723,   96.83539271, 1390.84247628])]","[array([-0.37554164, -0.05488294,  0.77223101,  1.7942514 ,  1.58670944,
        2.21184627])]"
moveabsj,"[array([1558.29533659,  110.64350869, 1413.63741952])]","[array([-0.36505769, -0.06007038,  0.77142636,  1.81185549,  1.59994912,
        2.19399515])]"
moveabsj,"[array([1551.49490264,  124.47005404, 1424.31238542])]","[array([-0.35617491, -0.0651824 ,  0.77480182,  1.82086947,  1.60824755,
        2.18400698])]"
moveabsj,"[array([1541.50756733,  137.12322431, 1422.28036262])]","[array([-0.35048563, -0.07197377,  0.7832058 ,  1.81924573,  1.61080268,
        2.18425021])]"
moveabsj,"[array([1528.67714593,  147.94783757, 1406.75345155])]","[array([-0.34849214, -0.08040978,  0.79657498,  1.80630817,  1.60674009,
        2.19581878])]"
moveabsj,"[array([1514.62822269,  157.46966171, 1377.23060154])]","[array([-0.34904094, -0.08827723,  0.81382993,  1.78333243,  1.5959123 ,
        2.21761232])]"
moveabsj,"[array([1501.70214813,  167.47330407, 1334.02289915])]","[array([-0.34960267, -0.09366292,  0.83265245,  1.75177343,  1.57609307,
        2.25017869])]"
moveabsj,"[array([1469.72339446,  201.39050385, 1189.9621162 ])]","[array([-0.34028633, -0.10190507,  0.87917818,  1.65064325,  1.49028562,
        2.37353739])]"
