breakpoints,primitives,points,q_bp
26833,movel_fit,"[array([1076.30802837,   40.82806681,  993.00519394])]","[array([-0.182931  , -0.26340147,  0.59482524, -2.71020703, -1.52149606,
        0.88292341])]"
27000,movel_fit,"[array([1077.27102269,   44.12353344,  993.02299167])]","[array([-0.17822714, -0.25104475,  0.58692476, -2.71234306, -1.53162204,
        0.89410707])]"
27166,movel_fit,"[array([1078.23996232,   47.39530502,  993.02228915])]","[array([-0.17361903, -0.23851992,  0.57899268, -2.71433015, -1.5419323 ,
        0.90527245])]"
27333,movel_fit,"[array([1079.22554277,   50.68343421,  993.00226813])]","[array([-0.16905366, -0.22569498,  0.57094938, -2.71618568, -1.552535  ,
        0.91653733])]"
27500,movel_fit,"[array([1080.22086608,   53.96855148,  992.9621236 ])]","[array([-0.16456168, -0.21266638,  0.56285991, -2.71789111, -1.56334996,
        0.9278161 ])]"
27666,movel_fit,"[array([1081.21859614,   57.23078372,  992.90161314])]","[array([-0.16017249, -0.19953932,  0.55479255, -2.71943193, -1.57428829,
        0.93902026])]"
27833,movel_fit,"[array([1082.22990426,   60.51075763,  992.81938723])]","[array([-0.15583386, -0.1861761 ,  0.54666622, -2.72082253, -1.58546319,
        0.95026887])]"
28000,movel_fit,"[array([1083.24716489,   63.78767931,  992.71526645])]","[array([-0.1515761 , -0.17268718,  0.53855213, -2.72204869, -1.59678079,
        0.96146956])]"
28166,movel_fit,"[array([1084.262981  ,   67.04213119,  992.58966746])]","[array([-0.14742543, -0.15918193,  0.53051821, -2.72310167, -1.60814685,
        0.97253545])]"
28333,movel_fit,"[array([1085.28842971,   70.31389393,  992.44075126])]","[array([-0.14333245, -0.1455245 ,  0.52248625, -2.72399227, -1.61967323,
        0.98358078])]"
28500,movel_fit,"[array([1086.31663547,   73.58526569,  992.2688989 ])]","[array([-0.13932099, -0.13181796,  0.51452002, -2.72471284, -1.63127061,
        0.99452415])]"
28666,movel_fit,"[array([1087.33966314,   76.8354662 ,  992.07529547])]","[array([-0.13541648, -0.11818004,  0.506689  , -2.72525994, -1.64283624,
        1.00527639])]"
28833,movel_fit,"[array([1088.36830748,   80.10327438,  991.85765495])]","[array([-0.13157249, -0.1044787 ,  0.49891868, -2.72564081, -1.65447903,
        1.0159457 ])]"
29000,movel_fit,"[array([1089.39479742,   83.36856131,  991.61727029])]","[array([-0.12781325, -0.0908293 ,  0.49127616, -2.72585331, -1.66609793,
        1.02644557])]"
29166,movel_fit,"[array([1090.41210627,   86.61352203,  991.35593137])]","[array([-0.12415799, -0.07733617,  0.4838192 , -2.72590032, -1.67760063,
        1.03670168])]"
29333,movel_fit,"[array([1091.43111653,   89.87756036,  991.07085191])]","[array([-0.12056151, -0.06386556,  0.47647366, -2.72578572, -1.68909779,
        1.04682067])]"
29500,movel_fit,"[array([1092.44429171,   93.14144487,  990.7640313 ])]","[array([-0.11704464, -0.05052733,  0.46929951, -2.72551283, -1.70049234,
        1.05672421])]"
29666,movel_fit,"[array([1093.44422196,   96.38596567,  990.43811774])]","[array([-0.11362601, -0.03742731,  0.46235137, -2.7250895 , -1.71169039,
        1.06634026])]"
29833,movel_fit,"[array([1094.44154162,   99.65057662,  990.08993525])]","[array([-0.11026243, -0.0244339 ,  0.45555745, -2.7245161 , -1.72280107,
        1.07577112])]"
30000,movel_fit,"[array([1095.42908017,  102.91714315,  989.7221546 ])]","[array([-0.10697151, -0.01164775,  0.4489687 , -2.72380061, -1.73373506,
        1.08494865])]"
30166,movel_fit,"[array([1096.39960865,  106.16661008,  989.33813487])]","[array([-1.03769817e-01,  8.33142221e-04,  4.42631657e-01, -2.72295499e+00,
       -1.74440541e+00,  1.09380941e+00])]"
30333,movel_fit,"[array([1097.36287361,  109.43690003,  988.93459489])]","[array([-0.10061785,  0.01313037,  0.4364809 , -2.72197653, -1.75491305,
        1.10244589])]"
30500,movel_fit,"[array([1098.31140366,  112.7084471 ,  988.51515675])]","[array([-0.09753278,  0.02514544,  0.43056221, -2.72087764, -1.76517091,
        1.11079447])]"
30666,movel_fit,"[array([1099.23864577,  115.96368441,  988.08369263])]","[array([-0.09452817,  0.03679548,  0.42491084, -2.7196732 , -1.77510569,
        1.11880476])]"
30833,movel_fit,"[array([1100.15421724,  119.24210094,  987.63658678])]","[array([-0.09156512,  0.04820204,  0.41946266, -2.71835672, -1.78481862,
        1.12656672])]"
31000,movel_fit,"[array([1101.05073081,  122.52371527,  987.17821942])]","[array([-0.08865975,  0.05927437,  0.41425621, -2.71694373, -1.7942301 ,
        1.13402434])]"
31166,movel_fit,"[array([1101.92164879,  125.7899492 ,  986.71317024])]","[array([-0.08582543,  0.06993616,  0.40932065, -2.71545156, -1.80327351,
        1.14113334])]"
31333,movel_fit,"[array([1102.77593481,  129.08069071,  986.23778857])]","[array([-0.083025  ,  0.08030213,  0.40459663, -2.71387058, -1.81204451,
        1.14797663])]"
31500,movel_fit,"[array([1103.60681742,  132.37719726,  985.7568835 ])]","[array([-0.08027236,  0.0902955 ,  0.40011334, -2.71221771, -1.82047653,
        1.15450922])]"
31666,movel_fit,"[array([1104.40766305,  135.65896468,  985.27575603])]","[array([-0.07758167,  0.09984459,  0.39589558, -2.71051241, -1.82850821,
        1.1606911 ])]"
31833,movel_fit,"[array([1105.18669989,  138.9667016 ,  984.79083673])]","[array([-0.07491704,  0.10905604,  0.39188938, -2.7087421 , -1.83622842,
        1.16659746])]"
32000,movel_fit,"[array([1105.93738169,  142.28103603,  984.30748053])]","[array([-0.07229204,  0.1178612 ,  0.38811821, -2.70692514, -1.84357879,
        1.17218981])]"
32166,movel_fit,"[array([1106.65397009,  145.58311106,  983.83100817])]","[array([-0.06971885,  0.12620353,  0.38459882, -2.70508053, -1.85051207,
        1.17743857])]"
32333,movel_fit,"[array([1107.34326141,  148.91232389,  983.35843399])]","[array([-0.06716441,  0.13417316,  0.38128619, -2.70319442, -1.8571031 ,
        1.18240614])]"
32499,movel_fit,"[array([1107.99543074,  152.22963932,  982.89805306])]","[array([-0.06465643,  0.14166792,  0.37821595, -2.70129689, -1.86326751,
        1.18703433])]"
32666,movel_fit,"[array([1108.61666159,  155.57552815,  982.44709225])]","[array([-0.06216207,  0.14877089,  0.37534725, -2.6993726 , -1.86907395,
        1.19137973])]"
32833,movel_fit,"[array([1109.20112853,  158.92995843,  982.01127111])]","[array([-0.05969444,  0.15542745,  0.37269588, -2.69744067, -1.8744779 ,
        1.19541363])]"
33000,movel_fit,"[array([1109.74708029,  162.29305409,  981.59350543])]","[array([-0.05725131,  0.16163026,  0.37025826, -2.6955085 , -1.87947402,
        1.19913644])]"
33166,movel_fit,"[array([1110.24988693,  165.64485437,  981.19901148])]","[array([-0.05484487,  0.16733938,  0.36804357, -2.69359475, -1.88403121,
        1.2025291 ])]"
33333,movel_fit,"[array([1110.71379312,  169.02523451,  980.82600177])]","[array([-0.05244448,  0.17261555,  0.3660223 , -2.69168371, -1.88819869,
        1.20563197])]"
33500,movel_fit,"[array([1111.13392256,  172.41394928,  980.47979851])]","[array([-0.05006277,  0.17741585,  0.36420548, -2.68979387, -1.89194288,
        1.2084235 ])]"
33666,movel_fit,"[array([1111.50653791,  175.79116764,  980.16495769])]","[array([-0.04771156,  0.18170938,  0.36259934, -2.68794271, -1.89524079,
        1.21088964])]"
33833,movel_fit,"[array([1111.83434624,  179.19636404,  979.88048995])]","[array([-0.04536146,  0.18553912,  0.36118294, -2.68611506, -1.89812598,
        1.21305835])]"
34000,movel_fit,"[array([1112.11331091,  182.60845532,  979.63099748])]","[array([-0.04302532,  0.18886976,  0.35996501, -2.68432886, -1.90057165,
        1.21491223])]"
34166,movel_fit,"[array([1112.34066355,  186.00647282,  979.42004459])]","[array([-0.04071547,  0.19167822,  0.35894992, -2.68260073, -1.90256161,
        1.2164412 ])]"
34333,movel_fit,"[array([1112.517639  ,  189.43012185,  979.24731586])]","[array([-0.03840306,  0.19399004,  0.35812496, -2.68091632, -1.90411369,
        1.21766116])]"
34500,movel_fit,"[array([1112.64134403,  192.85815205,  979.11614565])]","[array([-0.03610071,  0.19577886,  0.35749677, -2.67929227, -1.90520851,
        1.21855923])]"
34666,movel_fit,"[array([1112.71023604,  196.26670583,  979.02864282])]","[array([-0.03382243,  0.19702997,  0.3570681 , -2.67774466, -1.90583694,
        1.21912941])]"
34833,movel_fit,"[array([1112.7241294 ,  199.69545875,  978.98500603])]","[array([-0.03153982,  0.19775137,  0.35683457, -2.67626055, -1.90600078,
        1.21937551])]"
35000,movel_fit,"[array([1112.68156089,  203.12387155,  978.98679179])]","[array([-0.02926469,  0.19792699,  0.35680075, -2.67485436, -1.90568868,
        1.21928959])]"
35166,movel_fit,"[array([1112.5824966 ,  206.53141289,  979.03415762])]","[array([-0.02700866,  0.19755311,  0.35696733, -2.67353849, -1.90489976,
        1.21887071])]"
35333,movel_fit,"[array([1112.42504738,  209.95875564,  979.12791017])]","[array([-0.02474277,  0.19661701,  0.35733956, -2.67230176, -1.90361657,
        1.21810853])]"
35500,movel_fit,"[array([1112.2092848 ,  213.38175127,  979.2676216 ])]","[array([-0.02248094,  0.19511222,  0.35792055, -2.67115794, -1.90183561,
        1.21699961])]"
35666,movel_fit,"[array([1111.93686905,  216.77799105,  979.45132584])]","[array([-0.02023583,  0.19304643,  0.358709  , -2.6701175 , -1.89956514,
        1.21554848])]"
35833,movel_fit,"[array([1111.60456425,  220.18674995,  979.68008455])]","[array([-0.01797923,  0.1903887 ,  0.3597191 , -2.66917194, -1.89677091,
        1.21373215])]"
36000,movel_fit,"[array([1111.21405875,  223.58624413,  979.95136753])]","[array([-0.01572319,  0.18714386,  0.36095219, -2.66833139, -1.89345791,
        1.21155226])]"
36166,movel_fit,"[array([1110.76860191,  226.95510219,  980.26125071])]","[array([-0.01347953,  0.18333103,  0.36240497, -2.66760307, -1.88964345,
        1.20901878])]"
36333,movel_fit,"[array([1110.26355056,  230.33188787,  980.61106572])]","[array([-0.01121995,  0.17890029,  0.36410123, -2.66698114, -1.88527562,
        1.20609529])]"
36500,movel_fit,"[array([1109.70202051,  233.69637653,  980.99651818])]","[array([-0.00895516,  0.17386676,  0.36604084, -2.66647245, -1.88036752,
        1.20278809])]"
36666,movel_fit,"[array([1109.08887529,  237.02711903,  981.41199734])]","[array([-0.00669685,  0.1682625 ,  0.36821762, -2.66608107, -1.87494741,
        1.19911379])]"
36833,movel_fit,"[array([1108.4177488 ,  240.36373096,  981.85933201])]","[array([-0.00441507,  0.16201596,  0.37066647, -2.66580377, -1.86894324,
        1.19502057])]"
37000,movel_fit,"[array([1107.69339238,  243.68537819,  982.33265585])]","[array([-2.12060975e-03,  1.55156197e-01,  3.73383970e-01, -2.66564440e+00,
       -1.86238026e+00,  1.19052205e+00])]"
37166,movel_fit,"[array([1106.92175421,  246.97255757,  982.82542631])]","[array([ 1.76365784e-04,  1.47725826e-01,  3.76361440e-01, -2.66560357e+00,
       -1.85529589e+00,  1.18564037e+00])]"
37333,movel_fit,"[array([1106.09500823,  250.26422363,  983.33979634])]","[array([ 2.50685817e-03,  1.39634312e-01,  3.79644259e-01, -2.66568119e+00,
       -1.84760067e+00,  1.18030972e+00])]"
37500,movel_fit,"[array([1105.21892199,  253.54118093,  983.86914005])]","[array([ 0.00486162,  0.13092169,  0.38322623, -2.66587794, -1.83932963,
        1.17454959])]"
37666,movel_fit,"[array([1104.30098026,  256.78297851,  984.40613313])]","[array([ 0.00722995,  0.1216487 ,  0.38709209, -2.66619124, -1.83053718,
        1.1683933 ])]"
37833,movel_fit,"[array([1103.33142709,  260.0299096 ,  984.95351379])]","[array([ 0.00964594,  0.11170231,  0.39129956, -2.66662439, -1.82111303,
        1.16175841])]"
38000,movel_fit,"[array([1102.31726236,  263.26281194,  985.50417974])]","[array([ 0.01210075,  0.10113929,  0.39583609, -2.66717514, -1.81110801,
        1.15467491])]"
38166,movel_fit,"[array([1101.26681718,  266.46232599,  986.05087443])]","[array([ 0.01458458,  0.09003543,  0.40067964, -2.66783809, -1.80059094,
        1.1471862 ])]"
38333,movel_fit,"[array([1100.16893045,  269.6682787 ,  986.59651675])]","[array([ 0.01713402,  0.07826204,  0.40589756, -2.6686203 , -1.7894371 ,
        1.13919767])]"
38500,movel_fit,"[array([1099.03139529,  272.86250106,  987.13416702])]","[array([ 0.01974132,  0.06589226,  0.41146938, -2.66951719, -1.77771303,
        1.1307507 ])]"
38666,movel_fit,"[array([1097.86353315,  276.02569467,  987.65693398])]","[array([ 0.0223965 ,  0.05302256,  0.41736186, -2.670521  , -1.76550755,
        1.12190402])]"
38833,movel_fit,"[array([1096.65315123,  279.19676147,  988.16765379])]","[array([ 0.02513894,  0.03951513,  0.4236487 , -2.67164281, -1.75268737,
        1.11255559])]"
39000,movel_fit,"[array([1095.40863448,  282.35865588,  988.65999347])]","[array([ 0.02796176,  0.02546135,  0.43029845, -2.67287658, -1.73933653,
        1.10276115])]"
39166,movel_fit,"[array([1094.14036604,  285.49171915,  989.12777551])]","[array([ 0.03085387,  0.01098289,  0.43726196, -2.67421278, -1.72556818,
        1.09259989])]"
39333,movel_fit,"[array([1092.83489378,  288.63517103,  989.57376423])]","[array([ 0.03385896, -0.00406735,  0.44461853, -2.67566758, -1.71123979,
        1.08196312])]"
39500,movel_fit,"[array([1091.50171856,  291.77144307,  989.99235159])]","[array([ 0.03696876, -0.01957054,  0.45231869, -2.67723379, -1.6964616 ,
        1.0709297 ])]"
39666,movel_fit,"[array([1090.15177482,  294.88152931,  990.37859188])]","[array([ 0.04017101, -0.0353845 ,  0.46029707, -2.67890131, -1.68136644,
        1.05959823])]"
39833,movel_fit,"[array([1088.7710424 ,  298.003952  ,  990.73486574])]","[array([ 0.04351273, -0.0516554 ,  0.46863244, -2.68069169, -1.6658117 ,
        1.04786212])]"
40000,movel_fit,"[array([1087.3696572 ,  301.12158589,  991.05677334])]","[array([ 0.04698393, -0.06824304,  0.47725777, -2.68259769, -1.64992788,
        1.03582147])]"
40166,movel_fit,"[array([1085.9590793 ,  304.21576765,  991.34082667])]","[array([ 0.05056937, -0.08498688,  0.48609069, -2.68460895, -1.63386537,
        1.02359485])]"
40333,movel_fit,"[array([1084.52477681,  307.32493372,  991.5889816 ])]","[array([ 0.0543196 , -0.10203179,  0.49520835, -2.68675305, -1.61748129,
        1.01107964])]"
40500,movel_fit,"[array([1083.07800772,  310.43107405,  991.79819454])]","[array([ 0.05821957, -0.11921482,  0.50452399, -2.68902174, -1.6009278 ,
        0.99839997])]"
40666,movel_fit,"[array([1081.63048536,  313.51613784,  991.96666527])]","[array([ 0.06224946, -0.13636622,  0.51394236, -2.69140392, -1.58436429,
        0.98568865])]"
40833,movel_fit,"[array([1080.16756289,  316.61838933,  992.09587861])]","[array([ 0.06646228, -0.1536281 ,  0.52353806, -2.69393248, -1.56764876,
        0.97284922])]"
41000,movel_fit,"[array([1078.70093654,  319.7201465 ,  992.18446541])]","[array([ 0.07083714, -0.17083049,  0.53321303, -2.69659732, -1.55094038,
        0.96001838])]"
41166,movel_fit,"[array([1077.24229084,  322.80418002,  992.23236367])]","[array([ 0.07534844, -0.18780724,  0.54286729, -2.69938509, -1.53439581,
        0.94733256])]"
41333,movel_fit,"[array([1075.77726092,  325.90855249,  992.24057446])]","[array([ 0.08005029, -0.20469712,  0.55257332, -2.70233201, -1.5178745 ,
        0.93470174])]"
41500,movel_fit,"[array([1074.31778872,  329.01600215,  992.20945437])]","[array([ 0.08491461, -0.22133505,  0.5622301 , -2.70542368, -1.50153194,
        0.92226404])]"
41666,movel_fit,"[array([1072.87640439,  332.10790908,  992.14066373])]","[array([ 0.08990542, -0.2375573 ,  0.57173417, -2.70863934, -1.48552427,
        0.91015722])]"
41833,movel_fit,"[array([1071.43860835,  335.22394307,  992.03479867])]","[array([ 0.09507933, -0.25350823,  0.58116219, -2.71201747, -1.46970381,
        0.89828938])]"
42000,movel_fit,"[array([1070.01736009,  338.3452522 ,  991.89401005])]","[array([ 0.10039665, -0.26902694,  0.59041172, -2.71553375, -1.45422434,
        0.88679636])]"
42166,movel_fit,"[array([1068.62404345,  341.45572453,  991.72150405])]","[array([ 0.10581713, -0.28398104,  0.59939506, -2.71916129, -1.439214  ,
        0.87579081])]"
42333,movel_fit,"[array([1067.24602184,  344.59334792,  991.51768862])]","[array([ 0.11139317, -0.29850004,  0.60818196, -2.72293405, -1.42453829,
        0.86519164])]"
42500,movel_fit,"[array([1065.89579542,  347.74049767,  991.28631528])]","[array([ 0.11707842, -0.31244815,  0.61668288, -2.72681842, -1.41032946,
        0.85511152])]"
42666,movel_fit,"[array([1064.58467049,  350.88093438,  991.03197793])]","[array([ 0.12282494, -0.32571362,  0.62482149, -2.73077711, -1.39669866,
        0.84564106])]"
42833,movel_fit,"[array([1063.30150557,  354.0528341 ,  990.75507647])]","[array([ 0.12868278, -0.33841574,  0.63266349, -2.73483862, -1.38352   ,
        0.83670371])]"
43000,movel_fit,"[array([1062.05844547,  357.23930544,  990.46071759])]","[array([ 0.13459956, -0.35044204,  0.64013259, -2.73895902, -1.37090607,
        0.82838583])]"
43166,movel_fit,"[array([1060.86733185,  360.42184075,  990.15481509])]","[array([ 0.14051745, -0.36169393,  0.6471601 , -2.74308822, -1.35895911,
        0.82075732])]"
43333,movel_fit,"[array([1059.7181993 ,  363.64095581,  989.83782109])]","[array([ 0.146487  , -0.37228185,  0.65380812, -2.74724985, -1.34755968,
        0.81374333])]"
43500,movel_fit,"[array([1058.62336528,  366.87853122,  989.51604629])]","[array([ 0.15244824, -0.38210835,  0.66000905, -2.75138851, -1.3368093 ,
        0.80740695])]"
43666,movel_fit,"[array([1057.59416608,  370.11534505,  989.19618131])]","[array([ 0.15833905, -0.39109425,  0.66570608, -2.75544594, -1.32679468,
        0.8017913 ])]"
43833,movel_fit,"[array([1056.62295604,  373.39278091,  988.87907816])]","[array([ 0.16420649, -0.39932755,  0.67094849, -2.75943737, -1.31741625,
        0.79683214])]"
44000,movel_fit,"[array([1055.72187838,  376.69084102,  988.57179449])]","[array([ 0.16998485, -0.40672466,  0.67567686, -2.7632987 , -1.30876582,
        0.79256964])]"
44166,movel_fit,"[array([1054.90106413,  379.99008066,  988.2810874 ])]","[array([ 0.17561201, -0.41322619,  0.67984677, -2.76696876, -1.30091368,
        0.78902166])]"
44333,movel_fit,"[array([1054.1562242 ,  383.32966611,  988.00854113])]","[array([ 0.1811253 , -0.41888677,  0.68348702, -2.77045005, -1.29379241,
        0.78614193])]"
44500,movel_fit,"[array([1053.49790933,  386.68963578,  987.7608916 ])]","[array([ 0.18646085, -0.42364303,  0.68655087, -2.77367807, -1.28747698,
        0.78394705])]"
44666,movel_fit,"[array([1052.93472258,  390.04763303,  987.54416905])]","[array([ 0.19155662, -0.427452  ,  0.6890047 , -2.77659277, -1.28202579,
        0.78243623])]"
44833,movel_fit,"[array([1052.46478151,  393.44302469,  987.36011111])]","[array([ 0.1964448 , -0.43034009,  0.69085993, -2.77918796, -1.27739797,
        0.78158102])]"
45000,movel_fit,"[array([1052.0964803 ,  396.85254244,  987.21408866])]","[array([ 0.20106353, -0.43226242,  0.69208236, -2.78140392, -1.27365497,
        0.78138172])]"
45166,movel_fit,"[array([1051.83507751,  400.25284139,  987.10989129])]","[array([ 0.20535995, -0.43320041,  0.69265554, -2.78319306, -1.27083435,
        0.78182213])]"
45333,movel_fit,"[array([1051.68074019,  403.68027582,  987.04879888])]","[array([ 0.20935875, -0.43315259,  0.69257418, -2.7845419 , -1.26892385,
        0.7828956 ])]"
45500,movel_fit,"[array([1051.63767868,  407.10893579,  987.03316621])]","[array([ 0.21300878, -0.43210263,  0.69182477, -2.78540813, -1.26796099,
        0.78458884])]"
45666,movel_fit,"[array([1051.70647546,  410.51812567,  987.06329696])]","[array([ 0.2162764 , -0.43005984,  0.69041174, -2.78576737, -1.26795623,
        0.7868779 ])]"
45833,movel_fit,"[array([1051.88853023,  413.94508677,  987.13926211])]","[array([ 0.21918555, -0.42699677,  0.68831515, -2.7856043 , -1.26892198,
        0.78978313])]"
46000,movel_fit,"[array([1052.1830497 ,  417.36266611,  987.25959157])]","[array([ 0.22170225, -0.42292726,  0.68554467, -2.78490244, -1.27086813,
        0.79328433])]"
46166,movel_fit,"[array([1052.5856181 ,  420.74707653,  987.42080189])]","[array([ 0.22380938, -0.41789124,  0.68212857, -2.78366506, -1.27377727,
        0.79735128])]"
46333,movel_fit,"[array([1053.09837976,  424.13497378,  987.62149808])]","[array([ 0.22553089, -0.41183933,  0.67803571, -2.78187835, -1.27768296,
        0.80203034])]"
46500,movel_fit,"[array([1053.71586054,  427.50348295,  987.8567414 ])]","[array([ 0.22685681, -0.40481118,  0.67329656, -2.77955505, -1.28256678,
        0.80729995])]"
46666,movel_fit,"[array([1054.42917462,  430.82942358,  988.12002036])]","[array([ 0.22779054, -0.39687453,  0.66796138, -2.77672729, -1.28838214,
        0.81312463])]"
46833,movel_fit,"[array([1055.24242991,  434.15185748,  988.40928578])]","[array([ 0.22835577, -0.38794868,  0.66198175, -2.77337834, -1.29519046,
        0.81958041])]"
47000,movel_fit,"[array([1056.14652829,  437.44923502,  988.71733472])]","[array([ 0.22856155, -0.37809709,  0.65540725, -2.76954632, -1.30294703,
        0.82663932])]"
47166,movel_fit,"[array([1057.12974348,  440.70061662,  989.03621299])]","[array([ 0.22842884, -0.36740809,  0.64830446, -2.76528529, -1.31158075,
        0.83425808])]"
47333,movel_fit,"[array([1058.19880336,  443.94613613,  989.3638464 ])]","[array([ 0.22797781, -0.35576893,  0.6406072 , -2.76057136, -1.32118224,
        0.8425367 ])]"
47500,movel_fit,"[array([1059.34248127,  447.16626845,  989.69225939])]","[array([ 0.22723244, -0.34326214,  0.63238004, -2.75546011, -1.33168366,
        0.85143527])]"
47666,movel_fit,"[array([1060.54769707,  450.34231868,  990.01350616])]","[array([ 0.22622571, -0.32999287,  0.62370211, -2.75001836, -1.34299274,
        0.86089617])]"
47833,movel_fit,"[array([1061.82353685,  453.51354867,  990.32562171])]","[array([ 0.22497307, -0.31582453,  0.61449516, -2.74421382, -1.35522236,
        0.87103188])]"
48000,movel_fit,"[array([1063.1579698 ,  456.66291887,  990.62106831])]","[array([ 0.22350826, -0.30085618,  0.60483588, -2.73811025, -1.36828383,
        0.88178422])]"
48166,movel_fit,"[array([1064.53684557,  459.77212192,  990.89276093])]","[array([ 0.22187178, -0.28521783,  0.59481982, -2.73178189, -1.38205707,
        0.8930685 ])]"
48333,movel_fit,"[array([1065.97187414,  462.88067242,  991.13890824])]","[array([ 0.22007379, -0.26875131,  0.58435851, -2.72518418, -1.39667492,
        0.90500447])]"
48500,movel_fit,"[array([1067.44976943,  465.97121216,  991.35296976])]","[array([ 0.21815428, -0.25158762,  0.57354916, -2.71838682, -1.41201474,
        0.91749963])]"
48666,movel_fit,"[array([1068.9569398,  469.0281317,  991.5295956])]","[array([ 0.21615517, -0.23387227,  0.56249609, -2.71145991, -1.4279376 ,
        0.93044601])]"
48833,movel_fit,"[array([1070.50607706,  472.08864373,  991.66676389])]","[array([ 0.2140831 , -0.2154489 ,  0.55111549, -2.70435175, -1.44457526,
        0.94395279])]"
49000,movel_fit,"[array([1072.0836252,  475.1363896,  991.7596466])]","[array([ 0.21197887, -0.19647669,  0.5395204 , -2.69712983, -1.46177527,
        0.95789542])]"
49166,movel_fit,"[array([1073.67473135,  478.15398837,  991.80487494])]","[array([ 0.20988391, -0.17714309,  0.52783764, -2.68986568, -1.4793573 ,
        0.97212501])]"
49333,movel_fit,"[array([1075.29447046,  481.18050416,  991.80026897])]","[array([ 0.20779892, -0.15727938,  0.5159782 , -2.68249277, -1.49746466,
        0.9867527 ])]"
49500,movel_fit,"[array([1076.92878063,  484.19949783,  991.74311651])]","[array([ 0.2057615 , -0.13707684,  0.50406984, -2.67507588, -1.515913  ,
        1.00162315])]"
49666,movel_fit,"[array([1078.56209948,  487.19251591,  991.63255959])]","[array([ 0.2038076 , -0.11675638,  0.4922524 , -2.66768497, -1.53448997,
        1.01655861])]"
49833,movel_fit,"[array([1080.21099576,  490.19981113,  991.46597052])]","[array([ 0.20193268, -0.09614344,  0.48043398, -2.66024315, -1.55334479,
        1.03167194])]"
50000,movel_fit,"[array([1081.86008697,  493.20300849,  991.24329114])]","[array([ 0.20015812, -0.07534137,  0.46868487, -2.65277295, -1.57237282,
        1.04687169])]"
