breakpoints,primitives,points,q_bp
28000,movej_fit,"[array([  34.11098909, -601.73086171,  329.91985215])]","[array([-2.09932482,  1.79352214, -1.97638464, -1.93187265, -1.03773863,
        0.19027303])]"
29000,movej_fit,"[array([  31.97757423, -599.35116717,  297.35133823])]","[array([-2.09610323,  1.81296748, -1.95093431, -1.99576522, -1.0438737 ,
        0.18856766])]"
30000,movej_fit,"[array([  29.700579  , -595.36646357,  265.60166771])]","[array([-2.09367097,  1.83230088, -1.92574244, -2.05930783, -1.0482471 ,
        0.18782251])]"
31000,movej_fit,"[array([  28.00214959, -590.25926963,  237.27899425])]","[array([-2.09121923,  1.84992111, -1.90289749, -2.11755294, -1.05109952,
        0.18821097])]"
32000,movej_fit,"[array([  27.47879138, -584.87014428,  214.29464915])]","[array([-2.08784351,  1.86443315, -1.88420049, -2.16640211, -1.05296695,
        0.18935253])]"
33000,movej_fit,"[array([  28.51751931, -580.14225132,  197.72545885])]","[array([-2.08274245,  1.87476751, -1.87101187, -2.20303265, -1.05429328,
        0.19049823])]"
34000,movej_fit,"[array([  31.36456402, -576.93019994,  188.19309738])]","[array([-2.07530773,  1.88007115, -1.86439334, -2.22541712, -1.05527378,
        0.19085551])]"
35000,movej_fit,"[array([  36.24101937, -575.87499525,  186.28528767])]","[array([-2.0651529 ,  1.87960994, -1.86524426, -2.23174436, -1.05592792,
        0.18986722])]"
36000,movej_fit,"[array([  43.42795546, -577.24453298,  192.7403315 ])]","[array([-2.05213164,  1.87282716, -1.87424464, -2.22030902, -1.05623535,
        0.18744699])]"
37000,movej_fit,"[array([  53.27340746, -580.74578878,  208.42242933])]","[array([-2.03636507,  1.85946403, -1.89170134, -2.1897916 , -1.0561599 ,
        0.18416385])]"
38000,movej_fit,"[array([  66.11753218, -585.4110128 ,  234.16513346])]","[array([-2.01821607,  1.8395754 , -1.91749517, -2.13966133, -1.05543222,
        0.18126139])]"
39000,movej_fit,"[array([  82.02169532, -589.61912653,  270.23829743])]","[array([-1.99837172,  1.81360872, -1.95094427, -2.07102173, -1.05313888,
        0.18037403])]"
40000,movej_fit,"[array([ 100.31567854, -591.39531826,  315.07968488])]","[array([-1.97798076,  1.78284705, -1.99027249, -1.98842842, -1.04761269,
        0.18271045])]"
41000,movej_fit,"[array([ 119.41380131, -589.26920923,  364.11387888])]","[array([-1.95844121,  1.74988688, -2.0321235 , -1.90111329, -1.03749992,
        0.18790099])]"
42000,movej_fit,"[array([ 137.44629411, -583.27480815,  410.72134539])]","[array([-1.94069742,  1.71824045, -2.07214604, -1.82055977, -1.02361195,
        0.19393217])]"
43000,movej_fit,"[array([ 153.1458624 , -574.97457308,  449.13304602])]","[array([-1.92483123,  1.69114096, -2.10643811, -1.75575476, -1.0091151 ,
        0.19875013])]"
44000,movej_fit,"[array([ 165.99052053, -566.54456758,  476.05572029])]","[array([-1.91043473,  1.67085582, -2.13233698, -1.71129899, -0.99769397,
        0.20148478])]"
45000,movej_fit,"[array([ 175.66678909, -560.06696068,  489.73049593])]","[array([-1.89728742,  1.65911559, -2.14788855, -1.68953247, -0.99225452,
        0.20213337])]"
46000,movej_fit,"[array([ 181.63095599, -557.18902332,  488.6916971 ])]","[array([-1.8857721 ,  1.65750788, -2.15132421, -1.69264985, -0.99468111,
        0.20075356])]"
47000,movej_fit,"[array([ 183.27652753, -558.44979429,  472.04631527])]","[array([-1.87664572,  1.66677757, -2.14182863, -1.72217939, -1.00532658,
        0.19699723])]"
48000,movej_fit,"[array([ 180.16234679, -562.84196938,  439.83070611])]","[array([-1.87059224,  1.68641447, -2.12004947, -1.77851838, -1.02259157,
        0.19011958])]"
49000,movej_fit,"[array([ 171.96499226, -568.09767672,  393.30847503])]","[array([-1.86823003,  1.71493099, -2.08780065, -1.86070532, -1.04285497,
        0.17968423])]"
50000,movej_fit,"[array([ 159.08757236, -571.24426063,  337.15805622])]","[array([-1.86983939,  1.74914698, -2.0488207 , -1.96263388, -1.06084813,
        0.16704371])]"
