breakpoints,primitives,p_bp,q_bp
17499,movel_fit,"[array([ 351.65744422, -684.85736362,  154.33354701])]","[array([-1.65723276,  1.40989588, -0.01634318, -0.88041512, -1.90510803,
        0.07814636])]"
17999,movel_fit,"[array([ 350.36925697, -693.88698398,  163.38283437])]","[array([-1.65960185,  1.40601466, -0.01214623, -0.89085412, -1.9173932 ,
        0.07727877])]"
18499,movel_fit,"[array([ 349.13627844, -702.98032684,  172.32403828])]","[array([-1.66186725,  1.40216781, -0.00774159, -0.90163365, -1.9293635 ,
        0.0763557 ])]"
18999,movel_fit,"[array([ 347.95821018, -712.13514483,  181.15869006])]","[array([-1.66403418,  1.39835289, -0.00312513, -0.91275019, -1.94100509,
        0.07537837])]"
19499,movel_fit,"[array([ 346.83446018, -721.34858781,  189.88908724])]","[array([-1.66610730e+00,  1.39456787e+00,  1.70798437e-03, -9.24198348e-01,
       -1.95230553e+00,  7.43494509e-02])]"
19999,movel_fit,"[array([ 345.76408098, -730.61692354,  198.51842486])]","[array([-1.66809042,  1.39081214,  0.00676347, -0.93597081, -1.96325515,
        0.07327347])]"
20499,movel_fit,"[array([ 344.74571609, -739.93539642,  207.0508147 ])]","[array([-1.66998629,  1.38708722,  0.01204806, -0.94805836, -1.97384801,
        0.07215702])]"
20999,movel_fit,"[array([ 343.77755615, -749.29825774,  215.4911845 ])]","[array([-1.67179659,  1.38339716,  0.0175695 , -0.96045014, -1.9840823 ,
        0.07100882])]"
21499,movel_fit,"[array([ 342.85730425, -758.69896763,  223.84507493])]","[array([-1.67352216,  1.3797483 ,  0.02333649, -0.97313389, -1.99396002,
        0.06983945])]"
21999,movel_fit,"[array([ 341.98214761, -768.1305374 ,  232.1183738 ])]","[array([-1.67516352,  1.37614857,  0.02935857, -0.98609624, -2.00348585,
        0.06866099])]"
22499,movel_fit,"[array([ 341.14873226, -777.5859546 ,  240.31704014])]","[array([-1.67672152,  1.37260621,  0.03564592, -0.99932287, -2.01266546,
        0.0674864 ])]"
22999,movel_fit,"[array([ 340.353137  , -787.05861652,  248.44687305])]","[array([-1.6781981 ,  1.36912833,  0.04220915, -1.01279847, -2.02150337,
        0.066329  ])]"
23499,movel_fit,"[array([ 339.59084457, -796.54269308,  256.51337123])]","[array([-1.67959705,  1.36571926,  0.04905911, -1.02650653, -2.03000087,
        0.06520198])]"
23999,movel_fit,"[array([ 338.85670938, -806.0333486 ,  264.52171007])]","[array([-1.68092463,  1.3623793 ,  0.05620672, -1.04042894, -2.03815422,
        0.06411809])]"
24499,movel_fit,"[array([ 338.14492391, -815.52677426,  272.47683748])]","[array([-1.68218992,  1.35910391,  0.06366293, -1.05454538, -2.04595367,
        0.06308958])]"
24999,movel_fit,"[array([ 337.44898702, -825.02001634,  280.3836624 ])]","[array([-1.68340479,  1.35588372,  0.07143877, -1.06883282, -2.05338348,
        0.06212852])]"
25499,movel_fit,"[array([ 336.76167821, -834.5106244 ,  288.24728765])]","[array([-1.68458357,  1.35270533,  0.07954547, -1.08326502, -2.060423  ,
        0.06124722])]"
25999,movel_fit,"[array([ 336.0750406 , -843.99618033,  296.07322661])]","[array([-1.68574237,  1.34955282,  0.08799474, -1.09781237, -2.06704878,
        0.06045896])]"
26499,movel_fit,"[array([ 335.38037312, -853.47379399,  303.86754666])]","[array([-1.68689813,  1.34640979,  0.09679905, -1.11244198, -2.07323731,
        0.05977863])]"
26999,movel_fit,"[array([ 334.66822977, -862.9396579 ,  311.63689954])]","[array([-1.68806777,  1.34326147,  0.10597202, -1.12711809, -2.07896774,
        0.05922333])]"
27499,movel_fit,"[array([ 333.92842171, -872.38873994,  319.3884271 ])]","[array([-1.68926737,  1.3400965 ,  0.11552858, -1.14180277, -2.08422438,
        0.05881269])]"
27999,movel_fit,"[array([ 333.15001794, -881.81466252,  327.12956232])]","[array([-1.69051176,  1.33690809,  0.12548516, -1.15645665, -2.08899805,
        0.05856888])]"
28499,movel_fit,"[array([ 332.32134251, -891.20977724,  334.86777194])]","[array([-1.69181443,  1.33369419,  0.13585955, -1.17103958, -2.09328639,
        0.05851633])]"
28999,movel_fit,"[array([ 331.42997211, -900.56540392,  342.61030142])]","[array([-1.69318797,  1.33045672,  0.14667049, -1.18551111, -2.09709285,
        0.05868102])]"
29499,movel_fit,"[array([ 330.46274445, -909.87216904,  350.36398233])]","[array([-1.6946447 ,  1.32719992,  0.15793696, -1.19983053, -2.10042466,
        0.05908972])]"
29999,movel_fit,"[array([ 329.40579562, -919.12035728,  358.13514542])]","[array([-1.69619747,  1.32392826,  0.16967718, -1.21395672, -2.10329028,
        0.05976896])]"
30499,movel_fit,"[array([ 328.24464683, -928.30018375,  365.92965412])]","[array([-1.69786041,  1.32064427,  0.18190738, -1.22784771, -2.10569708,
        0.06074411])]"
30999,movel_fit,"[array([ 326.96435688, -937.40190843,  373.75304039])]","[array([-1.69964918,  1.31734694,  0.19464046, -1.24146039, -2.10764981,
        0.06203852])]"
31499,movel_fit,"[array([ 325.54974172, -946.41574716,  381.61069733])]","[array([-1.70158074,  1.31403114,  0.2078848 , -1.25475057, -2.10915054,
        0.06367289])]"
31999,movel_fit,"[array([ 323.98564026, -955.33158212,  389.50807185])]","[array([-1.7036726 ,  1.31068829,  0.22164335, -1.26767372, -2.11020034,
        0.06566471])]"
32499,movel_fit,"[array([ 322.25718399, -964.13852606,  397.45081079])]","[array([-1.70594147,  1.3073081 ,  0.23591307, -1.28018639, -2.11080231,
        0.06802799])]"
32999,movel_fit,"[array([ 320.35001747, -972.82443337,  405.44484303])]","[array([-1.70840186,  1.30388106,  0.25068484, -1.29224826, -2.11096548,
        0.07077291])]"
33499,movel_fit,"[array([ 318.25042687, -981.37546188,  413.49641486])]","[array([-1.71106482,  1.3004009 ,  0.26594356, -1.30382452, -2.11070857,
        0.07390547])]"
33999,movel_fit,"[array([ 315.94536388, -989.77576897,  421.6121203 ])]","[array([-1.71393717,  1.29686633,  0.28166839, -1.31488799, -2.11006267,
        0.07742703])]"
34499,movel_fit,"[array([ 313.42239227, -998.00738112,  429.79896905])]","[array([-1.71702131,  1.29328164,  0.29783298, -1.32542082, -2.10907234,
        0.08133376])]"
34999,movel_fit,"[array([  310.66961378, -1006.05022327,   438.06451013])]","[array([-1.72031571,  1.28965606,  0.3144054 , -1.33541524, -2.10779504,
        0.08561607])]"
35499,movel_fit,"[array([  307.67563092, -1013.88224732,   446.41699158])]","[array([-1.72381563,  1.2860022 ,  0.33134811, -1.3448736 , -2.10629911,
        0.09025812])]"
35999,movel_fit,"[array([  304.42956646, -1021.47956663,   454.86550226])]","[array([-1.72751405,  1.28233422,  0.34861812, -1.35380763, -2.10466141,
        0.0952378 ])]"
36499,movel_fit,"[array([  300.92109593, -1028.81649274,   463.42003281])]","[array([-1.73140234,  1.2786664 ,  0.36616751, -1.36223743, -2.10296505,
        0.10052699])]"
36999,movel_fit,"[array([  297.14039944, -1035.86538992,   472.09141973])]","[array([-1.73547079,  1.27501252,  0.38394472, -1.37019025, -2.10129819,
        0.10609258])]"
37499,movel_fit,"[array([  293.07796134, -1042.59632826,   480.89119235])]","[array([-1.73970887,  1.27138604,  0.40189638, -1.37769928, -2.09975376,
        0.11189776])]"
37999,movel_fit,"[array([  288.72428021, -1048.97663136,   489.83139907])]","[array([-1.74410554,  1.26780042,  0.41996926, -1.38480218, -2.09842946,
        0.11790347])]"
38499,movel_fit,"[array([  284.06976597, -1054.97056034,   498.92450097])]","[array([-1.74864959,  1.26426845,  0.43811152, -1.39153946, -2.09742687,
        0.12406961])]"
38999,movel_fit,"[array([  279.10528508, -1060.53950281,   508.18336853])]","[array([-1.75333003,  1.26079998,  0.45627252, -1.39795233, -2.09684836,
        0.13035541])]"
39499,movel_fit,"[array([  273.82381256, -1065.64307406,   517.62130716])]","[array([-1.75813617,  1.25739778,  0.47440095, -1.40408063, -2.09679096,
        0.13671897])]"
39999,movel_fit,"[array([  268.22334433, -1070.2414124 ,   527.25192446])]","[array([-1.7630573 ,  1.25405249,  0.49244178, -1.40996106, -2.09733759,
        0.14311625])]"
40499,movel_fit,"[array([  262.3106244 , -1074.29859123,   537.08863641])]","[array([-1.76808167,  1.25073847,  0.5103333 , -1.41562648, -2.09854722,
        0.14949996])]"
40999,movel_fit,"[array([  256.10443679, -1077.78642026,   547.14370347])]","[array([-1.77319528,  1.24741284,  0.52800643, -1.42110641, -2.10044714,
        0.15581965])]"
41499,movel_fit,"[array([  249.63662316, -1080.68709777,   557.4269892 ])]","[array([-1.77838073,  1.24401963,  0.54538782, -1.42642858, -2.10303192,
        0.16202355])]"
41999,movel_fit,"[array([  242.94916374, -1082.99270419,   567.94493596])]","[array([-1.78361705,  1.24049943,  0.56240755, -1.43162081, -2.10627261,
        0.16806273])]"
42499,movel_fit,"[array([  236.08727552, -1084.70029551,   578.70039328])]","[array([-1.78888031,  1.23680183,  0.57900943, -1.43671187, -2.11013638,
        0.17389632])]"
42999,movel_fit,"[array([  229.09123886, -1085.80388021,   589.69359588])]","[array([-1.79414481,  1.23289534,  0.59515895, -1.44173098, -2.1146097 ,
        0.17949544])]"
43499,movel_fit,"[array([  221.99177203, -1086.28780545,   600.92377563])]","[array([-1.79938365,  1.22876914,  0.61084381, -1.44670661, -2.11971224,
        0.18484296])]"
43999,movel_fit,"[array([  214.81293569, -1086.12730032,   612.39024659])]","[array([-1.80456816,  1.22442462,  0.62606398, -1.45166666, -2.12548963,
        0.18992792])]"
44499,movel_fit,"[array([  207.58201313, -1085.29882048,   624.09183685])]","[array([-1.80966682,  1.21986084,  0.64081548, -1.45664118, -2.13198383,
        0.19473664])]"
44999,movel_fit,"[array([  200.34005087, -1083.79591713,   636.02459402])]","[array([-1.81464532,  1.21506276,  0.65507739, -1.46166598, -2.13919557,
        0.19924626])]"
45499,movel_fit,"[array([  193.14387924, -1081.63929799,   648.17921446])]","[array([-1.81946942,  1.21000069,  0.66881318, -1.46678247, -2.14706522,
        0.2034266 ])]"
45999,movel_fit,"[array([  186.05419945, -1078.86851533,   660.54065541])]","[array([-1.82410953,  1.20464323,  0.68199034, -1.47202942, -2.15549616,
        0.2072523 ])]"
46499,movel_fit,"[array([  179.11607021, -1075.51492081,   673.09136825])]","[array([-1.82854265,  1.19897482,  0.69460661, -1.47743003, -2.16441505,
        0.21071765])]"
46999,movel_fit,"[array([  172.35253083, -1071.58303266,   685.81563348])]","[array([-1.83274852,  1.19299944,  0.70669241, -1.48298985, -2.17380931,
        0.21383639])]"
47499,movel_fit,"[array([  165.79134842, -1067.08680984,   698.69811361])]","[array([-1.83670583,  1.18671623,  0.71826218, -1.48872394, -2.18364999,
        0.21661196])]"
47999,movel_fit,"[array([  159.50798914, -1062.14273632,   711.71324864])]","[array([-1.84040316,  1.18008505,  0.72924197, -1.49470136, -2.19370663,
        0.21899723])]"
48499,movel_fit,"[array([  153.60524587, -1056.97586787,   724.81997276])]","[array([-1.84386091,  1.17304471,  0.73950422, -1.50102506, -2.20354284,
        0.22092022])]"
48999,movel_fit,"[array([  148.0515334 , -1051.57809082,   737.99611711])]","[array([-1.84709924,  1.16563699,  0.74915657, -1.50764568, -2.21318417,
        0.22244959])]"
49499,movel_fit,"[array([  142.59591558, -1045.31622618,   751.30231453])]","[array([-1.84999985,  1.15807406,  0.75867668, -1.51428344, -2.22387458,
        0.22383729])]"
49999,movel_fit,"[array([  138.04435683, -1039.98106751,   764.65431376])]","[array([-1.85266329,  1.14987942,  0.76607707, -1.52237291, -2.23245075,
        0.22383847])]"
