breakpoints,primitives,p_bp,q_bp
40999,movel_fit,"[array([ 266.24374311,  382.40904843, 1106.15804849])]","[array([-0.50703641,  0.43296318, -0.48098766,  0.4475864 , -1.55886404,
        5.64404939])]"
41499,movel_fit,"[array([ 273.09537125,  380.15710837, 1105.57186251])]","[array([-0.52487315,  0.43168321, -0.47171873,  0.43585017, -1.55903282,
        5.6386214 ])]"
41999,movel_fit,"[array([ 280.87619739,  377.41728948, 1105.09435777])]","[array([-0.54307654,  0.4308176 , -0.46277422,  0.42385192, -1.55942056,
        5.63293711])]"
42499,movel_fit,"[array([ 289.51073491,  374.16771673, 1104.72224514])]","[array([-0.56153582,  0.43037196, -0.45419467,  0.41167764, -1.56001361,
        5.62700785])]"
42999,movel_fit,"[array([ 298.92863023,  370.38025303, 1104.45312795])]","[array([-0.58017559,  0.43034391, -0.44600276,  0.39938448, -1.56079642,
        5.62084441])]"
43499,movel_fit,"[array([ 309.07804575,  366.01275289, 1104.28818123])]","[array([-0.59896827,  0.43072701, -0.43820361,  0.38699081, -1.56175512,
        5.61445307])]"
43999,movel_fit,"[array([ 319.92300453,  361.01086782, 1104.23098721])]","[array([-0.61791929,  0.43151462, -0.43079276,  0.37448825, -1.56287864,
        5.60783563])]"
44499,movel_fit,"[array([ 331.42313028,  355.32246769, 1104.28239698])]","[array([-0.63702824,  0.43270124, -0.42376805,  0.36187236, -1.56415603,
        5.60099504])]"
44999,movel_fit,"[array([ 343.50779686,  348.91920948, 1104.43415435])]","[array([-0.65624819,  0.43428029, -0.41713804,  0.34917463, -1.56557171,
        5.59394371])]"
45499,movel_fit,"[array([ 356.06592369,  341.81096347, 1104.66587016])]","[array([-0.67547425,  0.43623994, -0.41092056,  0.33647192, -1.5671027 ,
        5.58670739])]"
45999,movel_fit,"[array([ 368.96804403,  334.03664779, 1104.94911089])]","[array([-0.69458189,  0.43856103, -0.40513015,  0.32385824, -1.56872184,
        5.57931762])]"
46499,movel_fit,"[array([ 382.11221795,  325.62969607, 1105.25735242])]","[array([-0.71349668,  0.44122014, -0.39976324,  0.31139208, -1.57040644,
        5.57179465])]"
46999,movel_fit,"[array([ 395.4468641 ,  316.59199799, 1105.57229006])]","[array([-0.7322222 ,  0.44419595, -0.39479783,  0.29907431, -1.57214338,
        5.56413899])]"
47499,movel_fit,"[array([ 408.91199686,  306.93813396, 1105.873533  ])]","[array([-0.75073932,  0.44746999, -0.39021965,  0.28692134, -1.57391826,
        5.55635811])]"
47999,movel_fit,"[array([ 422.3205308 ,  296.81740037, 1106.11441403])]","[array([-0.7688155 ,  0.45101446, -0.38605621,  0.27510643, -1.57569085,
        5.54852302])]"
48499,movel_fit,"[array([ 435.37975063,  286.529014  , 1106.22408149])]","[array([-0.78604288,  0.4547819 , -0.38235553,  0.26393529, -1.57739746,
        5.54076242])]"
48999,movel_fit,"[array([ 448.12478342,  276.07663827, 1106.19459812])]","[array([-0.80254295,  0.45874257, -0.37905463,  0.2533293 , -1.57904074,
        5.53304911])]"
49499,movel_fit,"[array([ 461.30081613,  264.61960717, 1106.17012676])]","[array([-0.81956253,  0.46297828, -0.37593838,  0.24236883, -1.58078042,
        5.52500885])]"
49999,movel_fit,"[array([ 472.86489544,  254.43985332, 1105.79234592])]","[array([-0.83343857,  0.46745624, -0.37383492,  0.23365186, -1.58221565,
        5.5179246 ])]"
