breakpoints,primitives,p_bp,q_bp
39000,movel_fit,"[array([  407.9393148 , -1165.4414486 ,   813.82635829])]","[array([-0.97518339, -0.07371284,  0.62617799,  2.59232546, -1.16408625,
       -2.6540137 ])]"
39500,movel_fit,"[array([  414.02929381, -1170.56275316,   807.32066596])]","[array([-0.94928315, -0.06438051,  0.63859533,  2.5435496 , -1.15881531,
       -2.67609583])]"
40000,movel_fit,"[array([  419.99613458, -1175.48115469,   800.5502795 ])]","[array([-0.92262606, -0.0536132 ,  0.65263118,  2.49173089, -1.15532056,
       -2.70007154])]"
40500,movel_fit,"[array([  425.77007956, -1180.25082812,   793.51135523])]","[array([-0.89614376, -0.04114193,  0.66777098,  2.43844661, -1.15385399,
       -2.72523617])]"
41000,movel_fit,"[array([  431.29488187, -1184.93115883,   786.21986023])]","[array([-0.87078412, -0.02686824,  0.68334285,  2.38546929, -1.15445315,
       -2.75071317])]"
41500,movel_fit,"[array([  436.53488442, -1189.59173044,   778.70673956])]","[array([-0.84737723, -0.0108915 ,  0.69860383,  2.33451267, -1.15690867,
       -2.77558219])]"
42000,movel_fit,"[array([  441.47118028, -1194.30901688,   771.02506421])]","[array([-0.82656974,  0.00648248,  0.71281622,  2.28708078, -1.16079021,
       -2.79897652])]"
42500,movel_fit,"[array([  446.10511645, -1199.17033232,   763.24549511])]","[array([-0.80877237,  0.02479382,  0.72533375,  2.2443114 , -1.16551756,
       -2.82019018])]"
43000,movel_fit,"[array([  450.45606067, -1204.27405324,   755.4573221 ])]","[array([-0.79418527,  0.04348868,  0.7356377 ,  2.20696717, -1.17044373,
       -2.83870849])]"
43500,movel_fit,"[array([  454.55648733, -1209.72720767,   747.77251898])]","[array([-0.78286472,  0.06196615,  0.74333011,  2.17552476, -1.17491787,
       -2.85417922])]"
44000,movel_fit,"[array([  458.44751091, -1215.64287946,   740.32561031])]","[array([-0.77479221,  0.07961564,  0.74810732,  2.15028813, -1.17832202,
       -2.86636148])]"
44500,movel_fit,"[array([  462.16847029, -1222.1274511 ,   733.27688554])]","[array([-0.76994092,  0.09582513,  0.74972491,  2.13152645, -1.18008462,
       -2.8750571 ])]"
45000,movel_fit,"[array([  465.74475541, -1229.25964608,   726.80466286])]","[array([-0.76830766,  0.11000194,  0.74798945,  2.1195534 , -1.17969957,
       -2.88007099])]"
45500,movel_fit,"[array([  469.17522362, -1237.06324008,   721.07988749])]","[array([-0.76990936,  0.12163157,  0.74278526,  2.11472794, -1.17677219,
       -2.88121329])]"
46000,movel_fit,"[array([  472.43114559, -1245.50247995,   716.21516238])]","[array([-0.77476608,  0.13039361,  0.73410263,  2.11739048, -1.17107927,
       -2.87833137])]"
46500,movel_fit,"[array([  475.45553882, -1254.47808287,   712.23599931])]","[array([-0.78288993,  0.13623311,  0.72205389,  2.12781548, -1.16262347,
       -2.87133401])]"
47000,movel_fit,"[array([  478.18013643, -1263.86414575,   709.06662493])]","[array([-0.79429703,  0.13939868,  0.70683816,  2.1461932 , -1.15164167,
       -2.86019507])]"
47500,movel_fit,"[array([  480.54033354, -1273.54428776,   706.55472759])]","[array([-0.80903248,  0.14039533,  0.68868684,  2.17266817, -1.13857775,
       -2.84493187])]"
48000,movel_fit,"[array([  482.48268162, -1283.42652189,   704.51126794])]","[array([-0.82716095,  0.13991006,  0.66784907,  2.20733029, -1.12406667,
       -2.82561631])]"
48500,movel_fit,"[array([  483.96795147, -1293.4396838 ,   702.74211548])]","[array([-0.8486996 ,  0.13875219,  0.64463293,  2.25008881, -1.10893901,
       -2.8024516 ])]"
49000,movel_fit,"[array([  484.97479685, -1303.52990173,   701.06507815])]","[array([-0.87352003,  0.13779567,  0.61945962,  2.30047486, -1.09419488,
       -2.77588039])]"
49500,movel_fit,"[array([  485.50309785, -1313.64387684,   699.32028374])]","[array([-0.90120605,  0.13789308,  0.59293982,  2.35735503, -1.08092404,
       -2.74672148])]"
50000,movel_fit,"[array([  485.58056144, -1323.75523295,   697.36885947])]","[array([-0.93106021,  0.13975259,  0.56579826,  2.41896263, -1.07007995,
       -2.7161134 ])]"
