breakpoints,primitives,p_bp,q_bp
41499,movel_fit,"[array([444.36565363, 328.62600215, 785.62645437])]","[array([ 0.58385319, -0.74669508, -0.77099209, -1.57804584, -1.07284238,
       -1.11921878])]"
41999,movel_fit,"[array([440.065225  , 337.95525221, 785.31101005])]","[array([ 0.6216399 , -0.77857989, -0.79792919, -1.56210826, -1.08565654,
       -1.0541143 ])]"
42499,movel_fit,"[array([435.94366033, 347.35049767, 784.70331528])]","[array([ 0.65824382, -0.80501473, -0.82232458, -1.5406557 , -1.09830563,
       -0.99664611])]"
42999,movel_fit,"[array([432.10631038, 356.84930544, 783.87771759])]","[array([ 0.69292845, -0.82527075, -0.84324806, -1.51584125, -1.10959373,
       -0.94766788])]"
43499,movel_fit,"[array([428.67123019, 366.48853122, 782.93304629])]","[array([ 0.72501267, -0.83893266, -0.86000453, -1.49016739, -1.11889414,
       -0.90737598])]"
43999,movel_fit,"[array([425.76974328, 376.30084102, 781.98879449])]","[array([ 0.75384789, -0.84579559, -0.87206914, -1.46617631, -1.12605403,
       -0.87554968])]"
44499,movel_fit,"[array([423.54577424, 386.29963578, 781.1778916 ])]","[array([ 0.77876545, -0.84577495, -0.87900652, -1.44629177, -1.13123538,
       -0.85180798])]"
44999,movel_fit,"[array([422.14434521, 396.46254244, 780.63108866])]","[array([ 0.79907087, -0.83888941, -0.88044363, -1.43269823, -1.13477404,
       -0.83579856])]"
45499,movel_fit,"[array([421.68554359, 406.71893579, 780.45016621])]","[array([ 0.81411673, -0.82530904, -0.87611497, -1.42715717, -1.13706417,
       -0.82731779])]"
45999,movel_fit,"[array([422.2309146 , 416.97266611, 780.67659157])]","[array([ 0.8234632 , -0.80537379, -0.86593316, -1.43075897, -1.13845558,
       -0.82636233])]"
46499,movel_fit,"[array([423.76372544, 427.11348295, 781.2737414 ])]","[array([ 0.82697046, -0.77957417, -0.85003336, -1.44376197, -1.13915312,
       -0.83316651])]"
46999,movel_fit,"[array([426.1943932 , 437.05923502, 782.13433472])]","[array([ 0.82483023, -0.74842259, -0.82873334, -1.46558935, -1.13915852,
       -0.84817577])]"
47499,movel_fit,"[array([429.39034617, 446.77626845, 783.10925939])]","[array([ 0.81747504, -0.71231858, -0.80244222, -1.49499632, -1.13827419,
       -0.87199957])]"
47999,movel_fit,"[array([433.2058347 , 456.27291887, 784.03806831])]","[array([ 0.8054793 , -0.67152428, -0.77162614, -1.53022453, -1.13618533,
       -0.90527841])]"
48499,movel_fit,"[array([437.49763433, 465.58121216, 784.76996976])]","[array([ 0.78953644, -0.62627359, -0.73687634, -1.56907336, -1.13262366,
       -0.94841351])]"
48999,movel_fit,"[array([442.1314901, 474.7463896, 785.1766466])]","[array([ 0.77049416, -0.57693767, -0.69901939, -1.60902331, -1.12759333,
       -1.00120449])]"
49499,movel_fit,"[array([446.97664554, 483.80949783, 785.16011651])]","[array([ 0.74942559, -0.52427474, -0.6592644 , -1.64748599, -1.12158581,
       -1.06239342])]"
49999,movel_fit,"[array([451.90795188, 492.81300849, 784.66029114])]","[array([ 0.72761036, -0.46951499, -0.61916698, -1.68234711, -1.11559888,
       -1.12946657])]"
