breakpoints,primitives,p_bp,q_bp
29999,moveabsj,"[array([ 552.55224271, 1880.9379179 , 2015.5596434 ])]","[array([ 1.60600649,  0.50314279, -0.88749866, -1.10822395,  1.58517781,
        0.02950501])]"
31665,moveabsj,"[array([ 565.3660417 , 1901.04906315, 1985.94489318])]","[array([ 1.59470779,  0.51886992, -0.89546705, -1.08411855,  1.57936884,
        0.04437173])]"
33332,moveabsj,"[array([ 578.50111147, 1919.0433273 , 1953.78129084])]","[array([ 1.58316415,  0.53510003, -0.90270202, -1.05990754,  1.57696842,
        0.05916952])]"
34999,moveabsj,"[array([ 591.52437851, 1935.28387262, 1918.8937072 ])]","[array([ 1.57164334,  0.55200226, -0.90907926, -1.03583383,  1.57772361,
        0.07369344])]"
36665,moveabsj,"[array([ 603.53225601, 1950.63149226, 1881.46065077])]","[array([ 1.56050775,  0.56966056, -0.91500715, -1.01130982,  1.58065319,
        0.08824095])]"
38332,moveabsj,"[array([ 613.21709383, 1966.3742721 , 1841.95369039])]","[array([ 1.55016818,  0.58807554, -0.92135948, -0.98497978,  1.58422841,
        0.10357061])]"
39999,moveabsj,"[array([ 619.01118905, 1983.83447375, 1801.10843745])]","[array([ 1.54104543,  0.60708766, -0.9291917 , -0.95509064,  1.58685313,
        0.12065828])]"
41665,moveabsj,"[array([ 619.7579216 , 2004.01463289, 1759.754205  ])]","[array([ 1.53345103,  0.62648026, -0.93912025, -0.92069458,  1.58723389,
        0.13999375])]"
43332,moveabsj,"[array([ 615.67034127, 2027.36550636, 1718.80187795])]","[array([ 1.52747723,  0.64613002, -0.95080561, -0.88315344,  1.58438785,
        0.16078386])]"
44999,moveabsj,"[array([ 607.03204059, 2053.94111931, 1678.75414654])]","[array([ 1.52299875,  0.66591201, -0.96402418, -0.84304914,  1.57791071,
        0.18267708])]"
46665,moveabsj,"[array([ 594.40570847, 2083.65250566, 1639.87465165])]","[array([ 1.51976536,  0.68578889, -0.9784736 , -0.80099252,  1.56757782,
        0.20532836])]"
48332,moveabsj,"[array([ 579.30246399, 2116.05889932, 1602.49538139])]","[array([ 1.51743626,  0.70581909, -0.99352925, -0.75894254,  1.55332766,
        0.22772698])]"
49999,moveabsj,"[array([ 564.42419311, 2151.02775609, 1568.21764101])]","[array([ 1.51583452,  0.72600525, -1.00868634, -0.72119049,  1.53409724,
        0.24786005])]"
