breakpoints,primitives,p_bp,q_bp
23999,movel_fit,"[array([ 14.91206111, 524.20162284, 714.609396  ])]","[array([ 0.32015638, -0.32507517,  0.11736982,  0.8436847 ,  0.52118138,
       -5.41911534])]"
24499,movel_fit,"[array([ 17.42013981, 525.90614516, 710.93261216])]","[array([ 0.32438718, -0.31588895,  0.10759246,  0.84617785,  0.51839173,
       -5.42035111])]"
24999,movel_fit,"[array([ 20.51204088, 527.83762361, 706.78128906])]","[array([ 0.32848426, -0.30580032,  0.09686123,  0.84899628,  0.51496921,
       -5.42156588])]"
25499,movel_fit,"[array([ 24.16550496, 529.99473268, 702.10898706])]","[array([ 0.33246147, -0.29479073,  0.08517203,  0.85214394,  0.51090975,
       -5.42274402])]"
25999,movel_fit,"[array([ 28.34083488, 532.37007659, 696.8728755 ])]","[array([ 0.33633868, -0.28285528,  0.07253967,  0.85561709,  0.50621987,
       -5.42386865])]"
26499,movel_fit,"[array([ 32.97462603, 534.94740937, 691.04274171])]","[array([ 0.34013941, -0.27001679,  0.05901261,  0.85939915,  0.50092266,
       -5.42492203])]"
26999,movel_fit,"[array([ 37.97872008, 537.70182584, 684.60569036])]","[array([ 0.343893  , -0.25632688,  0.04467306,  0.8634595 ,  0.49505876,
       -5.42588817])]"
27499,movel_fit,"[array([ 43.23545982, 540.59757336, 677.57845488])]","[array([ 0.34763216, -0.24188175,  0.02965142,  0.86774859,  0.48869364,
       -5.42675485])]"
27999,movel_fit,"[array([ 48.60298003, 543.59083609, 670.0095613 ])]","[array([ 0.35139579, -0.22681649,  0.0141168 ,  0.87220081,  0.48191585,
       -5.42751693])]"
28499,movel_fit,"[array([ 53.91780175, 546.63009607, 661.98688255])]","[array([ 3.55226369e-01, -2.11313711e-01, -1.71823902e-03,  8.76735067e-01,
        4.74841713e-01, -5.42817740e+00])]"
28999,movel_fit,"[array([ 59.00746152, 549.66087892, 653.6318988 ])]","[array([ 0.35917048, -0.19559059, -0.01761545,  0.88126347,  0.46761007,
       -5.42874711])]"
29499,movel_fit,"[array([ 63.70058742, 552.62778692, 645.09677292])]","[array([ 0.36327361, -0.17989734, -0.03331588,  0.88569745,  0.4603812 ,
       -5.4292414 ])]"
29999,movel_fit,"[array([ 67.84697968, 555.48207217, 636.54068635])]","[array([ 0.36758146, -0.16448129, -0.0485773 ,  0.88996274,  0.45331842,
       -5.42967625])]"
30499,movel_fit,"[array([ 71.32327662, 558.18108929, 628.12462197])]","[array([ 0.37213178, -0.1495871 , -0.06317283,  0.89400127,  0.44658493,
       -5.43006317])]"
30999,movel_fit,"[array([ 74.03878104, 560.68851946, 620.0032479 ])]","[array([ 0.37694861, -0.13544899, -0.0768962 ,  0.8977726 ,  0.4403364 ,
       -5.43040633])]"
31499,movel_fit,"[array([ 75.94020924, 562.97707015, 612.30858217])]","[array([ 0.38204508, -0.1222665 , -0.08958207,  0.90125711,  0.43470648,
       -5.43070227])]"
31999,movel_fit,"[array([ 77.0051609 , 565.02514422, 605.15413227])]","[array([ 0.38741993, -0.11021371, -0.10109355,  0.90444878,  0.42980895,
       -5.43094079])]"
32499,movel_fit,"[array([ 77.23599674, 566.81613645, 598.63285019])]","[array([ 0.39306183, -0.09943589, -0.11132262,  0.9073517 ,  0.42573615,
       -5.43110722])]"
32999,movel_fit,"[array([ 76.65103944, 568.33525146, 592.82551519])]","[array([ 0.39894894, -0.0900632 , -0.12017503,  0.90997291,  0.42256597,
       -5.43118448])]"
33499,movel_fit,"[array([ 75.27796034, 569.56783078, 587.80551151])]","[array([ 0.40505092, -0.08221774, -0.12756226,  0.91231806,  0.42036663,
       -5.431155  ])]"
33999,movel_fit,"[array([ 73.14765089, 570.49855604, 583.64064027])]","[array([ 0.41133342, -0.07601611, -0.13339808,  0.91438919,  0.4192002 ,
       -5.43100211])]"
34499,movel_fit,"[array([ 70.29077634, 571.1102387 , 580.39675833])]","[array([ 0.41775776, -0.07157452, -0.1375926 ,  0.91618181,  0.41912604,
       -5.43071129])]"
34999,movel_fit,"[array([ 66.73744085, 571.3843348 , 578.13513898])]","[array([ 0.42428149, -0.06900284, -0.14005667,  0.91768443,  0.42019813,
       -5.4302716 ])]"
35499,movel_fit,"[array([ 62.50153948, 571.30209891, 576.90094572])]","[array([ 0.43088582, -0.06838916, -0.14071517,  0.91888419,  0.42246756,
       -5.42967509])]"
35999,movel_fit,"[array([ 57.59039326, 570.8431548 , 576.72895032])]","[array([ 0.43755579, -0.06980487, -0.13950106,  0.91976156,  0.42597807,
       -5.42891907])]"
36499,movel_fit,"[array([ 51.99589602, 569.98656888, 577.6328254 ])]","[array([ 0.44429859, -0.07328891, -0.13636952,  0.92029522,  0.43076424,
       -5.42800602])]"
36999,movel_fit,"[array([ 45.68993385, 568.70950091, 579.60400496])]","[array([ 0.45114955, -0.07884734, -0.1312984 ,  0.9204628 ,  0.43685368,
       -5.42694344])]"
37499,movel_fit,"[array([ 38.62652307, 566.98629665, 582.61093838])]","[array([ 0.45817007, -0.086452  , -0.1242899 ,  0.92024103,  0.44426549,
       -5.42574419])]"
