breakpoints,primitives,p_bp,q_bp
39312,movel_fit,"[array([-228.22034074,  321.92911857,  425.221784  ])]","[array([ 0.51099145, -0.25693709, -1.96143723, -2.45622486,  1.24919171,
       -0.93216417])]"
40318,movel_fit,"[array([-232.36010386,  291.29141687,  410.86016317])]","[array([ 0.53679406, -0.24390524, -1.95160748, -2.42082832,  1.23875063,
       -0.91304725])]"
41350,movel_fit,"[array([-233.6437849 ,  260.09170763,  398.04544207])]","[array([ 0.56393829, -0.23159968, -1.94272061, -2.3843544 ,  1.22885261,
       -0.89271363])]"
42419,movel_fit,"[array([-231.80628731,  228.74152754,  386.71203369])]","[array([ 0.59246469, -0.22023986, -1.93488563, -2.34686174,  1.21932804,
       -0.8712461 ])]"
43529,movel_fit,"[array([-226.70373154,  197.86308763,  376.84571251])]","[array([ 0.6222175 , -0.21014043, -1.92816459, -2.3086863 ,  1.21004663,
       -0.8488832 ])]"
44686,movel_fit,"[array([-217.83129752,  168.05470148,  368.43251133])]","[array([ 0.65340889, -0.20167319, -1.92289344, -2.26953583,  1.20116486,
       -0.82526778])]"
45914,movel_fit,"[array([-204.53476009,  139.72561771,  361.40566674])]","[array([ 0.68669632, -0.19526166, -1.91946964, -2.22862427,  1.19266776,
       -0.79974866])]"
47224,movel_fit,"[array([-187.16096255,  113.64797326,  355.77757114])]","[array([ 0.72179664, -0.19134731, -1.91787809, -2.18644523,  1.1841516 ,
       -0.7729496 ])]"
48620,movel_fit,"[array([-166.25512025,   90.39471552,  351.5633475 ])]","[array([ 0.75836741, -0.19026186, -1.91796242, -2.14339015,  1.17524098,
       -0.7454879 ])]"
49999,movel_fit,"[array([-145.42647208,   71.53849836,  348.79576166])]","[array([ 0.79235482, -0.19173828, -1.91872306, -2.10423625,  1.16613383,
       -0.72117012])]"
