breakpoints,primitives,p_bp,q_bp
12999,moveabsj,"[array([1900.83902145,  274.5728501 , 1254.56695825])]","[array([ 0.22745196,  0.11159955,  0.83405431, -2.78563977,  1.28495369,
       -1.65590744])]"
13999,moveabsj,"[array([1893.71443205,  288.7093401 , 1265.28102448])]","[array([ 0.23920139,  0.10825013,  0.83436041, -2.77581921,  1.29462516,
       -1.6484492 ])]"
14999,moveabsj,"[array([1886.54925902,  302.93815069, 1275.48515487])]","[array([ 0.25087764,  0.10498195,  0.83463308, -2.76647204,  1.30375691,
       -1.6414857 ])]"
15999,moveabsj,"[array([1879.31654043,  317.30984308, 1284.99907888])]","[array([ 0.26238889,  0.10159697,  0.8350236 , -2.75789436,  1.31189375,
       -1.63534389])]"
16999,moveabsj,"[array([1871.96533315,  331.85135875, 1293.52505583])]","[array([ 0.27370485,  0.09814666,  0.83571613, -2.75023149,  1.31908652,
       -1.63019417])]"
17999,moveabsj,"[array([1864.44137617,  346.55989078, 1300.89722649])]","[array([ 0.28473396,  0.09445286,  0.83689685, -2.74372921,  1.32502228,
       -1.62632896])]"
18999,moveabsj,"[array([1856.67259487,  361.44644238, 1306.89867996])]","[array([ 0.29541338,  0.09038995,  0.83877491, -2.73859207,  1.32949594,
       -1.62403097])]"
19999,moveabsj,"[array([1848.62341431,  376.48266336, 1311.29647025])]","[array([ 0.30563414,  0.08584081,  0.84154389, -2.73508175,  1.33225621,
       -1.62358735])]"
20999,moveabsj,"[array([1840.26254318,  391.67471472, 1313.83143669])]","[array([ 0.31531573,  0.08071645,  0.84538206, -2.73342647,  1.33306338,
       -1.62531024])]"
21999,moveabsj,"[array([1831.59829838,  407.03047689, 1314.1876501 ])]","[array([ 0.32436826,  0.074957  ,  0.85043538, -2.73385472,  1.33160644,
       -1.6295539 ])]"
22999,moveabsj,"[array([1822.74353397,  422.62931993, 1311.97746484])]","[array([ 0.33265843,  0.06858969,  0.85675805, -2.73675354,  1.32745595,
       -1.63666444])]"
23999,moveabsj,"[array([1813.85396827,  438.63363451, 1306.74836009])]","[array([ 0.34014466,  0.06177804,  0.86429894, -2.74233767,  1.32023578,
       -1.64700362])]"
24999,moveabsj,"[array([1805.20062126,  455.17118977, 1298.24544802])]","[array([ 0.3467092 ,  0.05453505,  0.87280712, -2.7508666 ,  1.30909713,
       -1.66101607])]"
25999,moveabsj,"[array([1797.15565969,  472.62670877, 1286.00470156])]","[array([ 0.35248821,  0.04784516,  0.88178307, -2.76234082,  1.29463584,
       -1.6784603 ])]"
26999,moveabsj,"[array([1790.11412125,  490.96654889, 1270.5087524 ])]","[array([ 0.35736544,  0.04123292,  0.89050372, -2.77659533,  1.27505214,
       -1.6998705 ])]"
27999,moveabsj,"[array([1784.48757139,  510.22932895, 1252.57533464])]","[array([ 0.36155249,  0.03495049,  0.89794183, -2.792799  ,  1.25012894,
       -1.72491102])]"
28999,moveabsj,"[array([1780.22104803,  529.99582057, 1233.72798384])]","[array([ 0.36544369,  0.02960664,  0.90340143, -2.80949683,  1.22216593,
       -1.7519022 ])]"
29999,moveabsj,"[array([1776.96856618,  549.78635647, 1215.94314599])]","[array([ 0.3695183 ,  0.02533078,  0.9065908 , -2.82510895,  1.19375336,
       -1.77890967])]"
30999,moveabsj,"[array([1773.83688755,  569.0121595 , 1200.84668549])]","[array([ 0.37416247,  0.02186753,  0.90816512, -2.83852243,  1.16797177,
       -1.80371547])]"
31999,moveabsj,"[array([1769.83318207,  587.27311263, 1189.48906355])]","[array([ 0.37974837,  0.01882725,  0.90918179, -2.84894493,  1.14757818,
       -1.82440745])]"
32999,moveabsj,"[array([1764.06947684,  604.37348891, 1182.16869338])]","[array([ 0.38642826,  0.01554765,  0.91077438, -2.85628175,  1.13377674,
       -1.83970982])]"
33999,moveabsj,"[array([1755.77016201,  619.99943171, 1178.90856248])]","[array([ 0.39440967,  0.01098443,  0.91390111, -2.85988175,  1.1263284 ,
       -1.84940184])]"
34999,moveabsj,"[array([1744.61960666,  633.96171321, 1179.74277645])]","[array([ 0.40376845,  0.00457473,  0.91898302, -2.85946231,  1.12492265,
       -1.85311219])]"
35999,moveabsj,"[array([1730.53460094,  645.88572584, 1185.32240518])]","[array([ 0.41422996, -0.0035056 ,  0.92619466, -2.85571936,  1.1311283 ,
       -1.8491468 ])]"
36999,moveabsj,"[array([1713.6924866 ,  655.22768509, 1195.8134192 ])]","[array([ 0.42636021, -0.01202437,  0.93540362, -2.84673373,  1.14794216,
       -1.83716478])]"
37999,moveabsj,"[array([1694.68591276,  661.53608457, 1212.85385621])]","[array([ 0.43986918, -0.02160596,  0.94539167, -2.83249807,  1.17390933,
       -1.81753692])]"
38999,moveabsj,"[array([1674.25759544,  664.5996002 , 1238.26783076])]","[array([ 0.45427202, -0.03389189,  0.95439136, -2.81342118,  1.20465523,
       -1.79202823])]"
39999,moveabsj,"[array([1653.98794476,  664.65006611, 1271.3356726 ])]","[array([ 0.46984994, -0.04577992,  0.96034254, -2.7885128 ,  1.24215135,
       -1.76144245])]"
40999,moveabsj,"[array([1635.79179755,  662.82259232, 1308.87717498])]","[array([ 0.48628165, -0.05507124,  0.96134499, -2.75858173,  1.2829687 ,
       -1.72897758])]"
41999,moveabsj,"[array([1620.6553826 ,  661.09828153, 1345.53496474])]","[array([ 0.50281177, -0.06099266,  0.95761968, -2.72682468,  1.32133241,
       -1.69873206])]"
42999,moveabsj,"[array([1607.86861632,  661.51306686, 1376.85248505])]","[array([ 0.51843565, -0.06575367,  0.95184478, -2.69819917,  1.35072353,
       -1.67473976])]"
43999,moveabsj,"[array([1595.84374262,  665.15917085, 1400.04538   ])]","[array([ 0.53250027, -0.07123635,  0.9476493 , -2.67676948,  1.36946116,
       -1.65879894])]"
44999,moveabsj,"[array([1583.16875579,  672.50129707, 1413.31055721])]","[array([ 0.54579664, -0.07605217,  0.94743848, -2.66260753,  1.3826398 ,
       -1.65041625])]"
45999,moveabsj,"[array([1569.31806304,  683.30223474, 1416.37328651])]","[array([ 0.55687226, -0.08320297,  0.95314926, -2.6592781 ,  1.38628605,
       -1.65158693])]"
46999,moveabsj,"[array([1554.90565833,  697.58890516, 1407.53291423])]","[array([ 0.56562202, -0.09165541,  0.96499045, -2.66649911,  1.38043982,
       -1.66276603])]"
47999,moveabsj,"[array([1541.39890105,  715.97932781, 1385.68862215])]","[array([ 0.57232448, -0.09835641,  0.98116834, -2.68304396,  1.3664455 ,
       -1.68266447])]"
48999,moveabsj,"[array([1529.74977289,  738.83577825, 1350.35046536])]","[array([ 0.57668648, -0.1056717 ,  0.99997025, -2.7081484 ,  1.33552083,
       -1.71402236])]"
49999,moveabsj,"[array([1470.02511807,  858.59458781, 1130.95500491])]","[array([ 0.59289133, -0.1562924 ,  1.06422479, -2.8370115 ,  1.04810805,
       -1.93731143])]"
