breakpoints,primitives,points,q_bp
19000,movel_fit,"[array([1496.44998349,   26.20251193, 1295.81624723])]","[array([-0.28087337,  0.18026912,  0.04237603, -2.36440363, -1.68219653,
        2.31790383])]"
20000,movel_fit,"[array([1.48738227e+03, 5.20657177e-01, 1.28716641e+03])]","[array([-0.29489842,  0.17616208,  0.05033109, -2.37775917, -1.68213639,
        2.31377934])]"
21000,movel_fit,"[array([1477.87277848,  -24.92989905, 1278.55283868])]","[array([-0.30899388,  0.17201977,  0.05846662, -2.39086749, -1.68192463,
        2.30970112])]"
22000,movel_fit,"[array([1468.09596442,  -50.23752345, 1269.96628974])]","[array([-0.32320994,  0.16791568,  0.06667977, -2.40369683, -1.68144111,
        2.30565805])]"
23000,movel_fit,"[array([1458.24670576,  -75.49574613, 1261.39504327])]","[array([-0.33759592,  0.16392527,  0.07486439, -2.41620032, -1.68053575,
        2.30163432])]"
24000,movel_fit,"[array([1448.53567629, -100.76816991, 1252.81906382])]","[array([-0.35218083,  0.16014456,  0.08291025, -2.42830145, -1.6790582 ,
        2.29762517])]"
25000,movel_fit,"[array([1439.17851689, -126.05115218, 1244.21072755])]","[array([-0.36695353,  0.15670147,  0.09070535, -2.4398814 , -1.67689399,
        2.29365273])]"
26000,movel_fit,"[array([1430.38346591, -151.25820902, 1235.5459814 ])]","[array([-0.38185566,  0.15374767,  0.09814028, -2.45077823, -1.67398578,
        2.2897709 ])]"
27000,movel_fit,"[array([1422.34480124, -176.23868432, 1226.82251977])]","[array([-0.3967932 ,  0.15143105,  0.1051119 , -2.46079957, -1.67032503,
        2.28605465])]"
28000,movel_fit,"[array([1415.24591373, -200.81824702, 1218.07653805])]","[array([-0.41165931,  0.14986437,  0.1115237 , -2.46973989, -1.66592105,
        2.28258079])]"
29000,movel_fit,"[array([1409.26640798, -224.83041033, 1209.39110296])]","[array([-0.42635191,  0.14910833,  0.11728343, -2.47739049, -1.66077554,
        2.2794151 ])]"
30000,movel_fit,"[array([1404.58004638, -248.11512925, 1200.89473599])]","[array([-0.44077356,  0.14917591,  0.12230232, -2.48354004, -1.65489095,
        2.27661569])]"
31000,movel_fit,"[array([1401.33402549, -270.49047939, 1192.75244724])]","[array([-0.45481781,  0.15004806,  0.12650105, -2.48797716, -1.64831412,
        2.27424834])]"
32000,movel_fit,"[array([1399.61705237, -291.73400352, 1185.15125638])]","[array([-0.46836089,  0.15168376,  0.12982251, -2.49050912, -1.6411788 ,
        2.27239598])]"
33000,movel_fit,"[array([1399.44146787, -311.61147507, 1178.28126972])]","[array([-0.48127646,  0.15401573,  0.13224331, -2.49099681, -1.63369553,
        2.27114553])]"
34000,movel_fit,"[array([1400.76002849, -329.95038157, 1172.31408856])]","[array([-0.49346891,  0.15694112,  0.13377426, -2.48938726, -1.62607533,
        2.27055443])]"
35000,movel_fit,"[array([1403.50684511, -346.70953973, 1167.38139873])]","[array([-0.50490045,  0.16032416,  0.13444942, -2.48572539, -1.61843645,
        2.27061944])]"
36000,movel_fit,"[array([1407.63057469, -361.99972652, 1163.55714108])]","[array([-0.51559292,  0.16401583,  0.1343131 , -2.4801448 , -1.61075763,
        2.27126784])]"
37000,movel_fit,"[array([1413.1094334 , -376.05893327, 1160.84995143])]","[array([-0.52561042,  0.16787838,  0.13340998, -2.47284592, -1.60288391,
        2.27236889])]"
38000,movel_fit,"[array([1419.97458247, -389.21727427, 1159.21687154])]","[array([-0.53504048,  0.17179995,  0.13177063, -2.46405773, -1.59453581,
        2.27374948])]"
39000,movel_fit,"[array([1428.34982279, -401.86154737, 1158.59643125])]","[array([-0.54397601,  0.17569974,  0.12939181, -2.45398407, -1.5853066 ,
        2.275209  ])]"
40000,movel_fit,"[array([1438.43546395, -414.37248956, 1158.92303259])]","[array([-0.55248691,  0.17953732,  0.12624206, -2.44278033, -1.57472446,
        2.27654539])]"
41000,movel_fit,"[array([1450.35742839, -427.03490137, 1160.08049672])]","[array([-0.5605917 ,  0.18332901,  0.12232197, -2.43061787, -1.56244322,
        2.27759649])]"
42000,movel_fit,"[array([1463.98436554, -439.99073573, 1161.84055328])]","[array([-0.56826465,  0.18714661,  0.1177314 , -2.41778154, -1.54843165,
        2.27827072])]"
43000,movel_fit,"[array([1479.03178759, -453.30866194, 1163.92757215])]","[array([-0.57548062,  0.19107823,  0.11262064, -2.40460107, -1.53284645,
        2.27852439])]"
44000,movel_fit,"[array([1495.4851251 , -467.10081061, 1166.19625295])]","[array([-0.58222589,  0.19519463,  0.10703586, -2.39120195, -1.51559466,
        2.27829234])]"
45000,movel_fit,"[array([1513.59959168, -481.50586738, 1168.5893157 ])]","[array([-0.58846017,  0.19957741,  0.10093625, -2.37754058, -1.49632921,
        2.27747592])]"
46000,movel_fit,"[array([1533.24718065, -496.56592459, 1170.87704167])]","[array([-0.59414199,  0.20433438,  0.0944172 , -2.36380178, -1.47509303,
        2.27603363])]"
47000,movel_fit,"[array([1554.07608793, -512.20532262, 1172.85443125])]","[array([-0.59925093,  0.20953044,  0.08762681, -2.35019783, -1.45222045,
        2.27400493])]"
48000,movel_fit,"[array([1575.89538906, -528.33284144, 1174.44798896])]","[array([-0.60376792,  0.2151953 ,  0.08064288, -2.3367825 , -1.42792775,
        2.27143507])]"
49000,movel_fit,"[array([1597.00552313, -544.90692035, 1175.01212853])]","[array([-0.60797923,  0.22128141,  0.07395486, -2.32457546, -1.40377607,
        2.26853211])]"
50000,movel_fit,"[array([1617.54943735, -562.42160089, 1174.09092452])]","[array([-0.61200288,  0.22795122,  0.06752968, -2.31384278, -1.37929774,
        2.2650834 ])]"
