breakpoints,primitives,points,q_bp
13000,movej_fit,"[array([-419.86636467,  881.74101355,  336.61819738])]","[array([-1.62824157, -0.82701712, -0.40866775, -1.38117659, -1.49236433,
        3.77979074])]"
14000,movej_fit,"[array([-399.99591028,  875.17887233,  326.88989333])]","[array([-1.63115535, -0.81889298, -0.4125248 , -1.38285735, -1.47774682,
        3.76471248])]"
15000,movej_fit,"[array([-380.44903186,  868.29865133,  317.79425066])]","[array([-1.63301867, -0.81050962, -0.41622433, -1.38361262, -1.46229076,
        3.75021266])]"
16000,movej_fit,"[array([-361.3631714 ,  861.15907453,  309.36297832])]","[array([-1.63383136, -0.80192585, -0.41977992, -1.38338657, -1.44617105,
        3.73631171])]"
17000,movej_fit,"[array([-342.88027665,  853.83204641,  301.63128642])]","[array([-1.6335989 , -0.7931962 , -0.42320286, -1.38213257, -1.42956564,
        3.72303378])]"
18000,movej_fit,"[array([-325.15270208,  846.41623386,  294.65693349])]","[array([-1.63234202, -0.78436541, -0.4264924 , -1.37982787, -1.41267122,
        3.71041654])]"
19000,movej_fit,"[array([-308.34207594,  839.03530966,  288.51898625])]","[array([-1.63009527, -0.77546512, -0.42963332, -1.37647272, -1.39569747,
        3.69851261])]"
20000,movej_fit,"[array([-292.60708401,  831.81553149,  283.29099384])]","[array([-1.62689033, -0.76651637, -0.43260615, -1.37206599, -1.37883411,
        3.68737944])]"
21000,movej_fit,"[array([-278.08699171,  824.85927785,  279.01048748])]","[array([-1.62273478, -0.75753591, -0.43540311, -1.36657208, -1.36221263,
        3.67706639])]"
22000,movej_fit,"[array([-264.89357062,  818.23887782,  275.67456754])]","[array([-1.61760401, -0.74853994, -0.43803492, -1.35990539, -1.34589298,
        3.66761258])]"
23000,movej_fit,"[array([-253.11956849,  812.02236832,  273.27494562])]","[array([-1.61145724, -0.73953898, -0.44051701, -1.35195121, -1.32989048,
        3.65906186])]"
24000,movej_fit,"[array([-242.85977012,  806.31904753,  271.85783699])]","[array([-1.60427359, -0.73052349, -0.44283737, -1.34261929, -1.31423036,
        3.65148846])]"
25000,movej_fit,"[array([-234.22956709,  801.31443142,  271.57329199])]","[array([-1.59608853, -0.72144719, -0.44492279, -1.33190064, -1.298994  ,
        3.64501699])]"
26000,movej_fit,"[array([-227.36502212,  797.26619577,  272.68082653])]","[array([-1.58700619, -0.7122195 , -0.44662649, -1.31988857, -1.28432091,
        3.63982148])]"
27000,movej_fit,"[array([-222.40147194,  794.458277  ,  275.50733229])]","[array([-1.57717528, -0.7027142 , -0.44774779, -1.30674295, -1.27035824,
        3.63610212])]"
28000,movej_fit,"[array([-219.44626723,  793.14170793,  280.38967499])]","[array([-1.56674306, -0.69278957, -0.44807113, -1.29261912, -1.25719013,
        3.63405507])]"
29000,movej_fit,"[array([-218.56752775,  793.49861418,  287.64559439])]","[array([-1.55582109, -0.68230634, -0.44739523, -1.27761573, -1.2447989 ,
        3.63385455])]"
30000,movej_fit,"[array([-219.80541648,  795.64043524,  297.59022613])]","[array([-1.54449098, -0.6711322 , -0.44553201, -1.26178862, -1.23308816,
        3.63565208])]"
31000,movej_fit,"[array([-223.18724441,  799.61591199,  310.5722684 ])]","[array([-1.53284628, -0.65913521, -0.44228411, -1.24522831, -1.22195012,
        3.63957796])]"
32000,movej_fit,"[array([-228.71796591,  805.39256407,  326.97721589])]","[array([-1.52103161, -0.64618302, -0.43743629, -1.22813661, -1.21132001,
        3.6457239 ])]"
33000,movej_fit,"[array([-236.34022473,  812.80327146,  347.1618754 ])]","[array([-1.50923326, -0.63216438, -0.43079306, -1.21081897, -1.20116654,
        3.65410371])]"
34000,movej_fit,"[array([-245.89601829,  821.49459158,  371.34033699])]","[array([-1.49761748, -0.61703015, -0.42225446, -1.19357311, -1.19142612,
        3.66461584])]"
35000,movej_fit,"[array([-257.12881478,  830.92526788,  399.48472459])]","[array([-1.48626663, -0.60082969, -0.41188183, -1.17655495, -1.1819462 ,
        3.67703662])]"
36000,movej_fit,"[array([-269.72802257,  840.42684309,  431.28785632])]","[array([-1.47516386, -0.58372068, -0.39991268, -1.15972009, -1.17249003,
        3.69104846])]"
37000,movej_fit,"[array([-283.3905476 ,  849.29770226,  466.18615052])]","[array([-1.46421867, -0.56595295, -0.38672908, -1.14284341, -1.16278368,
        3.70628821])]"
38000,movej_fit,"[array([-297.89228831,  856.89326304,  503.41927745])]","[array([-1.45328282, -0.54784323, -0.37281185, -1.12553312, -1.1525469 ,
        3.72240684])]"
39000,movej_fit,"[array([-313.1642019 ,  862.68857122,  542.11504407])]","[array([-1.44214791, -0.52974949, -0.35869455, -1.10722148, -1.14149688,
        3.73913129])]"
40000,movej_fit,"[array([-329.29644536,  866.3095685 ,  581.38607385])]","[array([-1.43059445, -0.51203475, -0.34490272, -1.08726942, -1.12938668,
        3.75628384])]"
41000,movej_fit,"[array([-346.37614265,  867.55164383,  620.40439274])]","[array([-1.41853563, -0.4950114 , -0.33187427, -1.06528245, -1.11611563,
        3.77371058])]"
42000,movej_fit,"[array([-364.2689781 ,  866.39810521,  658.44523564])]","[array([-1.40613085, -0.47888729, -0.31989731, -1.04139626, -1.10181646,
        3.79118209])]"
43000,movej_fit,"[array([-382.71000198,  862.98588729,  694.93176078])]","[array([-1.39363802, -0.46377363, -0.30913405, -1.01602402, -1.08673297,
        3.80845242])]"
44000,movej_fit,"[array([-401.73715138,  857.47185861,  729.44772857])]","[array([-1.381087  , -0.44977682, -0.29974041, -0.98915353, -1.0709313 ,
        3.82547312])]"
45000,movej_fit,"[array([-421.65294193,  849.97451134,  761.63548044])]","[array([-1.36834105, -0.43703816, -0.29191479, -0.960407  , -1.05431677,
        3.84234003])]"
46000,movej_fit,"[array([-442.32641071,  840.72998867,  791.15487049])]","[array([-1.35554214, -0.42560762, -0.28574588, -0.93003585, -1.03702855,
        3.8589307 ])]"
47000,movej_fit,"[array([-463.4201677 ,  830.03645244,  817.93703933])]","[array([-1.34293171, -0.41539272, -0.28112924, -0.89861364, -1.01930912,
        3.87507757])]"
48000,movej_fit,"[array([-484.77615583,  818.11729773,  842.08403894])]","[array([-1.33061364, -0.40627811, -0.27792253, -0.86645315, -1.00128271,
        3.89073801])]"
49000,movej_fit,"[array([-504.74519586,  805.74479944,  863.61836453])]","[array([-1.31944952, -0.39787567, -0.27569297, -0.83585763, -0.98397482,
        3.90508984])]"
50000,movej_fit,"[array([-523.51754113,  793.22910719,  881.92546752])]","[array([-1.30926614, -0.39042181, -0.27482798, -0.80664457, -0.96753239,
        3.91810421])]"
