breakpoints,primitives,p_bp,q_bp
20999,moveabsj,"[array([1705.55567907, -196.85049977, 1434.73467053])]","[array([-0.50682949,  0.07089844,  0.61702269,  1.8245735 ,  1.5721577 ,
        2.18703395])]"
21999,moveabsj,"[array([1701.10549625, -181.94545392, 1428.61955284])]","[array([-0.50047493,  0.0664894 ,  0.62462258,  1.82086845,  1.5709651 ,
        2.19030464])]"
22999,moveabsj,"[array([1696.0320195 , -167.64769085, 1418.77134784])]","[array([-0.4949059 ,  0.06183631,  0.63353711,  1.81455943,  1.56768557,
        2.19645487])]"
23999,moveabsj,"[array([1690.38761055, -153.93587231, 1404.60539946])]","[array([-0.49010048,  0.05704417,  0.64384806,  1.8053528 ,  1.56193408,
        2.20586904])]"
24999,moveabsj,"[array([1684.43053118, -140.5790526 , 1385.60932446])]","[array([-0.48580042,  0.05258765,  0.65541261,  1.7931963 ,  1.55357921,
        2.21855611])]"
25999,moveabsj,"[array([1678.4847089 , -127.22510842, 1361.61925267])]","[array([-0.48163917,  0.04857033,  0.66778426,  1.77778171,  1.54187387,
        2.23540134])]"
26999,moveabsj,"[array([1673.01352805, -113.316498  , 1332.84096186])]","[array([-0.4769616 ,  0.04553379,  0.68039992,  1.75954394,  1.5267588 ,
        2.25615338])]"
27999,moveabsj,"[array([1668.51243771,  -98.3736619 , 1300.6774278 ])]","[array([-0.4710822 ,  0.04380962,  0.69231963,  1.73945448,  1.50860244,
        2.28027576])]"
28999,moveabsj,"[array([1665.23694241,  -82.06701763, 1267.17708835])]","[array([-0.46348714,  0.04359408,  0.70286137,  1.71910474,  1.48857966,
        2.3060256 ])]"
29999,moveabsj,"[array([1663.06252043,  -64.53119285, 1235.15467784])]","[array([-0.45419214,  0.04458569,  0.71159552,  1.70028461,  1.46854886,
        2.33116038])]"
30999,moveabsj,"[array([1661.46492113,  -46.20689614, 1207.10994879])]","[array([-0.44371535,  0.04618118,  0.71864346,  1.6844505 ,  1.45063138,
        2.35326915])]"
31999,moveabsj,"[array([1659.56002968,  -27.81654844, 1184.74935589])]","[array([-0.43296619,  0.04720608,  0.72454636,  1.67202692,  1.43615962,
        2.37122358])]"
32999,moveabsj,"[array([1656.45170285,  -10.07697856, 1168.95668507])]","[array([-0.4228572 ,  0.04645907,  0.72989214,  1.66264281,  1.42579464,
        2.38498302])]"
33999,moveabsj,"[array([1651.45719438,    6.49034123, 1159.63220837])]","[array([-0.41406067,  0.04347395,  0.73554042,  1.65627929,  1.42017129,
        2.39370889])]"
34999,moveabsj,"[array([1644.19654709,   21.35254614, 1157.34563386])]","[array([-0.40714648,  0.03781704,  0.74174432,  1.65296673,  1.42001259,
        2.39707492])]"
35999,moveabsj,"[array([1634.48661011,   33.99784808, 1161.87023685])]","[array([-0.40255122,  0.03018525,  0.74950306,  1.65439433,  1.42683093,
        2.39176333])]"
36999,moveabsj,"[array([1622.67510386,   44.18039449, 1174.27607901])]","[array([-0.40024919,  0.01973971,  0.75786055,  1.6598292 ,  1.43969814,
        2.37982908])]"
37999,moveabsj,"[array([1609.34844541,   52.2742585 , 1196.08771788])]","[array([-0.39967771,  0.00638705,  0.76596757,  1.67021873,  1.45876792,
        2.36122766])]"
38999,moveabsj,"[array([1595.72706317,   58.92968317, 1227.19112042])]","[array([-0.39968792, -0.00785871,  0.77336168,  1.68799524,  1.48472533,
        2.33306033])]"
39999,moveabsj,"[array([1583.39325457,   65.64268798, 1266.82145936])]","[array([-0.39828335, -0.0222154 ,  0.77811694,  1.71241338,  1.51462337,
        2.29895391])]"
40999,moveabsj,"[array([1573.84005314,   73.81596502, 1310.66557273])]","[array([-0.39372735, -0.03476041,  0.77934971,  1.74146681,  1.54451081,
        2.26287662])]"
41999,moveabsj,"[array([1567.43907348,   84.27109615, 1352.25233351])]","[array([-0.38567508, -0.04446849,  0.777508  ,  1.77048292,  1.56987085,
        2.23056075])]"
42999,moveabsj,"[array([1562.92411909,   96.80859464, 1385.83938748])]","[array([-0.37543793, -0.05124679,  0.77489832,  1.7951721 ,  1.58910656,
        2.20487212])]"
43999,moveabsj,"[array([1558.30228366,  110.66138833, 1408.66024194])]","[array([-0.36492176, -0.05653004,  0.77394879,  1.81248957,  1.60221621,
        2.18743017])]"
44999,moveabsj,"[array([1551.52891603,  124.48760192, 1419.29684971])]","[array([-0.35601238, -0.06153571,  0.77734348,  1.8215237 ,  1.61066011,
        2.1772758 ])]"
45999,moveabsj,"[array([1541.55148258,  137.15368506, 1417.23889854])]","[array([-0.35028907, -0.0681628 ,  0.78578931,  1.82000723,  1.61338906,
        2.17720451])]"
46999,moveabsj,"[array([1528.67508797,  147.94941727, 1401.73115098])]","[array([-0.34832225, -0.07650553,  0.79921604,  1.80716753,  1.60940986,
        2.18853275])]"
47999,moveabsj,"[array([1514.57187282,  157.4288393 , 1372.22612189])]","[array([-0.34893184, -0.08430137,  0.81651471,  1.78427165,  1.59854129,
        2.21014755])]"
48999,moveabsj,"[array([1501.48240793,  167.32930513, 1328.98450397])]","[array([-0.34980471, -0.09080338,  0.83499057,  1.75138653,  1.57692789,
        2.24528326])]"
49999,moveabsj,"[array([1468.36970688,  203.2613493 , 1185.9393353 ])]","[array([-0.33894964, -0.11001237,  0.87774992,  1.63944675,  1.47644594,
        2.39401722])]"
