breakpoints,primitives,p_bp,q_bp
38777,movec_fit,"[array([-219.8140219 ,  358.37893094,  445.20565728]), array([-224.84282889,  338.00485981,  433.74674165])]","[array([-0.07236564, -0.31659459, -1.96947911, -2.96748714,  1.18739935,
       -1.09422104]), array([ 0.49776237, -0.26428507, -1.96608337, -2.47530074,  1.25535921,
       -0.94149863])]"
39996,movec_fit,"[array([-228.41790872,  319.73321475,  424.32603213]), array([-231.13767215,  301.09221772,  415.43367099])]","[array([-0.07270384, -0.31605868, -1.96907776, -2.96719344,  1.18703424,
       -1.09393048]), array([ 0.52870781, -0.24803135, -1.95385868, -2.43266927,  1.24234737,
       -0.91869549])]"
41056,movec_fit,"[array([-232.62676842,  285.09722395,  408.36998506]), array([-233.36220268,  268.95678072,  401.6929234 ])]","[array([-0.07304785, -0.31551117, -1.96867966, -2.96689462,  1.18666099,
       -1.0936372 ]), array([ 0.55635806, -0.23501797, -1.94441446, -2.39507075,  1.23201484,
       -0.89798339])]"
42063,movec_fit,"[array([-233.29166034,  254.07350068,  395.929585  ]), array([-232.52714666,  239.12858988,  390.47169381])]","[array([-0.07316577, -0.31532295, -1.96854554, -2.96679217,  1.18653262,
       -1.0935372 ]), array([ 0.58310186, -0.22386784, -1.93672413, -2.35960902,  1.2228475 ,
       -0.87785998])]"
43063,movel_fit,"[array([-229.29071627,  210.57188097,  380.7057335 ])]","[array([ 0.60971203, -0.21416345, -1.93112119, -2.32453798,  1.21372455,
       -0.85847943])]"
44126,movel_fit,"[array([-222.51681132,  182.18384401,  372.332966  ])]","[array([ 0.63833932, -0.20550711, -1.92504101, -2.28854451,  1.20546132,
       -0.83659252])]"
45283,movel_fit,"[array([-211.82384337,  153.82067246,  364.76975171])]","[array([ 0.66958808, -0.19820902, -1.92105808, -2.24948608,  1.19690586,
       -0.81293553])]"
46550,movel_fit,"[array([-196.44223119,  126.5360745 ,  358.46032499])]","[array([ 0.70381352, -0.19299964, -1.91841141, -2.20797218,  1.18850392,
       -0.78662321])]"
47900,movel_fit,"[array([-177.1435539 ,  101.82962921,  353.53460861])]","[array([ 0.73972964, -0.19046103, -1.91781   , -2.16519387,  1.17986947,
       -0.75934106])]"
49320,movel_fit,"[array([-156.04368366,   80.24178851,  349.94673403])]","[array([ 0.77564769, -0.19059257, -1.91803973, -2.12342283,  1.17053727,
       -0.73320651])]"
49999,movel_fit,"[array([-145.09258838,   72.02857521,  348.96547148])]","[array([ 0.79236298, -0.19197123, -1.91901309, -2.10442027,  1.16649364,
       -0.72075542])]"
