primitives,points,q_bp
moveabsj,"[array([2012.09188301,  672.6447124 , 1312.51956439])]","[array([ 0.50123874,  0.28965015,  0.5455435 , -2.53307452,  1.1622633 ,
       -0.06143109])]"
moveabsj,"[array([2021.42438648,  684.1653897 , 1308.47627049])]","[array([ 0.50148382,  0.29910328,  0.53610262, -2.54092062,  1.15713888,
       -0.06430896])]"
moveabsj,"[array([2030.10722591,  695.01177251, 1302.91772554])]","[array([ 0.5020175 ,  0.30847165,  0.52746847, -2.54721841,  1.15209053,
       -0.06637968])]"
moveabsj,"[array([2038.04208318,  705.08731041, 1295.55212419])]","[array([ 0.50290045,  0.31774307,  0.51979939, -2.55167565,  1.14708852,
       -0.06750116])]"
moveabsj,"[array([2045.16235744,  714.22881787, 1286.00393751])]","[array([ 0.50415329,  0.32695021,  0.51326388, -2.5540215 ,  1.14211333,
       -0.06749796])]"
moveabsj,"[array([2051.44070214,  722.15815642, 1273.91082846])]","[array([ 0.50574481,  0.33613479,  0.50800482, -2.5539632 ,  1.13714076,
       -0.06619582])]"
moveabsj,"[array([2056.93177303,  728.48270074, 1258.92236058])]","[array([ 0.50759837,  0.34536952,  0.50407574, -2.55110697,  1.13208221,
       -0.06345462])]"
moveabsj,"[array([2061.81138436,  732.65150203, 1240.66382255])]","[array([ 0.50948345,  0.35481215,  0.50149336, -2.54530819,  1.1268829 ,
       -0.05905523])]"
moveabsj,"[array([2066.42457827,  734.13972564, 1218.92200372])]","[array([ 0.51115561,  0.3646528 ,  0.49999226, -2.5362734 ,  1.12123704,
       -0.0529465 ])]"
moveabsj,"[array([2071.27962038,  732.61756029, 1193.76799468])]","[array([ 0.51227181,  0.37514628,  0.49908148, -2.52420783,  1.11478168,
       -0.04516989])]"
moveabsj,"[array([2077.04883504,  728.26952922, 1165.78835874])]","[array([ 0.51256804,  0.38647845,  0.49785597, -2.50950394,  1.10676333,
       -0.03613407])]"
moveabsj,"[array([2084.3979639 ,  721.98784838, 1136.22612289])]","[array([ 0.51185109,  0.3987209 ,  0.49526147, -2.49340431,  1.09651167,
       -0.02646363])]"
moveabsj,"[array([2093.67232612,  715.37587193, 1106.83763922])]","[array([ 0.5102319 ,  0.4116899 ,  0.49039002, -2.4774837 ,  1.08365929,
       -0.01696864])]"
moveabsj,"[array([2104.56589305,  710.36238678, 1079.69350394])]","[array([ 0.50816112,  0.42483746,  0.482958  , -2.46340517,  1.0686356 ,
       -0.00844345])]"
moveabsj,"[array([2116.20525603,  708.46771185, 1056.05286626])]","[array([ 5.06178162e-01,  4.37743013e-01,  4.73621751e-01, -2.45289568e+00,
        1.05300627e+00, -1.04775337e-03])]"
moveabsj,"[array([2127.33244117,  710.62835888, 1036.72461356])]","[array([ 0.50503173,  0.44968712,  0.46337855, -2.4460907 ,  1.03804347,
        0.00480833])]"
moveabsj,"[array([2136.86883543,  717.02032988, 1021.35268579])]","[array([ 0.50516625,  0.46045215,  0.45341321, -2.4430213 ,  1.0251033 ,
        0.0091886 ])]"
moveabsj,"[array([2144.03923107,  727.57869476, 1009.98482212])]","[array([ 0.50693783,  0.46961808,  0.44442534, -2.4429565 ,  1.01475681,
        0.0115674 ])]"
moveabsj,"[array([2148.29478974,  741.89406889, 1001.8938269 ])]","[array([ 0.51060372,  0.47695442,  0.43688297, -2.44433955,  1.0067244 ,
        0.01140746])]"
moveabsj,"[array([2148.82723302,  759.70536955,  996.73405866])]","[array([ 0.51585751,  0.48292313,  0.43235527, -2.45038485,  1.0041307 ,
        0.01018922])]"
moveabsj,"[array([2146.14668517,  781.07740198,  995.93049153])]","[array([ 0.52288909,  0.4868801 ,  0.42957937, -2.45883178,  1.00523278,
        0.00635923])]"
moveabsj,"[array([2140.20996958,  806.41676792, 1000.27290414])]","[array([ 5.31720017e-01,  4.88539046e-01,  4.28337874e-01, -2.47009719e+00,
        1.00974561e+00, -2.86754654e-05])]"
moveabsj,"[array([2131.89834384,  836.70989087, 1011.40595138])]","[array([ 0.54211407,  0.48805325,  0.42726225, -2.48561172,  1.01712478,
       -0.00906921])]"
moveabsj,"[array([2123.42454842,  871.29554703, 1029.81626015])]","[array([ 0.5527203 ,  0.48651302,  0.42436883, -2.50731522,  1.02635546,
       -0.02007596])]"
moveabsj,"[array([2116.56895477,  908.31009378, 1054.22914611])]","[array([ 0.56230224,  0.48476744,  0.41823549, -2.53448095,  1.03516218,
       -0.03243679])]"
moveabsj,"[array([2112.0717698 ,  944.43327664, 1081.05798614])]","[array([ 0.57017935,  0.48353529,  0.40891278, -2.56319328,  1.04165097,
       -0.04501269])]"
moveabsj,"[array([2109.3655147 ,  976.57416511, 1105.33869428])]","[array([ 0.57657762,  0.48332466,  0.3981457 , -2.58843961,  1.04529246,
       -0.05624106])]"
moveabsj,"[array([2107.24734843, 1003.40660214, 1122.35556076])]","[array([ 0.58236303,  0.48428044,  0.38828664, -2.60629184,  1.04584927,
       -0.06504448])]"
moveabsj,"[array([2105.50152561, 1024.08538313, 1128.00432781])]","[array([ 0.58753001,  0.48732229,  0.38124001, -2.61660991,  1.04427551,
       -0.0698171 ])]"
moveabsj,"[array([2103.42642121, 1038.59467516, 1119.8362817 ])]","[array([ 0.59260076,  0.49237933,  0.37836613, -2.61807982,  1.04016918,
       -0.07033522])]"
moveabsj,"[array([2101.9520966 , 1045.53058052, 1097.27896423])]","[array([ 0.59670373,  0.50014414,  0.37959704, -2.61169768,  1.03433986,
       -0.06586367])]"
moveabsj,"[array([2101.63912119, 1043.87117549, 1060.90058925])]","[array([ 0.59904184,  0.51089618,  0.38449228, -2.59874173,  1.0270416 ,
       -0.05607729])]"
moveabsj,"[array([2104.01441754, 1034.60370676, 1015.64099839])]","[array([ 0.59971251,  0.52345975,  0.38917   , -2.57677506,  1.01399869,
       -0.04398029])]"
moveabsj,"[array([2117.38947766, 1001.64431792,  892.07016843])]","[array([ 0.59860301,  0.55664437,  0.38759548, -2.49362623,  0.95044408,
       -0.01924906])]"
