primitives,points,q_bp
moveabsj,"[array([-563.31424216,  252.37274632,  490.16099238])]","[array([ 1.81209518,  0.48249455,  0.913335  , -0.67482676, -0.53698815,
        5.02857829])]"
moveabsj,"[array([-562.26046048,  260.44108227,  504.607682  ])]","[array([ 1.8077653 ,  0.46471598,  0.8936673 , -0.66851086, -0.54751044,
        5.02864309])]"
moveabsj,"[array([-557.92208917,  275.72473493,  528.86714396])]","[array([ 1.7939822 ,  0.4347684 ,  0.86554545, -0.65666275, -0.56469459,
        5.02933683])]"
moveabsj,"[array([-549.79469034,  296.29446749,  562.43490647])]","[array([ 1.77178586,  0.39475594,  0.82938835, -0.63666652, -0.58797945,
        5.0287317 ])]"
moveabsj,"[array([-537.64729516,  319.44179833,  603.48079767])]","[array([ 1.74228359,  0.34852562,  0.78453439, -0.61146601, -0.61407228,
        5.02761767])]"
moveabsj,"[array([-522.9688263 ,  340.01241636,  647.3166222 ])]","[array([ 1.70990937,  0.3016484 ,  0.73438577, -0.58397037, -0.64023159,
        5.02439024])]"
moveabsj,"[array([-508.90462173,  353.48182759,  687.76258087])]","[array([ 1.68089606,  0.25988276,  0.68464335, -0.55864173, -0.66446881,
        5.01828872])]"
moveabsj,"[array([-498.39295794,  358.60259724,  720.17512762])]","[array([ 1.66041601,  0.2267591 ,  0.64151494, -0.53880908, -0.68555301,
        5.01059517])]"
moveabsj,"[array([-492.60751199,  357.08025211,  742.55459185])]","[array([ 1.65052258,  0.20331452,  0.6102865 , -0.52558504, -0.70228228,
        5.00367177])]"
moveabsj,"[array([-491.48849945,  352.5462258 ,  754.45179071])]","[array([ 1.65093048,  0.19146435,  0.59212962, -0.52029359, -0.71197197,
        5.00079934])]"
moveabsj,"[array([-495.06142949,  346.3243699 ,  754.70050968])]","[array([ 1.66180525,  0.19171817,  0.59139571, -0.52205561, -0.71370877,
        5.00188565])]"
moveabsj,"[array([-503.63057044,  338.89784668,  742.27799131])]","[array([ 1.68361661,  0.20644005,  0.60776795, -0.53088185, -0.70722237,
        5.00637543])]"
moveabsj,"[array([-517.22808178,  327.49487685,  718.00125835])]","[array([ 1.71668147,  0.23327913,  0.63938284, -0.550093  , -0.69113502,
        5.01584419])]"
moveabsj,"[array([-535.98810234,  307.96184935,  681.16413169])]","[array([ 1.76259397,  0.27341552,  0.68356551, -0.57777238, -0.66817594,
        5.0256393 ])]"
moveabsj,"[array([-586.07823864,  211.70386495,  559.4198914 ])]","[array([ 1.91738905,  0.41341159,  0.81961499, -0.65422363, -0.59704741,
        5.03607467])]"
