primitives,points,q_bp
moveabsj,"[array([2104.54312518,  710.36408806, 1079.66447239])]","[array([ 0.50824383,  0.42479557,  0.48289058, -2.46300063,  1.06846923,
       -0.00856055])]"
moveabsj,"[array([2116.21668202,  708.4541362 , 1056.01458859])]","[array([ 5.06271623e-01,  4.37669026e-01,  4.73488251e-01, -2.45229614e+00,
        1.05265637e+00, -1.24832266e-03])]"
moveabsj,"[array([2127.35339796,  710.62111919, 1036.7253688 ])]","[array([ 0.50512891,  0.44957465,  0.46321532, -2.44541812,  1.03759954,
        0.00454526])]"
moveabsj,"[array([2136.89231501,  716.99584456, 1021.30161571])]","[array([ 0.5052317 ,  0.46037296,  0.4532898 , -2.44247705,  1.02471611,
        0.00899114])]"
moveabsj,"[array([2144.06394851,  727.56204243, 1009.96961353])]","[array([ 0.50698296,  0.46955057,  0.44432346, -2.44255023,  1.01445435,
        0.01140444])]"
moveabsj,"[array([2148.34484121,  741.88850743, 1001.93455508])]","[array([ 0.51068288,  0.47681304,  0.43668807, -2.44364702,  1.00618179,
        0.01108784])]"
moveabsj,"[array([2148.82515009,  759.69232448,  996.70937502])]","[array([ 0.51591959,  0.48281085,  0.43226683, -2.44988862,  1.0037374 ,
        0.00998749])]"
moveabsj,"[array([2146.17932731,  781.0409867 ,  995.91727524])]","[array([ 0.52293574,  0.4868016 ,  0.42946363, -2.45835619,  1.00488868,
        0.0061722 ])]"
moveabsj,"[array([2140.26048102,  806.3288019 , 1000.23066855])]","[array([ 5.31774948e-01,  4.88437059e-01,  4.28188830e-01, -2.46942865e+00,
        1.00927829e+00, -2.65729605e-04])]"
moveabsj,"[array([2131.86249405,  836.7060447 , 1011.3766961 ])]","[array([ 0.54226772,  0.48785411,  0.42711778, -2.48466836,  1.01648564,
       -0.00942758])]"
moveabsj,"[array([2123.35362783,  871.31765416, 1029.78315574])]","[array([ 0.55287346,  0.48633163,  0.42428748, -2.50653384,  1.02584107,
       -0.0203628 ])]"
moveabsj,"[array([2116.48370701,  908.34127429, 1054.19033606])]","[array([ 0.56236211,  0.48469783,  0.41828711, -2.53431979,  1.03506128,
       -0.03248748])]"
moveabsj,"[array([2112.00232931,  944.4557098 , 1081.02371756])]","[array([ 0.57011691,  0.48359808,  0.40906553, -2.56368293,  1.04197886,
       -0.04483157])]"
moveabsj,"[array([2109.3510197 ,  976.56380135, 1105.32025632])]","[array([ 0.57639287,  0.48353072,  0.3983308 , -2.5894559 ,  1.04600214,
       -0.05587116])]"
moveabsj,"[array([2107.22260643, 1003.45083977, 1122.38602216])]","[array([ 0.58219974,  0.48450443,  0.38843341, -2.6073093 ,  1.04661339,
       -0.06470029])]"
moveabsj,"[array([2105.53460964, 1024.08299033, 1128.02259915])]","[array([ 0.58734926,  0.48757405,  0.38133457, -2.61756019,  1.04501498,
       -0.06947637])]"
moveabsj,"[array([2103.41263584, 1038.61404022, 1119.88164409])]","[array([ 0.59248111,  0.49253826,  0.37846154, -2.61880088,  1.04073571,
       -0.07009058])]"
moveabsj,"[array([2101.92823607, 1045.56415749, 1097.40738181])]","[array([ 0.5965777 ,  0.50028921,  0.37969646, -2.61250412,  1.03497251,
       -0.0656135 ])]"
moveabsj,"[array([2101.56552604, 1043.87593997, 1060.88642783])]","[array([ 0.59883656,  0.51115214,  0.38476343, -2.60003913,  1.02803684,
       -0.05559171])]"
moveabsj,"[array([2103.91487469, 1034.60319407, 1015.47385914])]","[array([ 0.59963218,  0.52362179,  0.38939649, -2.57743578,  1.01455054,
       -0.04366358])]"
moveabsj,"[array([2117.51600056, 1002.24763568,  892.08427171])]","[array([ 0.59963757,  0.55550024,  0.38589593, -2.48695482,  0.94532593,
       -0.02245983])]"
