primitives,points,q_bp
moveabsj,"[array([-549.84876577,  296.31050527,  562.3774981 ])]","[array([ 1.77192224,  0.39494646,  0.82932535, -0.63636868, -0.58805447,
        5.02852789])]"
moveabsj,"[array([-537.70350367,  319.53372511,  603.41886192])]","[array([ 1.74238743,  0.34882732,  0.78430143, -0.61126488, -0.61410331,
        5.02748665])]"
moveabsj,"[array([-523.02175839,  340.13688742,  647.25339372])]","[array([ 1.70999744,  0.30200463,  0.73408891, -0.58380039, -0.64025638,
        5.02427278])]"
moveabsj,"[array([-508.94393447,  353.58747176,  687.71559194])]","[array([ 1.68096246,  0.2601715 ,  0.68440063, -0.55851466, -0.6644872 ,
        5.01819565])]"
moveabsj,"[array([-498.41007769,  358.6437281 ,  720.15672834])]","[array([ 1.66044753,  0.22687219,  0.64142351, -0.53875007, -0.68556115,
        5.01055001])]"
moveabsj,"[array([-492.582756  ,  357.14575588,  742.60014802])]","[array([ 1.6504532 ,  0.20335951,  0.61009569, -0.52577067, -0.70218007,
        5.00384888])]"
moveabsj,"[array([-491.46792634,  352.52694262,  754.47706771])]","[array([ 1.65088682,  0.19138251,  0.59215904, -0.5203857 , -0.71194186,
        5.0008803 ])]"
moveabsj,"[array([-495.05716155,  346.3588755 ,  754.75104632])]","[array([ 1.66178825,  0.19170298,  0.59126993, -0.52216085, -0.71359258,
        5.00200901])]"
moveabsj,"[array([-503.62540891,  338.95967883,  742.43962095])]","[array([ 1.68358863,  0.2062836 ,  0.6074915 , -0.53117817, -0.70685882,
        5.00673843])]"
moveabsj,"[array([-517.29686221,  327.59637198,  718.0074363 ])]","[array([ 1.71680665,  0.2334729 ,  0.63910755, -0.54996568, -0.69102347,
        5.01580341])]"
moveabsj,"[array([-536.08423652,  308.07740736,  680.98863219])]","[array([ 1.76276821,  0.27400414,  0.68333133, -0.57727835, -0.66841811,
        5.02519137])]"
moveabsj,"[array([-585.56675869,  211.97089392,  559.40187282])]","[array([ 1.9158401 ,  0.41355754,  0.81942538, -0.6563227 , -0.59732561,
        5.03684578])]"
