primitives,points,q_bp
moveabsj,"[array([2127.23371717,  710.69506665, 1036.83241627])]","[array([ 0.50484844,  0.44986606,  0.46375969, -2.44757261,  1.0390354 ,
        0.00533427])]"
moveabsj,"[array([2136.77344241,  717.11130668, 1021.52368012])]","[array([ 0.50504756,  0.46058559,  0.45370782, -2.44421694,  1.0259769 ,
        0.00959577])]"
moveabsj,"[array([2143.94280127,  727.63851775, 1010.02426764])]","[array([ 0.50685435,  0.46976281,  0.44468952, -2.44389186,  1.01549428,
        0.01194497])]"
moveabsj,"[array([2148.14345918,  741.93337276, 1001.80648529])]","[array([ 0.51044254,  0.4772689 ,  0.43735497, -2.44592904,  1.00800448,
        0.01213864])]"
moveabsj,"[array([2148.79863096,  759.77088689,  996.80960965])]","[array([ 0.51573815,  0.48315618,  0.43257456, -2.45150896,  1.00503003,
        0.01063299])]"
moveabsj,"[array([2146.02526347,  781.22809514,  996.00333608])]","[array([ 0.5228293 ,  0.48702701,  0.42984774, -2.45986163,  1.00601594,
        0.00673862])]"
moveabsj,"[array([2140.07863279,  806.68308593, 1000.42443521])]","[array([ 5.31625094e-01,  4.88770471e-01,  4.28658623e-01, -2.47162262e+00,
        1.01084993e+00,  4.80233825e-04])]"
moveabsj,"[array([2132.00469491,  836.81730062, 1011.5625739 ])]","[array([ 0.5417942 ,  0.48851461,  0.4275114 , -2.48774944,  1.01856797,
       -0.00832377])]"
moveabsj,"[array([2123.69194655,  871.2763756 , 1029.9853033 ])]","[array([ 0.55234716,  0.48695258,  0.42442745, -2.50911318,  1.02746089,
       -0.01947854])]"
moveabsj,"[array([2116.8977918 ,  908.22211597, 1054.3951523 ])]","[array([ 0.56209135,  0.484978  ,  0.41801298, -2.53500495,  1.03537977,
       -0.03231066])]"
moveabsj,"[array([2112.34270251,  944.32884376, 1081.17115395])]","[array([ 0.57027432,  0.48339581,  0.40846952, -2.56203646,  1.04076549,
       -0.04545779])]"
moveabsj,"[array([2109.48787332,  976.50946557, 1105.37066923])]","[array([ 0.57692984,  0.48288295,  0.39768881, -2.58618034,  1.04364894,
       -0.05704833])]"
moveabsj,"[array([2107.32936551, 1003.2563829 , 1122.24269179])]","[array([ 0.58270345,  0.48378998,  0.38796276, -2.60400669,  1.04411874,
       -0.06579605])]"
moveabsj,"[array([2105.43298531, 1024.05351523, 1127.9008091 ])]","[array([ 0.5879237 ,  0.48677409,  0.38104769, -2.61446534,  1.04262333,
       -0.07055815])]"
moveabsj,"[array([2103.47279298, 1038.52163925, 1119.68408258])]","[array([ 0.59286762,  0.49202996,  0.37814901, -2.61639487,  1.0388572 ,
       -0.07088512])]"
moveabsj,"[array([2102.0643871 , 1045.42526235, 1096.9036612 ])]","[array([ 0.59697096,  0.49987799,  0.37933385, -2.60983979,  1.03289386,
       -0.0664092 ])]"
moveabsj,"[array([2101.95647107, 1043.83566447, 1060.84494699])]","[array([ 0.59946825,  0.5104121 ,  0.38373972, -2.59572538,  1.02465873,
       -0.05719258])]"
moveabsj,"[array([2104.40402049, 1034.59457709, 1015.97280299])]","[array([ 0.59992363,  0.52306152,  0.38842826, -2.57477085,  1.01222141,
       -0.04490617])]"
moveabsj,"[array([2117.20191419, 1000.01552014,  892.16839517])]","[array([ 0.59626158,  0.55878514,  0.39115032, -2.50720963,  0.96070903,
       -0.01284475])]"
